gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54
ZMIZ1-AS1,-0.002457487,0.0016923764,-0.003195725,0.0007869364,0.0021579799,0.002000189,-0.004331687,-0.0025566176,0.0023921356,0.0032319662,0.0046032504,-0.008494229,-0.0026253224,0.0021787614,-0.002406672,-0.0017143735,-0.0026518167,0.003122494,0.0038940213,0.0043279137,0.0042314464,-0.0038902445,-0.0004898825,0.0014824601,0.0017595774,-0.008061429,0.0021520157,0.00053956715,0.0040619224,-0.0011988423,-0.0034094576,0.00042087148,-0.0031194328,-0.0020473665,0.0013543268,-0.0020217241,-0.0009828899,-0.0043670675,-0.003504523,0.0014867694,-0.0023737624,-0.0051349206,0.0045054406,0.00137894,0.0071260813,-0.005152124,-0.0012320076,0.0018585516,0.000780069,0.0012571823,0.0007220653,-0.00040322854,0.00029871272,-0.00042220764,0.0009499301
DYDC2,-0.0008052027,0.00027755013,0.00081725285,0.00038768962,0.00024680726,-0.0011904339,-0.00097158947,0.0018959935,-0.0021629666,-0.0009239202,-0.000364406,-0.0008330552,-0.00017081619,-0.00044577426,0.00024288063,0.00065405824,-0.00079615315,-0.001207566,0.0010397193,-0.0013348019,0.00018612342,0.00040390194,0.00045259862,-0.001989623,0.00080025854,0.00014117114,-0.0014675814,-8.4044346e-05,-0.0007384024,-0.00042128158,-0.00049000833,-6.6553206e-05,-2.8938846e-06,0.00059099606,0.0013577873,0.0016183943,-0.00086061266,-0.0013670395,-0.00010706035,-0.0010825592,0.0005221581,-0.0006205132,-0.0006311862,-0.00018395491,-0.0010315251,6.9992775e-06,-0.0006240515,-0.0007326244,-0.0010880728,0.000783981,-0.001252963,0.001756024,1.6827731e-06,-0.0014791869,0.0010779111
LINC00858,-0.0022584184,-0.0010734665,-0.0019531888,0.0012370476,-0.0018669227,0.004705147,0.0011851756,0.003749953,0.0029640044,0.0014924557,-0.005007551,0.0014873766,0.0045356466,0.0012312747,0.005568259,-0.00083758665,0.007813307,-0.0015222491,0.008208972,-0.0008741948,-9.9693105e-05,0.0036126394,0.0004737781,0.00077625865,-0.0031706716,-0.0012149977,-0.0025538995,0.0022927076,0.005054341,-0.00024982242,-0.0011856782,-0.0031429958,-0.0008161442,0.0068600564,0.0054213954,-0.0031866778,0.0054653315,-0.005267137,-0.005500926,-0.006649602,-0.001593829,-0.004330845,8.217792e-05,0.00097279635,0.003147209,-0.000956328,0.00073505857,-0.002822088,0.0026864302,-0.0025095039,0.00031236265,-0.0020085678,-0.0003676458,0.0008750481,0.002905219
SNCG,-0.0030520197,-2.618276e-05,-0.0020555696,0.0025899585,-0.007219774,0.014853084,-0.00082018226,0.0019474801,0.0018312144,-0.0043733167,-0.00041700562,-0.009389643,0.008522605,-0.0027283623,0.01141297,-0.011761194,0.004444053,0.002856511,-0.0034237881,-3.621342e-05,-0.009802048,0.007857645,0.005798076,0.009204471,-0.0007457586,-0.0041422704,-0.010971487,0.004738489,-0.006235716,0.004160058,-0.015888225,-0.003715798,0.0021039948,0.0045180647,0.009962304,7.889403e-05,0.010963028,-0.008901965,-0.0047937166,-0.008374385,-0.0042911135,-0.001818132,0.00321784,-0.001331586,-0.0022887865,0.0059699854,0.0025408221,-0.012524238,-0.0073120655,-0.002152077,0.0012369241,0.004587064,0.0033560921,0.0036880383,-0.0018928014
IFIT2,-0.003121789,-0.0021945462,-0.004351577,0.0072418507,-0.0008488996,0.008856759,0.003197826,-1.01059095e-05,0.00016504241,-0.0051803477,0.007062977,-0.006662122,0.0015485636,-0.0024131555,0.009409847,0.0059255064,-0.011759482,0.0071163457,-0.015183362,-0.0034956203,-0.0077483985,-0.0016832507,0.0041718963,0.00093444687,0.0020612837,0.0014662944,0.013997663,0.0045269313,-0.0064612096,0.0012217454,-0.0064048395,0.0032662011,0.003909261,-0.026390407,-0.0051869056,-0.0018608167,0.0010218851,-0.010914023,-0.0012054727,-0.011365621,0.0048105754,-0.005391057,0.00866274,0.021791903,-0.0063724644,-0.010720846,-0.0040454944,-0.002074498,-0.012703218,0.007125179,-0.006033168,0.015650444,0.013095545,-0.013486639,0.006231657
IFIT3,0.00034664225,-0.0014149314,-0.010925732,0.007885353,-0.0051622554,0.009456168,-0.0016818314,0.0030756595,0.001311879,-0.0015132265,-0.0017505818,-0.014851419,-0.0009825311,-0.009194449,0.0048638685,0.00216818,-0.002838181,-0.009922407,0.0010159119,0.008693962,-0.002964216,-0.0001525359,0.0114097,0.00071658473,0.0026941558,0.008276399,0.0068500894,0.0017012303,-0.00049279147,-0.0033934026,-0.0012792744,0.0061070384,0.00046666487,-0.016304659,-0.0026608552,-0.0046875905,-0.004721805,-0.014712735,-0.0010387969,-0.018591302,0.0060401643,-0.0049175853,0.0051433886,0.0061272136,0.007264745,0.00082400284,-0.0029923848,0.0024255943,-0.013706876,0.014744343,-0.007736666,0.01999426,0.004709503,-0.002117422,0.0035341564
HHEX,0.005392771,0.0035033715,0.0057587354,-0.01538375,0.0072556036,-0.0046520284,-0.0022666666,-0.0016028873,-0.01730221,0.00055604376,-0.010257404,0.008200441,-0.0060053826,0.015630648,-5.1564097e-05,0.0012577875,-0.0064175585,-0.0060137925,-0.004438326,0.0066425162,0.0008642435,-0.00622814,-0.003212043,-0.0072476226,0.008473013,0.0025855105,0.0026194218,0.0023570007,0.009836977,0.0060327803,0.007925096,-0.0025506238,-0.0059901904,-0.009174575,-0.006529885,0.00017890993,-0.008014227,0.0063338242,0.011511264,0.009453398,-0.0073846215,0.0012747225,-0.0024714991,-0.0054120366,0.0006098698,-0.005603018,-0.0042521562,0.0038532675,0.0019108519,-0.00016812832,-0.010383514,-0.00049821887,-0.0078029535,-0.006691936,-0.001994454
CYP26A1,-0.00488619,-0.0006002915,-0.005405047,-0.00048269698,0.0023009102,0.0035231994,0.0013482935,-0.00023658121,0.0018637346,-0.00028237072,0.0011471128,-0.0058325976,0.0025840204,-0.0034655659,-0.0045904545,-0.0025591461,0.000109732784,0.0019004698,-0.0014693432,-0.0032502264,-0.0007634623,0.00319149,0.0038466891,0.0031361443,-0.0034882764,-0.0010833424,-0.0012379572,-9.854455e-05,-0.0042280443,-0.0006448088,-0.0010347037,0.0010000876,0.003597859,0.00040711137,0.00023084346,0.002026104,0.003642666,-0.0026480309,-0.00026936416,-0.0004185017,0.0005572735,-0.0013838708,-0.0014757077,0.0013033411,0.0010946029,-0.0014621475,0.002015807,-2.4064419e-05,0.0020027268,0.00063169707,0.0013202674,0.00069044787,-0.0010229964,0.0024380172,0.0009982444
HELLS,0.005473101,0.004880084,0.0027289544,-0.005367245,-0.002726803,-0.0067255013,0.005199881,0.0027138996,-0.0021507458,0.003434426,0.0040497184,0.010724923,-0.00252621,-0.0013707818,0.0023013784,-0.0011644036,-0.00015867435,8.859012e-05,0.0059261685,0.00024697528,-0.00038886812,-0.00096479093,-0.00062131544,0.0046907407,0.0056204963,0.0012121478,-0.00024280422,9.368138e-05,0.007050627,-0.0036906176,0.0093493,-0.0012349861,-0.0055391057,-0.006689873,-0.0010376406,0.010099012,0.0002642023,-0.00086977327,0.009488524,0.009350321,-0.002170261,0.006416774,-0.008312058,-0.010739868,-0.008237242,-0.003898675,0.009151064,0.004410332,0.0063500945,-0.001154919,-0.008037399,-0.0064073536,-0.009446216,-0.011895707,-0.0018724798
ENTPD1,-0.006241634,-0.0021076105,-0.00851494,-0.0030928564,0.0014648425,-6.930835e-05,-0.0010227624,0.0009556772,0.0003012392,0.0012511048,-0.0055714706,0.006149084,0.002550671,-0.0018701586,0.008632227,-0.00030417083,0.0045855152,-0.0051020375,0.0069036,-0.0012446423,-0.0023406057,0.0096423,0.0036712585,-0.0041444455,-0.0059220274,-0.005077375,0.0046317047,-0.0018292561,-0.0018979395,-0.0021339033,-0.0011064004,-0.003247236,0.0115962075,-0.0008872651,0.0028761968,-0.0056387447,-0.004986426,-0.0069227796,-0.025720494,-0.0043970565,0.0032915706,-0.0030676287,0.012063897,0.013871748,0.0025336898,0.0048697726,0.007298401,0.009091109,-0.008517275,0.010150774,0.011122214,-0.004658976,0.006055761,-0.0129817035,4.7749545e-05
RRP12,0.00053255126,3.163733e-06,0.0019406992,0.000931599,0.0002084442,-0.0044630403,0.00060330844,-0.0017176033,-0.0014333528,-0.0018960449,-0.0004889263,0.005164149,-0.0017881527,0.0033545399,0.0038314993,0.0017845853,-0.0043844795,0.00012147311,0.0030030748,-0.0005051565,-0.00035438227,-0.001623602,-0.0026691696,-0.0015061463,0.0014788045,-0.000248689,-0.00082269165,-0.0010621712,0.0042390698,-0.0037162467,0.0032463367,0.0040064375,-0.0013757568,-0.00062430324,0.000946657,0.005628534,0.0012035754,-0.0014135945,0.0036840176,0.0020076132,-0.0009795259,-0.000892949,-0.004280254,-0.0028125485,-0.00100266,0.0008707342,-0.00033300032,-0.0005632716,0.0039053045,-0.00043677932,-0.0007927342,-0.0056124437,-0.0038792698,-0.0061124,-0.00044037803
SFRP5,0.00016421464,-0.0018308924,-0.0010635589,0.0007591249,-0.0006270605,0.0009969042,0.00010907373,-0.000110294444,0.0055209594,0.0019788384,-0.00018032809,0.00084586855,0.0008452864,0.0031027107,-0.0021877408,-0.0007640824,0.0009637412,0.0016433954,-0.0006818032,0.000681205,-0.0010988865,-0.0022397502,-0.0020531008,-0.001712674,0.003191294,0.002102458,-0.0025656198,-0.0008365348,0.00011114183,0.002529677,-0.00014037715,0.0022591122,-0.0007661947,-0.00017696022,0.0007743827,-0.0015713215,-0.00039439357,-0.0008912641,-0.0035490405,-0.0011722795,-0.001522684,0.0028249687,-0.0013987471,0.0007040299,0.0021829288,-0.00095002295,0.0019182634,-0.0030225492,0.0008478731,0.00071824907,0.001133306,-0.0005205391,0.0021788022,0.0028072954,0.0011196685
PYROXD2,0.0021923785,0.012898866,-0.0031159422,-0.005516683,-0.00813959,0.0022605767,0.002510348,-0.0012783816,-0.0072648237,-0.0037075807,0.004281171,0.0050312886,0.0010751631,-0.00024755567,0.0057461043,-0.0073251533,-0.00082777796,0.0016660317,0.0029134923,-0.005199798,-0.00087856984,0.006319178,-0.0035399233,0.0026497466,-0.00095997687,-0.0019807701,-0.00544875,0.0011621501,0.0016561134,-0.0031833083,-0.0021841354,-0.0029754064,-0.0037105621,0.00023748563,0.0031615065,0.0030380762,0.004457912,-0.0024803623,0.002422987,0.0026977912,-0.0023560664,-0.00045128784,0.0013907618,0.0025963548,0.004130571,-0.0019225082,0.00073766074,-0.0002269835,0.00738441,-0.0033239261,0.002368274,-0.010308421,0.0021489167,-0.008166683,-0.0046398966
HPSE2,-0.0041248435,-0.0005542043,-3.5036115e-05,0.00052665215,6.104904e-07,0.00040076018,0.0042468067,2.1265425e-05,-0.00066502456,-0.0036006605,0.001267293,0.0020650893,0.0032628165,0.003832624,-0.0027207413,-0.0035347492,0.0028543107,-0.0015976152,-0.0030700397,-0.00032696177,-0.0036484033,0.0025195258,0.0028827484,0.0011108193,0.0043128463,0.00067519094,-0.0023977673,0.003253376,-0.0035155949,0.00016430861,-0.0039004884,-0.00043424868,0.0037760912,0.005472172,-0.00039532874,0.00066322536,0.0012933844,-0.00074265536,-0.0031497986,-0.0042226356,-0.0019878834,0.0052368003,-7.932577e-05,-0.0038233595,0.0002769327,0.0018170199,0.0016854664,-0.0045781774,-0.0031002418,-0.0029907122,-0.0016348921,-0.00018648017,0.0024908944,0.003916433,-0.0022042212
CNNM1,-0.002759597,-0.002124474,-0.00012203614,-0.00079149444,0.0024915677,0.0014518211,0.0020515213,-0.0023982225,0.0003419539,-0.0033225461,-0.00037319068,-0.0006513093,-0.0029530798,-0.00095517066,0.0016153589,-0.0009100524,-0.0002857163,-0.0011758762,-0.0016037425,0.00018228134,0.0011330232,-0.00081776053,0.0013492254,-0.0044458406,-0.00023963471,0.00091169117,0.00010751549,-0.000120267134,-0.001141336,2.8869263e-05,-5.698861e-05,-0.0011671295,0.0006717309,-0.0027682967,-0.0012475209,0.00074736093,-0.0016749873,-0.00068047235,-0.00012502148,0.00036179862,0.00018073505,-0.0012236122,-0.00048080366,0.0021866222,0.00011052679,0.00025560224,0.0003806574,-0.00026889992,-4.9142047e-05,-0.0002809941,0.0011695694,7.016954e-05,0.00041379328,-0.0029902724,-0.00013387189
SLF2,-0.00085384125,0.00031015047,-0.0025301941,-0.0028906204,-0.0012824883,0.0012614826,-0.00044731426,-9.941884e-05,0.0009558636,0.002154351,0.00059594505,-0.00078711734,-0.0014585357,0.0026050631,0.0070743496,0.0027087734,0.0037077402,-0.0005010652,0.00079955306,-0.00040301165,0.0010906592,-0.0024252061,0.00077212666,-0.0044352156,0.0014917302,0.0029949464,-0.0019301513,0.0017036902,0.0039022053,-0.0019133862,-9.667933e-05,-9.1844544e-05,-0.003208979,-0.00039886957,-0.0015004504,0.0021758853,0.00023961696,-0.0007007212,0.0036414764,0.0017258765,-0.002452817,-0.000795293,-0.0027457506,-0.002454186,-0.0028935226,-0.0018254591,-0.0004473492,0.0005595751,0.00031361665,-0.0013634443,0.0017091486,-0.0063125696,-0.0027644434,-0.0009031514,0.0024643466
SORCS1,-0.0024309205,-0.0012933828,-0.0036059713,0.005389444,-0.002637605,0.006964145,-0.0012641468,-0.0009994946,0.0011122947,0.0038038162,-0.0019157244,-0.004014758,0.0030179794,0.004049947,0.0045642834,-0.008025009,-0.00032909928,-0.0039611016,-0.0022969584,0.0041214004,-0.0038880955,0.005023567,-0.0031869363,-0.0014793208,0.0065503544,0.0056302333,-0.00037913834,0.0029389476,0.0049279924,0.0011534198,-0.0020684085,-0.0031670297,0.0010753154,0.000106540094,0.0010683616,-5.613073e-05,0.0029564267,-0.0039212885,-0.0024974968,-0.0016799322,-0.00075524644,0.001079063,0.00090920524,-0.0031190577,-0.0034233045,0.0010958926,0.008373812,-0.0012202994,-0.0020408342,0.0004965462,0.004831103,0.0016140754,0.0001561583,0.0011398075,-0.0027491627
DUSP5,-0.0035134126,0.0025561575,0.0034458716,0.00079400674,0.0005703235,-0.0047374535,-0.0048879418,0.0040217214,-0.0009992251,-0.01029373,-0.002656621,0.0012648545,0.0040164236,-0.011421146,0.003709397,-0.0064120926,-0.00410491,-7.169125e-06,-0.00044562604,-0.00064323656,0.0006585379,-0.0013592786,0.0015646088,0.012715738,-0.0068927505,-0.0014870405,0.0032472073,0.00979715,0.008908055,0.0014326505,-0.011781771,0.009403184,-0.013120178,-0.0053510754,0.0028641897,-0.0037268838,-0.012836626,0.00026092652,0.007203914,-0.00231303,-0.0019559474,-0.017929569,0.0045884443,0.010674695,0.0006518344,0.0379919,-0.027777897,0.011930173,0.007735567,4.200247e-05,-0.0017181803,-0.0070335455,-0.01517301,0.0052414034,-0.0017565035
ACSL5,-0.00072967936,0.004591533,-0.008155973,-0.0053262855,-0.0009089767,0.010907909,0.0029290444,0.0019721065,0.0072533446,-0.003945333,-0.00025837452,-0.006101366,0.0004701491,0.0040291175,0.0051497356,-0.0011484084,-0.0003241507,0.001342045,-0.0037902072,0.00022617991,4.323498e-05,-0.00064126175,-0.0032142384,-0.002599761,-0.002085924,-0.0023256063,-0.0009761768,-0.0021164573,-0.008670357,-0.0013699691,0.00028559496,0.004602627,0.0026714192,-0.004457898,0.00857413,0.0042422637,-0.012382684,-0.00898775,-0.0031275132,-0.0007857501,0.0035237232,-0.0036528206,-0.004716302,0.0062748566,0.003961802,0.005624737,-0.00275696,0.0026470898,0.008433247,0.0035208797,0.0042051645,0.001957939,-2.485748e-05,-0.0040227445,-0.0008156905
ABLIM1,-0.004391658,-0.004651851,0.0043377616,-0.0017010829,0.004355415,0.0056523266,0.005998394,-0.0018103063,0.00043958783,-0.0022212279,-0.0015345784,-0.0048257974,0.00507294,-0.0028475681,-0.009580125,-0.0028344172,0.006877359,0.0026201613,0.002999141,-0.002299595,0.002837185,0.0029143717,0.004807992,0.0009729362,-0.008257784,-0.0023246892,-0.0025264365,-0.0017702107,-0.0015440776,-0.0035971282,-0.0018662564,0.0020709797,0.0014440829,0.0025411504,-0.0009204764,-0.00072920375,-0.0016050823,0.0022849035,0.0019342976,-0.0034048988,0.0030512991,0.004192481,-0.006724876,0.0005275035,-0.005566348,0.0005198057,-0.0022617653,0.0034315726,-0.0021445916,0.003204857,0.0019204607,0.005326935,0.0011074903,0.004467061,0.0009899655
ENO4,0.0014927255,-0.0023549339,0.0015163304,-0.0023778768,-0.0046641044,0.001420722,0.0007189639,0.006049579,-0.0029020503,-0.00143249,0.001820804,0.002777307,-0.0018271316,0.00025185637,0.001747755,2.6417205e-05,0.00046167325,0.0001902483,0.0029578423,0.0016433948,-0.0006167523,-0.0020205367,0.002344816,0.00033284663,0.0036132499,-0.002122765,-0.0017298533,-0.00016019639,-0.001774821,0.0039004663,-0.00043829216,0.00054067624,-0.0015717455,-0.0038105466,0.0022613623,-0.0014616764,-0.0010785975,-0.004311211,-0.00022034453,0.0010539796,0.00064766005,0.0003462125,0.0026257262,0.0014058335,-0.00094486965,-0.0006773894,0.0018381285,0.0010981129,0.0018008522,0.0016737966,-0.0023135096,-0.0021662985,0.00047660628,-0.002998837,-0.0021656414
EMX2OS,0.0010766138,0.0042308094,-0.00064728095,-0.00021915881,0.00040836344,0.0019297136,-0.000109679626,-0.0011599488,-0.0013627458,0.0015029099,-0.0021367338,0.00059590227,-0.0027264245,-4.6370784e-05,-0.0008805461,-0.00066917314,-0.0008625302,0.003448861,0.00083290506,-0.0010272918,-0.0011231989,0.001535188,-0.003227712,0.00041226528,0.00046278,0.0005672576,0.0029104017,0.001655998,-0.0025673795,0.0014095354,0.0008137574,0.00097310817,0.0007349562,-0.005512122,0.00096824346,-0.0039433273,-0.00078762224,0.0054770303,0.0043715225,0.00012200798,-0.00037490725,0.001430872,-0.0041090306,-0.0034385403,-0.0010297719,-0.00203402,-8.2264036e-05,-0.0004668234,-0.0017411102,-0.00088676607,0.0020239165,0.0016701631,0.0015257045,-0.0015908439,-0.0012223275
FGFR2,0.0017369678,0.0019245583,0.007833861,-0.0005773386,0.00017642164,-0.004065346,0.00065504183,0.0019481637,0.0027749334,-3.5068173e-05,-9.161985e-05,0.0014221524,-0.0021036165,0.00045940344,0.0002666399,0.0012107536,-0.00021847808,-0.00014579881,0.0018386594,-0.003420938,0.004944247,0.0011670593,0.00045156613,-0.0062678456,-0.004101248,-0.0018222863,-0.0018227622,0.00015775357,0.0032003752,-0.0010431665,-0.0019838586,0.001878448,-0.0005111465,0.00037349842,-0.001734183,-0.0019573967,-0.0025156473,0.0018356629,0.0016250635,0.0017840605,-0.0013598364,0.0020164952,-0.0001973265,0.004402147,0.00089748634,0.0066381483,-0.009031348,0.0032081003,6.6323196e-06,-0.00042882454,-0.00092341064,-0.0012988232,-0.004335005,0.0008902876,0.0012870154
PTPRE,0.0040632263,0.010634398,-0.008512897,0.0057903836,-0.011034804,0.005088872,-0.0021834176,0.0006207993,0.00053717097,-0.009044465,0.007153636,-0.0042475048,0.0031355687,-0.008028174,-0.011059298,-0.0066575645,-0.005121841,0.0030200484,-0.0009178568,-0.0060211625,-0.008459348,0.007604844,0.007999654,0.0012787621,-0.0017275463,-2.6682768e-05,-0.0033653567,0.00088619103,-0.029706195,0.0120415995,0.006437687,0.012745462,0.006747891,-0.019045355,0.024897963,-0.016635953,-0.012355855,-0.0052440166,-0.01264274,0.031245466,0.00043637905,0.015916675,-0.0053556417,0.030445833,-0.02016277,0.0033333818,0.0018056686,0.017203353,-0.015751248,-0.00049361686,0.008419075,0.0010727518,0.0012690051,-0.024329688,0.008480298
MKI67,0.008984123,0.018606506,0.0025369525,-0.0031645019,-0.00091363606,-0.00038434647,-0.00033924184,-0.0019888375,-0.0013597265,-0.00081677025,0.008553683,0.016489916,0.005670045,-0.008565949,-0.008964975,-0.0027504968,0.00041762498,0.0057049706,0.0038216228,-0.0009860409,0.0018164171,0.0023141839,0.0034859998,-0.0011732363,0.0022930633,0.0051579843,-0.0033469212,1.5743288e-05,0.0045277234,-0.0048170076,0.0059419107,-0.0012161573,-0.007438124,-0.0049392,0.0014202636,0.009695137,-0.00029405346,0.0036501405,0.013714268,0.015984869,-0.003707436,0.0068162344,-0.007296775,-0.014027677,-0.010122512,-0.0027841171,0.003833774,0.005297945,-0.00012139971,-0.0037421365,-0.011543184,-0.00709983,-0.010190359,-0.016438635,-0.0060711717
ADAM8,-0.0020672297,0.0021756336,-0.0032283333,-0.0022712618,-0.0040402296,0.009628292,0.006893369,0.0015482114,-0.0009148797,-0.00039282464,0.0026705118,0.0022575855,0.004153791,-0.008936862,0.000509548,0.00080996857,0.005859669,-0.0020222769,0.0017443146,0.0020505697,-0.003749267,0.007373287,-0.012150834,0.00079190254,-0.0027842883,-0.0065829284,0.002403279,0.00012815582,-0.0076334877,0.00461951,0.0016654038,0.0016212056,-0.0022055297,-0.0062137414,0.008213949,-0.00021678886,-0.007329202,-0.002577337,-0.00807588,0.004449182,0.00046462673,0.005028088,-0.0008022342,0.0036519156,-0.0025281576,-0.00049357663,0.005393901,0.0039356523,0.00048583015,0.00025404588,0.0050751725,0.0050192657,0.0024677492,-0.0008730943,0.0011050706
PRAP1,0.002946127,-0.0060923505,0.0073230234,-0.0014324979,-0.002751751,2.8267985e-05,0.013978347,-0.00028429183,0.016250376,-0.0005739097,-0.0037603418,-0.0028014565,-0.006901266,-0.0032788396,-0.006242652,-0.007893518,-0.0071059484,0.004432386,0.003590851,0.019001609,0.0033532986,-0.00051944394,-0.0180632,0.027882315,0.0057040164,0.016757317,-0.018597512,-0.011182527,-0.0054576066,-0.0067694345,0.01785469,-0.007314727,0.003857923,-0.0032520753,-0.007611102,0.0010804234,0.006047443,0.00797383,0.008677871,0.012506077,0.0019808398,-0.00078902335,-0.008728322,-0.0013336053,0.010115521,0.0039807144,0.007980739,0.022527486,-0.033382203,0.0025124282,0.00620505,0.0072466275,0.008152159,-0.032085415,0.00476052
CALY,-0.0011414512,0.003140229,0.0022330931,-0.0032737544,-0.00034296364,0.004307344,0.0019644494,-0.00022242304,-0.004717383,0.0025274823,0.001780286,-0.0008519638,-0.004715348,0.006192787,0.0022821736,0.003450856,0.005649954,-0.0005046561,0.00052746554,-0.0024220499,-0.0012924217,0.0054333354,0.004537783,0.009107462,-0.004339549,0.0010899456,0.0013260636,0.0006642093,-0.0032318286,-0.00070605846,0.0018912356,-0.004675846,0.002422573,0.007987321,0.0009415646,-0.0036406592,0.007087122,0.00093492505,1.3419474e-05,0.001065759,-0.0018286209,0.0022646268,0.004859066,-0.005372174,-0.0003371262,0.0035317698,-0.00042389744,-0.005428638,-0.0039130542,-0.0013017078,-0.0038247583,-0.0015006011,0.00014402923,-0.0042612343,-0.0013849819
SLC6A13,-0.002114797,-0.0060626515,-0.0013997791,-0.0006809517,0.002152602,0.0036258306,0.00018628522,0.007107779,-0.005833231,0.0026906868,0.0041454216,0.0041207704,-0.0039788624,-0.0005140381,-0.006977765,0.0062741013,0.001614945,0.0011172164,-0.002004264,-0.002604152,0.00045512692,0.0029072305,0.0003365913,-0.002321972,-0.0053008795,-0.004993595,-0.0033782027,0.0001604172,0.000911712,0.00048119368,-0.012805137,0.0052392534,0.00038474446,-0.0008678369,-0.0019003511,-0.0020351328,-0.0017483258,0.005146531,-0.0038186659,-0.0033051672,-4.4348733e-05,-7.936775e-05,0.003836067,-0.00043404155,0.005319119,0.0073370603,-0.010259341,0.0061135115,-0.0018854972,0.0023614706,-0.006662001,0.0025774245,-0.0038252927,0.010087756,0.00771674
FBXL14,-0.00015635823,-0.002863828,-0.0019793615,-0.00024291732,0.0035409762,-0.0008001968,-0.0035918518,-0.0032791279,0.0021170792,-0.000428904,0.00102283,0.002452081,-0.001958078,0.001377165,-0.0020007894,0.0065878327,-0.004147092,-0.0044080215,-0.0029000435,-0.002874603,-0.0005886169,-0.00038267436,-0.0002542296,0.003941675,-0.0012543978,-0.0031801686,0.0060468903,-0.00036982156,-0.00041781645,0.0012819131,0.0032738934,-0.0002929216,0.0008767931,-0.0036725681,-0.0038005798,0.0019182528,-0.00030141583,0.0015924127,-0.0003324393,0.001475118,-0.00402385,-0.0017936534,-3.66482e-05,3.578121e-05,-0.0020975631,-0.0005916292,-0.002770386,-0.0036323783,-0.0053225895,0.00036192927,0.0028604404,0.00061160704,0.0019582317,0.001513759,0.006537974
CACNA2D4,-0.001002736,0.0013814431,0.0018698077,-0.003905678,0.0013204651,0.0074731805,0.0009950062,0.0038341,-0.0006736176,-0.0012916904,0.0012764668,-0.008391771,-0.0016196093,-0.0018743377,-0.0003923123,0.004832443,0.0010510085,0.0030684546,-0.004757785,-0.00059324654,0.0008862055,0.0038170144,-0.00060482894,-0.002499007,-0.0015082596,-0.002356881,0.00589099,-0.00025911155,0.00020210561,-0.008609869,-0.0068387757,-0.002207202,0.00014332062,0.0067559164,0.0050919657,-0.00097089726,0.0028009252,-0.0031479804,-0.008357121,-0.00044825862,-0.0001414093,-0.0011029623,0.00091602595,0.0021165044,0.0025568344,-0.0033848076,0.0007035932,-0.00027020287,0.0015968852,-0.0018139555,0.001967313,0.0045653577,0.0016661185,0.0066928505,-0.00032616954
CD9,0.00046083974,0.002623904,0.009418575,0.0010247979,0.0065486734,-0.007031465,-0.00453931,0.0032555687,-0.0040569897,-0.003550557,0.004112081,0.010466255,0.00169146,0.0030129289,-0.0031108183,0.00073723705,0.0021770734,-0.0029717514,0.0031407035,0.00013115334,0.0006130724,-0.0008999629,-0.005097249,-0.003334396,0.006008431,-0.011931366,-0.0023942275,0.003008527,0.0068237814,0.0031492396,-0.016333306,0.0046392335,-0.0029887736,-0.00082813884,-0.002275016,0.0010592764,-0.010179349,0.0041203196,0.0067816465,0.0014851635,-0.0029806534,-0.0070053376,-4.874785e-05,0.00064334745,-0.0091870045,0.017212141,-0.0123193655,0.0011718031,-0.0009865344,-0.0018620604,-0.00056052936,-0.0013337875,-0.0030017118,-0.0016943743,-0.0036603857
SCNN1A,-0.0011863079,0.00092295295,0.0015901405,0.0011015204,0.0026923746,-0.0036460655,0.00033035595,-0.0009810618,-0.001464223,-0.0045415047,0.0037453098,-0.0010697165,-0.002041552,-0.001446866,-0.00027052642,-0.0016430634,-0.0017059735,-0.0006953969,0.0021692046,-0.0007775213,0.0033460814,-0.005010109,0.0032492967,0.0018743781,0.003144156,0.0028387154,-0.002475859,0.0019671025,0.0011273343,0.0008233991,0.0024873894,-0.00016471252,0.0010726781,-0.002327103,0.000577475,-0.0015890566,0.0008819925,0.00038776954,-0.00013277614,0.0025549266,-0.00036459017,-0.0009819965,0.0010320741,0.0014596537,0.0038950033,2.4516026e-05,-0.0013960209,-6.719259e-05,-0.00078737806,0.00029038248,-0.0006277772,-0.0014639614,0.00019520866,-0.0015134572,0.0003601235
