gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27
FLNA,-0.0016160212,-0.0033425624,-0.0009879833,-0.012112708,0.007056882,-0.0020821686,-0.006470411,-0.009462401,0.008274481,-0.0071544186,0.0062942524,-0.0077253575,-0.0072082086,0.002361668,0.00013965403,-0.009748489,0.0044454425,0.013656598,0.013209574,0.009454474,0.0040549,-0.015742315,5.0715007e-05,-0.00013740601,0.0059005474,-0.0062432806,0.0015516073,-4.6722478e-05
RPL10,0.018631062,0.0063693603,0.0001749142,0.0047790245,-0.01868999,0.001428659,0.016120631,-0.024688281,0.014829781,0.03547211,-0.00097224425,0.0078397775,-0.031930756,-0.012259927,0.019236352,0.01191076,-0.010912241,0.017575264,-0.008070213,-0.015649602,-0.010183526,0.030263288,0.01179606,-0.016361382,-0.024595715,0.0023136644,0.0026059344,0.0005199868
CH17-340M24.3,-0.001343691,0.0035353762,0.0020161814,-0.0003282354,0.0071146176,-0.0004938667,0.0038237912,0.000826217,0.0010890324,-0.0018762486,0.003864445,0.0011273164,0.008047707,-0.002870112,-0.01310474,-0.00030863346,-8.403471e-05,0.0028320893,0.00042137373,0.0023236698,0.0016567553,-0.0019505518,-0.011170536,0.0025847545,0.0066355215,0.00022829736,-0.0031346444,0.011890243
G6PD,-0.0023944953,-0.0005722289,0.0036656002,-0.0036828227,0.006078091,-0.00064087706,-0.0005568878,-0.0031215819,0.00636628,-0.0056746863,0.010859542,-0.0025169896,0.00077532965,-0.0059358478,-0.011503527,-0.0018519433,0.0009000765,0.0057042246,0.0046092225,0.001985389,0.0044782627,-0.014090727,0.00073752634,-0.00069564267,0.009248369,-0.0030056755,0.0034333246,0.013957452
IL9R,-0.0043398663,-0.0042186985,0.00081030006,0.004976888,0.0010096976,0.0023939288,-0.0017994995,0.00095321814,-0.0022045341,-0.015236687,-0.008678715,-0.00822059,-0.0038543278,-0.008851453,-0.013951182,0.0022382152,0.002622605,-0.00038243376,0.007911003,0.016472,0.012536231,-0.009553833,0.0007370104,0.008007036,0.0015238427,-0.0026097335,-0.0014580674,-0.0035376484
MYOM2,0.0008954087,0.0011952588,0.0008822451,-0.0019997493,0.0011046823,-0.0010236785,0.00092171837,0.0014175356,-0.0016172265,-0.0002613493,-0.0012190193,5.50944e-05,0.00086636207,0.0012434402,-0.0064354013,0.00053265394,0.00010326218,-0.0019640196,0.0017024914,-0.0034612233,-0.0008341287,0.0019189167,-0.0019405053,0.002486943,0.0015248721,-0.00032209014,-0.005664491,-0.0019726169
ANGPT2,-0.0014282542,0.0004168265,-0.003560342,-0.0011183898,0.004866671,1.917056e-05,-0.0010401552,0.0033643758,0.007052678,-0.004841803,0.0110959,-0.008281081,0.005013978,-0.008259978,0.006958621,0.00092472584,-0.010737992,0.008814348,0.004132818,-0.0059479573,0.0016714068,0.0027097862,0.003390147,-0.016309561,0.005865828,0.008536237,-0.010818855,-0.003525144
PPP1R3B,0.0010177591,0.0026832393,-0.00022571968,-0.0018308411,0.0038818812,0.00057824736,0.0018112123,0.005156768,-0.0022827536,0.002105398,0.0015595541,-0.00046185084,0.0019973854,-0.0021490182,-0.0063930703,0.0028367292,-0.0035179825,0.0033692087,0.0022524616,-0.0049769417,-0.0017483406,-0.00286991,-0.0031539777,0.00038807877,0.003139037,-0.0033125596,-0.00039962656,0.002752486
CTSB,-0.0012162183,0.0040991297,-0.0015785192,-0.0053750663,0.0054110056,-0.0008518525,-0.0037804598,0.01942488,0.0037290335,-0.007349475,-0.0024353566,-0.0015468376,0.006690255,0.004101012,0.0056872857,0.001979563,0.003647104,0.0033038927,0.0033817678,0.00045430413,-0.00083947874,-0.0050613885,-0.008527329,-0.0025038929,0.007909033,-0.0016338318,0.0030622352,-0.010489791
TUSC3,0.0008168931,0.0019090488,-0.00044641795,-0.0023355435,-0.0007117757,-0.004527326,-0.00776361,0.0053134738,-0.004414023,-0.009870114,0.0053676185,-0.0006328854,0.006470067,0.01565482,0.016276538,-0.015345342,0.01001456,-0.0022544763,0.0021272479,-0.0057155783,-0.0006350875,-0.0066492413,0.0044508097,0.0021059038,0.008947532,0.0010032003,0.0021921694,-0.016518561
ASAH1,-0.0017237916,0.012512484,0.0012472345,-0.0072929086,0.007604973,0.00072902645,0.0055382233,0.03374637,0.00046814998,-0.005852992,-0.008809348,-0.01679331,0.009121633,-0.0029969383,-0.01519668,0.011138777,0.0021149241,0.0036684757,-0.0019694942,0.015888851,0.00017596112,-0.0038367093,-0.019323427,0.0019995715,-0.0018048718,0.00067928765,-0.003014181,-0.007179863
DOK2,-0.0063095638,-0.00081804366,0.00025620058,-0.0041819457,0.006594223,0.007201465,0.002866985,0.0010627,-0.0011977389,-0.009027158,-0.0003490264,0.0014378253,-0.002775404,-0.0008769119,-0.01152754,-0.004081216,0.0032630162,0.0013791063,0.00816602,0.012667234,0.008058053,-0.014701295,-0.010602828,-0.0059972797,0.0027383312,-0.0044008894,0.0081402315,0.010143546
DMTN,-0.008776673,-0.0052953986,0.0015956322,0.0016355362,0.0039589237,-0.0014934506,-0.0015174198,0.012684104,0.0017939116,-0.039464094,-0.02491437,-0.02333905,-0.0058009382,-0.014139781,-0.028821042,0.0057496373,0.00088723947,-0.0018385676,0.019511491,0.03988629,0.034948424,-0.024785979,-0.009055119,0.023955574,-0.0024937983,-0.0035570872,-0.010548698,-0.010954428
PHYHIP,-0.0022083968,-0.00026854753,-0.001481048,0.0014139826,0.0016422273,6.567861e-05,-0.0010544765,0.0051921657,-0.007003857,-0.012601434,-0.010360819,0.0042930664,0.0026776923,0.0017524216,0.0026967549,0.009534109,-0.0015115502,-0.006029417,0.0056589907,0.0034868899,0.002210713,-0.005580924,-0.0058523826,0.0032507812,-0.00017165119,0.0033934603,-0.0005655243,-0.0048380285
EGR3,-0.0013152875,-0.0022968503,-0.009224635,-0.0040680896,0.001886862,0.0005897404,-0.0016580597,-0.00295682,0.0038843537,0.007860264,0.0041523115,0.00035617955,-0.0011006714,0.009028363,0.023942783,0.0018948857,-0.004508875,-0.006919385,0.0069904407,0.0056162733,-0.0012113851,-0.01521979,-0.0012594654,-0.006416683,-0.007951015,-0.0018898895,-0.001779303,-0.0043020137
PEBP4,-0.0006983183,-0.002388576,-0.0005722599,0.0009706498,0.002896753,-0.003201481,-0.00078509585,-0.0022388336,0.0017009283,0.0028778033,0.0049051545,-0.0026872768,0.00040844147,-0.0021696023,0.0020912758,-0.004136749,-0.0031023095,-0.0011341289,-0.0036571696,0.004915261,0.0008630713,0.0030158674,-0.0040000295,-5.6627847e-05,0.00023799391,-0.0014403452,-0.002793935,0.0024573707
LOXL2,-0.00031153852,0.0027076313,0.0005692642,0.0013328709,0.005089317,0.00030639602,-0.0004433373,0.020090802,0.00393112,-0.0012625095,0.015260731,-0.0017826456,0.0051845894,-7.9647e-06,-0.0004917669,-0.004999781,0.0075670364,0.008247203,-0.0027745904,0.0015593851,-0.00940611,-0.0010129804,0.0026453028,-0.00026523886,0.005453306,-0.0023964148,0.0064147953,-0.008747488
SLC25A37,0.0023321682,0.0023226074,0.018554674,0.0024049985,-0.0100523755,-0.03430121,-0.013378454,-0.013507502,0.019055028,-0.011153722,-0.02485855,-0.031436373,-0.0070274677,0.0013859988,-0.017591111,-0.01936612,-0.010336446,0.0033541867,0.0031501262,-0.0015374072,0.020682432,0.0034909355,0.007648947,0.050802197,0.010707624,-0.0083389515,-0.047469508,-0.015930744
BNIP3L,0.00034480097,0.010968736,-0.0047390964,-0.0016580106,0.003140982,-0.007436766,-0.0019493683,0.014001883,0.0056894943,0.0024770915,-0.00401819,-0.0033932405,0.012682829,0.0037486556,0.009298997,0.0050078533,-0.0046961433,0.00094166806,-0.005932268,-0.003318147,0.000355966,0.0012584096,-0.0048828013,0.004665659,0.0023808016,-0.0034853064,-0.008714013,-0.006436079
DPYSL2,0.000733629,0.008096267,0.004721558,-0.0027636667,0.0054249153,0.0076388926,-0.0019298411,0.017753419,0.006573896,-0.011241777,-0.015459976,0.02376005,0.011034371,0.0014991474,-0.019584186,0.0014159688,0.004327903,0.008342393,-0.0037618538,-0.00072997145,-0.012989126,0.0051492443,-0.0167367,-0.009960828,0.009466134,0.013338841,0.014518913,-0.01738138
PTK2B,-0.0018043644,0.0012274139,0.007086695,-0.007029739,0.009480744,-0.003922401,0.0029132187,-0.0076502846,0.0066575264,-0.0008002173,0.00586865,-0.010732198,-0.002599961,0.0020127539,-0.012320575,-0.0020213372,0.0038235157,0.010902502,0.010518341,0.0012977297,0.0031947594,-0.008293919,-0.014424469,0.008825775,0.005221742,-0.005969127,-0.001269854,0.02047089
CLU,0.0051852777,0.0025499929,0.012802309,-0.007699407,0.0049765576,0.0006542644,0.018130932,-0.007132945,0.008864832,0.010378971,-0.005188458,-0.0048442124,0.005803627,0.0046663415,-0.015012122,0.00016457026,-0.0025858025,0.015869347,-0.0014648394,-0.0030044676,0.005159926,-0.0048157526,-0.028203119,-0.0007572706,-0.003428319,-0.0050484114,-0.0030283607,0.026845846
PURG,-0.00010927817,0.003396685,-0.0031082537,-0.00032384452,0.0006605477,-0.0016159365,-0.0009098213,0.0022357332,0.00032510643,-0.0073466683,-0.004112784,-0.0018336745,-0.0012840912,-0.002399512,-0.003164172,0.0022519496,-8.522841e-05,-5.527914e-05,0.0012198875,0.0015023147,0.0058859307,0.0017589087,0.0004890939,0.0064077135,-5.9588325e-05,0.00016540474,-0.0015720979,0.0003166158
RNF122,0.001346457,0.0018765652,-0.00012460655,4.6862413e-05,-0.00022423832,0.0018127437,-4.874379e-05,-0.0005231119,0.0017393411,0.012683454,0.00039590002,0.0007257025,0.0051889713,-0.0011733044,0.0013005803,-0.0009401701,-0.0015427293,0.0008704729,0.01040432,0.0020994928,0.0014239613,0.0068658805,-0.0029794388,-0.0008534817,-0.0005107511,-0.0015241625,0.003726503,0.005867096
RAB11FIP1,0.0013349978,-0.0035049752,0.0016004429,-0.009084061,0.002412535,0.0025328454,-0.009907641,-0.0043582283,0.0012856714,-0.0024812561,0.008601679,0.0079459995,0.0044796146,-0.004729198,-0.003368201,0.00028922615,-0.005200392,0.002867924,0.012631309,0.0005441733,-0.020768791,0.00719166,0.00449435,-0.009587768,0.014396209,0.0018839414,0.004323158,0.003717586
ASH2L,0.0038599637,0.006067255,0.008723521,-0.0014683167,-0.005636954,-0.010878174,-0.0015666417,-0.0071138833,0.010947947,0.0038321754,-0.013303625,-0.008723843,-0.0063856435,0.0060754986,-0.010074379,-0.015181665,-0.009350794,0.0018855443,-0.0024083583,0.0058727567,0.016769053,0.008445333,-0.0071835574,0.007297491,0.003215782,-0.0080334935,-0.016931772,-0.0039489768
PLEKHA2,0.0019304259,0.008609985,-0.001479478,-0.0025749144,0.0068958774,0.00065756566,0.0045940652,0.0058209267,-0.0012393041,-0.00035715662,0.0046708914,0.0027070476,0.0024253007,0.00069675874,0.0018851497,0.0018566606,-0.0020574431,0.01011776,-0.00046606982,-0.009845121,-0.0036379292,-0.0060193087,-0.013829508,0.0015586762,-0.0014012188,-0.0008880615,0.0015438851,0.008528081
HTRA4,-0.00068688137,-7.2129435e-05,6.7298584e-05,-0.00053501787,0.004008844,-0.001178406,0.00022312926,-0.0024772547,-0.00079138903,-0.001547626,0.0045396616,0.000206914,0.0011335609,-0.0020899633,-0.0034068148,-0.0007081986,-0.0010152328,0.0026272722,0.0006017692,-0.0017188627,0.0001829682,-0.0045566256,-0.003167066,0.0033790995,0.002163826,-0.001796034,-0.0010849906,0.008385819
PLAT,5.5284865e-05,-0.00045524014,-0.0018950765,0.004851365,-0.0009777142,-0.005769314,-0.0008415504,-0.0006768687,-0.0010813178,-0.0042632488,-0.00081330276,-0.0031819409,0.0012616469,-0.00029102658,0.004722812,0.004159437,0.0021220937,-0.0022663744,-0.00039607612,-0.00019161325,-0.001165802,-0.0013690537,-3.71079e-05,0.0047347434,-0.003682528,0.001510906,-0.005710996,-0.0015323038
CHRNA6,0.0010745648,0.0014753952,-0.0010207962,-0.002132598,0.0017227876,0.0016818574,0.006216971,0.0062569613,0.0031759748,-0.001284709,0.008217034,-0.0034209325,-0.0028883403,0.002280235,-0.00059281796,0.004509819,0.008621071,0.011821815,-0.0012814556,0.0033342736,-0.0034914184,-0.006948867,-0.0065908697,-0.0015868761,-0.002593481,0.0008457779,0.010420626,0.0063998806
CEBPD,0.003406603,-0.002451451,-0.005719079,0.010078416,-0.0010499185,0.025274232,0.008037503,0.0049900985,-0.01509865,0.007989058,0.009625396,0.022401983,-0.0010500723,0.00417293,0.0062047006,0.0131846545,0.004898576,-0.0033360391,-0.0034886508,-0.012743596,-0.015843304,0.0044749477,-0.0031342884,-0.03270834,-0.0102038765,0.013171682,0.025984412,0.006626178
XKR4,0.0005831713,-0.00036206987,0.0036780406,0.0010461024,0.00024999183,-0.002936737,0.00084260566,-0.0031220329,0.006171602,0.00076917233,0.00011576726,-0.0001888151,0.00021766423,0.002059798,-0.0028522215,-0.0009338437,-0.00082379166,0.0034062508,-0.00048607393,-0.004516665,-0.00026198465,-0.0020492936,0.00062972814,0.0047861133,0.0011758744,-0.0017950678,-0.0013514719,0.0034767687
SDCBP,-0.0071728,-0.0017148027,-0.010729231,-0.010250846,0.013166138,-0.00042517172,-0.0077330074,0.008284015,-0.0074214377,-0.0086987745,0.0077168797,0.00070767413,0.0025339464,0.0011088933,0.007862623,0.010577193,-0.007893427,-0.0031570287,0.017101247,0.008740102,-0.007869041,-0.0054078,-0.004727695,-0.005351782,0.0033693635,-0.0031694009,0.0018651104,0.0019076191
ASPH,-0.0006170908,0.005257519,0.0018693978,-0.003684641,0.0032294644,-0.0010629426,-9.9271056e-05,-0.0022312312,-0.015442208,0.00718163,-0.022125557,0.014184752,0.00090698793,-0.009065694,-0.012845861,-0.0026545706,0.0046454016,-0.0030047807,0.024648933,-0.032675814,0.04151555,0.012652196,0.0042482517,-0.011459019,0.0040925182,0.00691511,0.018931337,-0.0014887473
ADHFE1,-0.0006626888,0.0006485754,-0.0008767146,0.0005495786,0.0006504953,-0.000834391,-0.0017656761,-0.00035652093,0.003956482,-0.0031653196,0.001976326,-0.00023773029,0.002283104,0.003129355,-0.00133293,0.0013633892,0.000790461,0.0035393543,2.8265473e-05,-0.0008931118,0.00025324864,-0.0008574015,0.0017538493,0.0015353131,0.005290087,-0.0027446107,0.0013138675,0.0013606418
RPL7,0.017545922,0.003829293,-0.0046194205,0.002719404,-0.016976673,0.010816,0.019647839,-0.01379291,0.008752626,0.039774958,0.0036195978,0.016581925,-0.028362377,-0.0088962475,0.012244401,0.017047415,-0.0046582236,0.013244612,-0.013989589,-0.009678224,-0.026897866,0.03062018,0.010799219,-0.026115894,-0.036940966,0.0102165565,0.010726837,-0.0028804294
LY96,8.9021385e-05,0.00146484,-0.0036187717,-0.003146008,0.0023188815,0.00018165984,0.002890905,0.003974556,-0.0022387255,-0.003219057,0.0019780737,0.005983249,0.008457628,0.002273387,-0.0043647047,0.0069412575,-0.00025437327,-0.0041505494,0.00048837217,-0.00061192573,-0.0019062018,0.0017206422,-0.0062190252,0.002510659,-0.0010089638,-0.00035901534,0.0033528798,0.004418835
CASC9,-0.0010572704,0.0022035346,0.0006291039,0.00167992,0.0022219743,0.0017266102,0.0010854602,0.0101081915,0.0020237465,-0.0053955647,0.001456292,0.0018432249,0.0054945727,-0.006838851,-0.0046851626,0.0039486396,-0.0050731436,0.0018499813,0.0023260664,0.0021978447,0.006936174,0.0014028517,-8.687172e-05,0.003196178,0.0015582937,0.00019698888,0.00246168,0.0059892056
ZFHX4,-0.00040113804,-0.0018727373,0.0027957682,-0.0014259927,-0.0023288177,-0.00066383975,-0.0009700953,0.0012392227,-0.002391199,0.0008515464,-0.0018948433,0.00067346013,0.0027726032,-0.00021240415,-0.00074546784,-0.0011528541,-0.00060531776,-0.00082098675,0.00038718677,0.0039848406,0.0008301028,0.004577831,0.0010240264,0.00087909884,0.00017659647,-0.00048329646,0.0025616447,6.029452e-05
HEY1,0.0033177594,0.019564122,-0.011824394,-0.038763512,0.021430552,-0.024176884,-0.034006063,0.024765655,-0.05947602,-0.10486003,0.034539286,-0.06011022,-0.098554984,-0.051075354,0.010621146,-0.046619784,0.054329555,0.050245877,0.039539486,-0.09391632,0.086163335,0.09626128,0.008327108,-0.011987847,-0.04879731,-0.007889618,0.06530499,0.041689217
FABP5,0.0021518143,-0.02453319,0.01536161,0.0044506215,-0.021302955,0.022214744,-0.006501737,-0.022943176,-0.0096158115,0.016889906,0.021848243,0.0074636736,-0.02873025,0.00683961,-0.011358195,-0.024730926,0.0112835495,0.004332121,-0.009159004,-0.0024975373,-0.004002989,0.0005470538,0.03714466,-0.034664974,-0.0016045327,-0.00029868106,0.024413208,-0.013153959
CALB1,-0.0018089981,0.00017570717,-0.004173477,-0.003029627,0.0033428282,0.0010750544,-0.0037681342,0.00043372918,-0.006549883,-0.012586798,0.003235774,0.00014661124,-0.010135415,-0.00804702,0.001988261,-0.0019220838,-0.00049430307,-0.00029524337,0.006554579,-0.009381029,0.0052958946,0.012247604,-0.0018785734,-0.003341099,-0.009009914,-0.0006907928,0.0069579426,0.0047340943
NECAB1,0.00032691765,-0.0021331084,5.638198e-05,0.001306537,-0.002102316,0.0043113455,-0.00069814996,-0.00083810237,-0.0006746267,-0.0048040557,0.0036680994,0.00562591,-0.0046650846,0.0019461379,0.0054485155,-0.001323633,0.0017486076,-0.0021615908,-0.0032097748,0.001669279,-0.00084981514,0.0015889528,-0.0001567207,-0.0034737496,0.0016641312,0.0007423667,-0.0020517579,0.0010389574
RUNX1T1,0.0014001761,0.0009892646,0.0027489492,-0.0016289374,-0.0003054256,0.0010276053,0.0020677592,-0.0017516986,0.005101919,-0.0014375725,-0.00292283,-0.0017289147,0.0023022126,0.0021636079,-0.0011771136,-0.0024967168,0.0010546335,0.0057957736,-0.001736687,0.0019260872,-0.0011257232,0.0007294833,-0.0038445634,-0.0006634908,-0.0023309127,0.0023796537,0.0014339114,-0.0015935524
GEM,-0.0022186032,-0.0015768283,-0.0054276735,0.0007428437,0.003843125,-0.00015565331,-0.0010504717,-0.004768624,0.0038025887,0.0039490396,0.00244392,0.0007557183,-0.0049870512,0.0034735738,0.027935533,-0.009732154,-0.015912358,0.0021965401,0.031451743,-0.023526197,-0.012561092,0.0015377834,0.002479593,-0.0072588,-0.004584496,-0.0098876525,-0.007985855,-0.004197918
TP53INP1,-0.0049611274,0.00053000735,-0.0014943993,0.0019555502,0.009817656,-0.00129719,0.0005637338,0.02198949,0.005534069,-0.00020111758,0.013798206,0.0022177459,0.022172635,-0.0076469067,-0.0016912598,0.010293399,-0.0054595587,-0.00071392674,0.0021019634,0.002705569,-0.0034280224,0.0024128826,-0.009721031,0.008594568,0.011934575,-0.0039996,0.0010346654,0.008601246
SDC2,0.0022681819,0.0021043513,0.0017302671,-0.0038613093,0.00062362675,0.00084646436,0.004174966,-0.0013102109,-0.0028720035,0.0061831386,0.0013577772,-0.0032597247,-0.00059744564,0.0059003793,-0.004260221,-0.0021176634,0.012141393,0.0030788989,0.0014692082,0.0024308828,-0.0077315816,-0.004018095,-0.01340262,-0.007006269,-0.0069220387,0.0073588793,0.0060945177,0.005358059
CPQ,-0.0015695054,0.0033054366,-0.00017298383,-0.0038818514,0.0034330725,-0.0041573485,-0.002320071,0.015478545,0.0034175634,-0.0065983953,-0.0018037469,-0.004196203,0.0034981817,-0.0056581353,-0.003987618,0.0034185366,-0.0016186251,-0.00378158,0.0007614744,0.0047754226,0.002012337,-0.0015201217,-0.004097912,0.006572747,0.008980468,-0.0048929113,-0.007542469,0.0030994029
LAPTM4B,0.0078004124,0.009140652,0.0025577855,-0.001942898,-0.020082762,0.00971106,-0.017994529,0.02664874,-0.003072126,-0.0010417621,-0.02052649,0.009957454,-0.019370608,-0.0013729939,0.0015922934,-0.0073454287,-0.010742136,-0.008091137,-0.012258571,0.009543944,0.0005498619,0.012049451,0.023925735,-0.025401395,0.0019585914,-0.0032266544,0.0109727355,-0.06245633
MATN2,-0.0056216693,-0.0050958823,0.00052638404,0.00037439595,0.0030974592,0.00076783943,-0.006134871,0.018827654,-0.0020908774,-0.0048353807,0.0022028524,-0.0014545196,0.012415958,0.0016692285,0.0017519,0.0016446051,0.003720079,0.0019241248,-0.00079573493,0.0011122036,0.000495143,9.089413e-05,-0.006809453,0.0034519217,0.0058290362,-0.0020526722,0.0022527392,-0.0054785614
OSR2,-0.012978476,0.009314157,0.010499825,0.0012498915,-0.003641882,0.041742828,-0.0025314223,0.0033558381,-0.021556461,-0.018436909,-0.009178761,0.053542063,0.006929048,0.008797101,-0.02701255,0.009490606,0.03954514,-0.005931345,0.0033188625,0.014640119,-0.048955865,-0.0061367746,-0.013220782,-0.057300493,-0.010914407,0.053725816,0.06467143,-0.019909995
FBXO43,-0.0009933913,-0.00047492798,-0.0006909207,-0.00079547265,0.0018128757,0.00227152,0.0012757881,-0.002641693,0.0005777127,0.00027721078,0.00042603532,0.0022413235,0.00020554608,0.002233581,0.0017806959,-0.0015288013,-0.0020283973,0.000815479,0.00012095857,-0.0012253231,0.0011050329,-0.002372997,0.00050003786,-0.0016897742,0.0012736664,-0.0018912998,0.00020145562,0.0009893388
NCALD,-0.0007822741,-0.0021813705,0.00046613824,-0.00046048645,0.00081811677,0.001123155,-7.827908e-08,0.0036591524,0.0025856611,-0.0032994612,0.0034419168,0.0025924256,0.006008485,-0.00093455025,0.0032686687,-0.00067902345,-0.0013751563,-0.00077805924,-0.0037922824,0.0012333733,-0.00013455542,0.0003175756,-0.00061545486,0.00053969346,0.005934063,0.0005569352,0.0005322697,0.0002893871
UBR5-AS1,-0.0019682634,-0.002071885,-0.0034250042,-0.0034232286,0.0068627098,0.00053803413,-0.0009840267,0.0005962427,-0.0009267983,-0.002889133,-0.0016816567,-0.00031025612,0.0070486,-0.0006903735,0.00016965781,0.003871468,-0.0023345866,-0.0014242381,0.0020118412,0.00048749853,0.0003351002,-0.00544699,-0.0071642688,-0.0003009758,0.0030711985,-0.002769798,-0.0011395069,0.009304255
KLF10,-0.0005443142,0.0037120455,-0.0028637801,-0.009485117,0.009671819,-0.004963842,-0.0075013624,0.005335817,0.008287932,-0.016064642,0.004752759,-0.005497927,0.0018335489,-0.0009427177,0.0013170079,0.004070567,-0.002492067,0.011108837,0.009914772,0.006272469,-0.006178942,-0.0011245005,-0.0058613005,0.005793801,0.008824582,-0.0048979013,-0.00893131,0.0044445526
LRP12,-0.00446949,-0.002125743,-0.006139031,-0.0043213363,0.006182142,-0.004349643,-0.0018909867,0.0004570666,-0.0027076253,-0.0058495174,-0.0025577913,-0.008623518,-0.0014009883,0.0015647677,-0.00019306887,0.0077759298,0.0041625965,0.00041969123,0.0070061493,0.009499221,0.008730782,-0.012399609,-0.00803829,0.009974519,-0.0019844428,0.00018386684,-0.009231674,0.001697109
TMEM74,0.00086701644,1.9458175e-05,0.0010147742,-0.0017413291,-0.0009368473,-0.00056553626,0.0024611722,0.0022992175,0.00022269253,-0.0025677697,0.0021698552,-0.0008259032,0.00077665155,0.0014363298,0.0009806395,0.0007390755,-0.00036112664,-0.001119988,-0.0015937587,0.0010983865,0.00096928317,6.086423e-05,-0.00063555135,-0.00037474695,-0.0013788325,-0.0012682489,0.0010014493,0.0014709419
FAM83A,0.0068030437,0.004964323,0.021780038,-0.0046855025,-0.008939556,-0.009333032,-0.010559338,-0.005308364,0.015413166,-0.00032416006,-0.015399787,-0.00020940046,0.0012174124,0.014801005,-0.010320759,-0.022986956,-0.005255816,0.010386628,0.0010097901,-0.0006493448,0.0016362729,0.0060146376,-0.0044016116,0.0073286667,0.016830893,-9.144214e-05,-0.016407566,-0.017016463
ATAD2,0.007140473,4.7699414e-06,0.012193812,-0.0047046677,-0.0081343055,0.0009795399,-0.0046947715,-0.0150707,0.0143148145,-0.00038986828,-0.011818791,-0.003292931,-0.020531107,0.009207899,-0.015528149,-0.018584002,0.0026942492,0.018859416,-0.002021037,0.00074768893,0.0051020407,-0.0021948065,0.002477964,-0.004175957,0.0060918443,0.0028833572,0.003264377,-0.01749501
FBXO32,-0.00038057132,-0.0021708554,-0.0046029915,-0.0034902473,0.0033866998,0.0004168451,5.3997013e-05,0.006019602,-0.0027007964,-0.0015992733,0.010426838,-0.0022755815,0.00053669664,-0.004509701,0.018065512,-0.0062659113,-0.0072816005,-0.002170475,0.014741932,-0.008447214,-0.008587423,0.012032284,-0.0023322548,-0.003961318,-0.008379749,-0.0033118327,-0.00036604443,0.003285608
SQLE,0.005244884,0.0005227419,0.01816482,0.000949211,-0.014446778,-0.008479113,-0.010317554,-0.0020949526,0.009435241,-0.0022466318,-0.020084428,-0.012207708,-0.010914632,0.0067114853,-0.012544144,-0.019217344,-0.0077559925,0.006868251,0.000843604,-0.0013072025,0.021292679,0.0016314154,0.0054734,0.011461398,0.008994781,-0.006660104,-0.011531778,-0.025048409
TRIB1,-0.0025661509,-0.0033401255,0.00066762744,0.002909893,0.0053729243,0.00038764728,-0.0021074666,0.002658746,0.012051051,0.008039459,0.014113543,0.0024008933,0.006561145,0.004590176,0.01122445,-0.0007075848,-0.004061308,0.0088745095,0.016203595,-0.011934408,-0.009979875,-0.014392012,-0.00029615223,-0.0006371964,0.011533964,-0.0077358214,-0.00057268376,0.005664151
MYC,0.011747405,-0.04088354,0.021863008,0.03360694,-0.02834894,0.0017759016,-0.030156927,-0.029738948,0.004362011,0.015860887,0.03676567,0.00705515,-0.0117583545,0.017367953,0.009219627,-0.044830427,0.004759839,0.003981548,-0.009970064,-0.039674524,-0.0075360956,0.020594826,0.055160612,-0.0033777324,0.026462216,-0.010238381,-0.0042809867,-0.016534634
SLA,-0.0049820836,-0.0021590753,-0.0057864552,0.00077027467,0.008372333,-0.00644653,-0.0075118328,-0.01209372,0.006457142,-0.007051147,0.018206231,-0.0023496505,0.0013030801,-0.0074728923,-0.000897629,-0.000584961,-0.003700467,0.005389452,0.0031801828,-0.0029494425,0.0038309027,-0.022117948,0.0025297941,0.0062532416,0.015694452,-0.008407022,-0.002074327,0.03013202
NDRG1,-0.000848498,0.00030925838,-0.00024289545,-0.0038433818,0.0052524395,-0.0007137674,0.00021684568,0.0031061936,0.009902204,0.004326718,0.011972565,-0.011595024,-0.009560483,-0.013408563,0.017786633,-0.015992207,-0.0026107735,0.009311424,0.03310552,-0.029305393,0.0035969813,0.010501523,0.0011093556,-0.0041997717,-0.010418956,-0.0104052415,-0.00018834104,0.0067030136
ST3GAL1,-0.00016916623,-0.0006930962,-0.0008118609,-0.0054751784,0.002569413,0.002957164,-0.0022558265,-0.0009234806,-0.003269606,-0.0006893829,-0.00026630372,-0.00043059007,0.0004303001,0.006351329,-0.0017666012,-0.00343529,0.007331901,-7.311291e-05,0.0024082882,0.0030435564,-0.0044801864,0.0021798804,-0.0053893635,-0.003896864,0.0028974598,0.0031853057,-0.0019976397,-0.00088338583
NCRNA00250,-0.0010366013,-0.002763743,-0.0019391051,0.00071762135,-0.0016175101,0.0029786744,-3.472528e-05,-0.00053670787,0.0010793031,-0.0047949683,0.0024661256,0.005433487,-0.0067927716,-0.0028205898,0.008357513,-0.00072760956,-0.00083319534,-0.00034053423,-0.0040399125,0.002456513,0.00015872104,0.0013470871,0.0038458644,-0.0025115244,-0.0010268656,0.0010978852,-0.0022322768,0.003097825
