src,dst,K,hill
41,950,-3.391595664286543,2.0
41,957,2.1763880496339114,2.0
41,985,-4.1877992175099,2.0
41,991,2.986535864626969,2.0
41,1020,-3.9604667961747424,2.0
41,1021,2.838783111569696,2.0
41,1056,3.7122312251999596,2.0
42,161,4.784026225323662,2.0
42,164,2.783381433299231,2.0
42,192,3.0045708529969435,2.0
42,201,3.392799260857819,2.0
42,258,4.781524513207966,2.0
42,381,-4.704160570431972,2.0
42,383,2.269634840301914,2.0
42,388,2.3957894772614328,2.0
42,393,3.4865275319919147,2.0
42,473,2.3198578184162706,2.0
42,509,3.0367426200460925,2.0
42,534,-2.445156134652433,2.0
42,539,3.9081210653956573,2.0
42,541,4.848486295217485,2.0
42,566,4.990201310883144,2.0
42,587,3.1257233974907446,2.0
42,597,-3.797037911343837,2.0
42,602,4.568802960572244,2.0
42,609,-2.352386218389152,2.0
42,614,4.068693233155895,2.0
42,622,3.226530985175205,2.0
42,660,2.618438480840492,2.0
42,706,3.208260856242326,2.0
42,732,2.2278808608947505,2.0
42,792,-4.086221445767917,2.0
42,797,2.7582280062453592,2.0
42,854,-2.934216935134634,2.0
42,918,2.363243894724388,2.0
42,938,-4.5939773416696745,2.0
42,950,3.480332837848216,2.0
42,959,-3.716440633359201,2.0
42,970,3.708298049284564,2.0
42,992,3.2314793436240254,2.0
42,994,2.5775897463144184,2.0
42,1029,4.235398245495199,2.0
42,1031,2.3811687960730232,2.0
42,1043,2.3116213708364315,2.0
42,1069,4.13043511278951,2.0
42,1085,2.6265110613559512,2.0
43,87,3.3480539501886386,2.0
43,111,4.125737375194998,2.0
43,127,-3.870295380330083,2.0
43,135,3.933188486845597,2.0
43,175,4.142162991966372,2.0
43,178,-2.877838182270396,2.0
43,193,2.9669999354014207,2.0
43,203,3.3139932436866624,2.0
43,220,-2.922386519100578,2.0
43,231,4.95481360691259,2.0
43,246,4.442155779264289,2.0
43,270,-2.4939640647680887,2.0
43,315,2.0167824676456085,2.0
43,329,2.1283498047418035,2.0
43,467,2.7321903531287757,2.0
43,509,2.3428738575105696,2.0
43,523,3.6000143446777164,2.0
43,593,4.573985668182075,2.0
43,646,-4.210250662739682,2.0
43,719,2.6468271892465713,2.0
43,753,3.1978977680773575,2.0
43,759,-3.523682628593833,2.0
43,760,4.430617548510007,2.0
43,812,-4.517364809318495,2.0
43,859,4.729154935723328,2.0
43,875,3.5277357515086254,2.0
43,909,4.082824239307589,2.0
43,918,-2.3354011137018116,2.0
43,923,3.6958668798619465,2.0
43,938,-2.7460754284134055,2.0
43,942,3.2951506550798335,2.0
43,952,3.902151524920158,2.0
43,956,2.7709578135613433,2.0
43,959,2.1565551733902835,2.0
43,1033,2.0307015692262724,2.0
43,1082,-2.0664786066335648,2.0
44,128,-2.6636645425468974,2.0
44,140,4.96038978253969,2.0
44,154,2.9180183156268296,2.0
44,188,2.3822623500781974,2.0
44,192,3.636687632503274,2.0
44,193,4.573872366192525,2.0
44,203,-4.0341811303630255,2.0
44,254,-2.888246267406351,2.0
44,257,3.6848484793743648,2.0
44,263,4.144567922601228,2.0
44,422,4.1843134771032275,2.0
44,455,3.9996153658930664,2.0
44,499,4.612431274326854,2.0
44,523,4.610316375032313,2.0
44,615,3.73680967822101,2.0
44,642,3.289569107333637,2.0
44,645,3.9247108866952995,2.0
44,646,4.454636004111389,2.0
44,687,-2.0169563145235543,2.0
44,700,-4.975991027044554,2.0
44,705,2.5486813169875977,2.0
44,735,3.4107469569799287,2.0
44,748,4.6160892045286,2.0
44,762,2.675121197132598,2.0
44,800,-3.4303856717011496,2.0
44,803,-2.3977465405435376,2.0
44,830,3.185228976164578,2.0
44,871,2.5314063643790075,2.0
44,872,3.090883246313471,2.0
44,909,-3.1203926503781663,2.0
44,913,4.979512368794998,2.0
44,918,4.9844390879113165,2.0
44,948,2.3443588359818373,2.0
44,952,4.177906337985042,2.0
44,986,-2.1552364390073033,2.0
44,1000,2.0905760460115657,2.0
44,1043,2.316001682734893,2.0
44,1056,4.896456971023802,2.0
44,1063,4.822590643684093,2.0
44,1080,-2.5817834608420416,2.0
45,127,2.7216052595478413,2.0
45,175,-3.5466409822254263,2.0
45,187,-3.7091138961062295,2.0
45,251,2.6647802913183423,2.0
45,257,-4.269868364269835,2.0
45,284,2.9286595082079523,2.0
45,315,4.7663939765882315,2.0
45,339,3.9701681193701917,2.0
45,393,3.309053582910835,2.0
45,394,-4.369736005108536,2.0
45,423,-4.453743878139994,2.0
45,514,2.871444816826831,2.0
45,516,3.019143631508253,2.0
45,532,4.80786546118581,2.0
45,558,2.4942231150898158,2.0
45,567,-2.1264512508888025,2.0
45,585,-3.3621659678286475,2.0
45,609,4.403629700730887,2.0
45,615,4.315004318932237,2.0
45,622,4.758591886738498,2.0
45,639,-3.599601993107121,2.0
45,682,-2.3001940146996,2.0
45,723,3.766066923008048,2.0
45,726,4.335186843059635,2.0
45,793,2.279984360809479,2.0
45,797,2.517972203292769,2.0
45,864,2.036871983467013,2.0
45,872,3.7809577383404314,2.0
45,875,4.660203175837713,2.0
45,893,-4.011989948006299,2.0
45,909,4.946120262772946,2.0
45,928,-2.1891009574992846,2.0
45,942,-4.709003255454489,2.0
45,970,-4.442204862160042,2.0
45,972,2.942724561498515,2.0
45,993,4.920579655511755,2.0
45,1017,-2.8638132445142452,2.0
45,1029,4.6679141714846555,2.0
45,1031,4.642245731222568,2.0
45,1037,4.272972849808918,2.0
45,1043,3.6904114214385557,2.0
46,97,-2.360008248850664,2.0
46,154,-3.595915203489495,2.0
46,164,3.0703887669648036,2.0
46,176,4.376651099466056,2.0
46,186,4.274387619490534,2.0
46,187,4.731837522117816,2.0
46,188,2.0444904872951235,2.0
46,192,4.427309650469138,2.0
46,195,4.815386159374007,2.0
46,329,-4.36790134732445,2.0
46,331,2.3905833796111002,2.0
46,347,-2.243837314522663,2.0
46,355,-2.0625357194231024,2.0
46,394,-3.886235677484213,2.0
46,423,3.889017955579662,2.0
46,442,-4.960741142654637,2.0
46,443,-3.194129522312287,2.0
46,509,2.99571885469249,2.0
46,529,3.873274781553177,2.0
46,535,4.476826017522782,2.0
46,587,4.810321848569005,2.0
46,593,-4.409372498537116,2.0
46,703,-3.2800219418474144,2.0
46,744,-3.9047427059361923,2.0
46,780,4.568897980148351,2.0
46,782,3.4718290649352186,2.0
46,809,-2.650059931116178,2.0
46,859,2.5091703192436188,2.0
46,872,2.00047323373417,2.0
46,877,4.154713984943853,2.0
46,895,2.3332916265379717,2.0
46,902,-2.7315172990878214,2.0
46,939,-2.89362899456838,2.0
46,948,3.681139580410305,2.0
46,1075,3.1938718318873076,2.0
47,133,4.024021976069486,2.0
47,163,2.166915977986108,2.0
47,164,2.3718175827933186,2.0
47,187,3.4976345105998004,2.0
47,192,-3.0108943635404897,2.0
47,193,2.8874400882540794,2.0
47,195,2.201084237112568,2.0
47,240,4.687157524244004,2.0
47,244,4.075455758375153,2.0
47,270,2.364854470458948,2.0
47,299,2.1951378732114217,2.0
47,381,4.924617600293729,2.0
47,388,4.043517651318515,2.0
47,426,3.2523682132812244,2.0
47,443,4.105193122267354,2.0
47,555,4.268995359440478,2.0
47,559,4.3398866071663385,2.0
47,595,3.4336319169591727,2.0
47,628,3.289648274374544,2.0
47,644,2.033084252806701,2.0
47,682,4.779671345425514,2.0
47,726,-3.8099236351668293,2.0
47,737,2.609461811569904,2.0
47,762,4.75881025826431,2.0
47,780,4.744795705310889,2.0
47,803,4.967552493098288,2.0
47,809,4.622169689416936,2.0
47,812,-4.993353163460194,2.0
47,819,2.7340585643698176,2.0
47,827,-4.526748755597702,2.0
47,852,4.469084926387294,2.0
47,854,2.6928210776622015,2.0
47,897,2.295312647002972,2.0
47,918,4.938261541032799,2.0
47,970,2.888073654561831,2.0
47,976,-4.612675371403418,2.0
47,989,-2.012381464023812,2.0
47,996,2.063074421658807,2.0
48,89,3.397613926089105,2.0
48,134,2.7161440518051907,2.0
48,164,-4.069523850307893,2.0
48,192,-3.696692976703863,2.0
48,195,-2.232457392351474,2.0
48,234,-2.487884888947151,2.0
48,244,3.1641478101752427,2.0
48,262,-2.5568121918662996,2.0
48,305,4.3766670417317854,2.0
48,317,-3.2482107066598402,2.0
48,331,2.2802956005274977,2.0
48,365,3.4530287068163745,2.0
48,422,-2.2725145431842426,2.0
48,464,2.3868119162594517,2.0
48,541,2.718829496084616,2.0
48,554,-4.57858311574247,2.0
48,612,4.7738375969989155,2.0
48,633,4.478773187996207,2.0
48,646,3.002231652253542,2.0
48,684,2.817339323326495,2.0
48,800,3.6474670723707177,2.0
48,803,-4.165559481599336,2.0
48,827,4.980118364480525,2.0
48,830,-2.3947121356367784,2.0
48,895,2.1478759970714134,2.0
48,917,4.083067666985813,2.0
48,939,-4.496677350511717,2.0
48,950,4.5390463395992695,2.0
48,959,4.035390647231482,2.0
48,970,4.862047412357561,2.0
48,991,3.5330142906337607,2.0
48,1000,4.741444395008637,2.0
48,1007,4.903436410974569,2.0
48,1021,4.541472371009323,2.0
48,1033,2.929275689775862,2.0
48,1034,-2.588646953510886,2.0
48,1043,-3.644360194945455,2.0
48,1066,3.359044251140565,2.0
48,1075,4.633275026578199,2.0
48,1077,2.300095013201461,2.0
49,188,2.773220183934556,2.0
49,193,-4.255396833556126,2.0
49,203,-2.2849599349319365,2.0
49,284,2.9622932420651007,2.0
49,388,-3.1614661821619494,2.0
49,412,3.86778138968807,2.0
49,414,2.474397937158094,2.0
49,445,-4.581813471049129,2.0
49,473,-3.3426267063988226,2.0
49,478,4.751065135641669,2.0
49,497,3.403609740901795,2.0
49,509,2.8251207768222,2.0
49,615,2.4254864860630247,2.0
49,622,2.0112352841338543,2.0
49,646,-3.596472454954507,2.0
49,687,-2.32147009078077,2.0
49,706,3.1751832908935347,2.0
49,707,-3.76781528371126,2.0
49,726,-2.827057690708101,2.0
49,751,2.5256728770983456,2.0
49,759,4.324164867828025,2.0
49,803,-4.840373516844862,2.0
49,808,2.301321253585898,2.0
49,819,2.4667709731550236,2.0
49,864,-4.880037971758156,2.0
49,895,2.113352665436739,2.0
49,909,-4.932897009651416,2.0
49,913,2.0139334492549663,2.0
49,935,-4.6210059669539945,2.0
49,950,2.9219755429632484,2.0
49,957,-4.81576657453189,2.0
49,1066,2.9508358659067566,2.0
49,1074,3.962918964602168,2.0
49,1084,2.24009770929781,2.0
50,93,4.542834122646948,2.0
50,108,2.6320411919826885,2.0
50,133,3.872871202349809,2.0
50,143,2.2180469467694444,2.0
50,168,4.510132161750385,2.0
50,169,-2.52363765051049,2.0
50,190,2.2124441041572935,2.0
50,206,3.2006572866164333,2.0
50,270,3.7307664157989304,2.0
50,281,4.564750875679313,2.0
50,291,4.92272757656521,2.0
50,320,3.318477537709591,2.0
50,344,2.1813407689558106,2.0
50,350,4.247346737077612,2.0
50,375,3.6955197686718124,2.0
50,383,3.3436740345333895,2.0
50,467,-2.927806636376569,2.0
50,512,-3.5071955835306072,2.0
50,521,-3.0160388133710927,2.0
50,543,4.271035603242081,2.0
50,555,3.6316810894779232,2.0
50,589,4.630543322462335,2.0
50,631,3.630631743948326,2.0
50,704,2.71478724001979,2.0
50,740,4.5532756466964335,2.0
50,780,3.6716571347901317,2.0
50,789,-2.620523114430684,2.0
50,808,-3.8705234298686664,2.0
50,810,-3.0731502948272826,2.0
50,851,-4.533216836876197,2.0
50,870,-3.3598992159396284,2.0
50,886,4.17932407432225,2.0
50,907,-2.2866086229087115,2.0
50,920,-3.1880730389070386,2.0
50,925,-4.949724309417196,2.0
50,932,4.425380868431445,2.0
50,955,2.479822407100786,2.0
50,1012,2.8332921484317652,2.0
50,1039,-2.9894474265690834,2.0
51,109,4.378980954177534,2.0
51,110,-3.736101943076727,2.0
51,123,3.940416981047291,2.0
51,147,-4.791686081106718,2.0
51,150,3.2850283833048817,2.0
51,207,2.994182416827912,2.0
51,210,4.931724695001347,2.0
51,248,-4.590329400531,2.0
51,253,2.969130753855807,2.0
51,272,3.3913417920827684,2.0
51,296,3.2452343870233973,2.0
51,335,2.447287036014302,2.0
51,365,4.873457971439777,2.0
51,389,-3.2129372936592766,2.0
51,415,4.625987247913724,2.0
51,431,-2.568068683041995,2.0
51,454,-3.6436124319116594,2.0
51,476,2.0718841553728096,2.0
51,484,4.292661451526926,2.0
51,485,-3.742741694738835,2.0
51,493,-3.876768750409258,2.0
51,519,2.1551626476639605,2.0
51,543,-2.633114990625846,2.0
51,628,2.2229926170607404,2.0
51,667,2.8667429474114354,2.0
51,673,3.882317023046453,2.0
51,674,-3.6985579529521257,2.0
51,681,-3.836449464840171,2.0
51,687,3.647753814133683,2.0
51,698,2.819086387027578,2.0
51,714,-2.7335224920332757,2.0
51,748,-2.4111790506097437,2.0
51,763,-4.547212624710476,2.0
51,801,3.849438075623733,2.0
51,817,2.559533037512179,2.0
51,858,2.5316281394637183,2.0
51,881,4.61910680457841,2.0
51,908,4.228192591289957,2.0
51,949,3.9781972397161143,2.0
51,975,-3.2205923226178994,2.0
51,1008,-2.7859266928355524,2.0
51,1009,-4.9383522893384715,2.0
51,1027,4.391718725068401,2.0
51,1047,2.9053376694088295,2.0
52,240,4.9868261345432785,2.0
52,281,-2.229859441788946,2.0
52,309,3.419105375251101,2.0
52,311,4.406187677932409,2.0
52,399,4.3668526896237,2.0
52,410,4.279991474992905,2.0
52,434,3.046984805905733,2.0
52,460,3.361559767055157,2.0
52,519,3.7849050720244106,2.0
52,536,4.921821750719772,2.0
52,548,2.9826418128154786,2.0
52,560,4.7694316631505735,2.0
52,568,-2.8080707545414825,2.0
52,574,4.967223396421113,2.0
52,578,4.0107910604827754,2.0
52,602,3.390534441075653,2.0
52,623,-3.8401712841908147,2.0
52,657,2.8175935071206206,2.0
52,668,-2.8225215725344,2.0
52,709,2.3406636315304814,2.0
52,781,-2.3421508931161963,2.0
52,787,3.043015224406734,2.0
52,791,-4.288566433689115,2.0
52,825,-3.8239135027944875,2.0
52,870,2.3077536809930623,2.0
52,941,4.556709574927733,2.0
52,962,-3.8041028809701993,2.0
52,990,4.882566730354339,2.0
52,1059,-4.010556402233623,2.0
53,168,2.4140828268136905,2.0
53,179,-4.020174737347492,2.0
53,181,3.7884141850896045,2.0
53,206,2.8833922965234806,2.0
53,215,2.040979650305876,2.0
53,302,2.2329437460598722,2.0
53,306,-3.1750843265325184,2.0
53,395,-2.4619230534970518,2.0
53,416,-3.1304588184439126,2.0
53,485,-3.884547813531065,2.0
53,555,-3.6417122836378506,2.0
53,564,2.6935276494121827,2.0
53,583,3.0314674737762575,2.0
53,600,-3.842093595345952,2.0
53,628,4.582565084130346,2.0
53,637,-4.259640316216632,2.0
53,645,3.660200080500245,2.0
53,683,3.0868789949494584,2.0
53,729,3.0951538326254164,2.0
53,738,4.638251930793189,2.0
53,758,-2.1177307281216393,2.0
53,767,4.963947933260783,2.0
53,861,3.993126232554687,2.0
53,881,4.043413097217171,2.0
53,908,-2.1139935119142264,2.0
53,920,3.8165878246738165,2.0
53,937,3.454334180271341,2.0
53,945,2.317336720682201,2.0
53,962,-2.8337660323080773,2.0
53,1012,-4.670943368640954,2.0
53,1038,3.6499652475978586,2.0
53,1061,-3.240249725521726,2.0
54,104,-2.218046467522433,2.0
54,133,-4.142364582206917,2.0
54,135,-4.108552470188098,2.0
54,211,-3.8421308209176908,2.0
54,220,3.5307879386619474,2.0
54,227,-3.3013532066221183,2.0
54,280,-3.779813278963977,2.0
54,292,-2.7001863551852203,2.0
54,306,4.823777192532943,2.0
54,383,3.766383587540689,2.0
54,401,2.9335773330631296,2.0
54,407,-3.349039552655472,2.0
54,410,4.417054366630677,2.0
54,437,2.484848182190892,2.0
54,454,-2.878506867380781,2.0
54,467,4.038524068209666,2.0
54,472,2.946467619446672,2.0
54,483,4.377505045584398,2.0
54,488,2.3913604615320825,2.0
54,502,4.288058511363825,2.0
54,535,-2.205055144551699,2.0
54,559,2.0377778380024845,2.0
54,572,-4.694670556496487,2.0
54,574,3.744017650796896,2.0
54,624,-3.0554806912604344,2.0
54,674,2.6977839108915513,2.0
54,681,3.8506573497824483,2.0
54,709,3.5270065506102144,2.0
54,733,-4.974793326589955,2.0
54,763,4.949647959961237,2.0
54,786,3.905073698424829,2.0
54,787,-3.3286115183176714,2.0
54,798,3.4734229074039864,2.0
54,801,-4.047437198710586,2.0
54,805,2.304723632706144,2.0
54,807,-2.9850562214321545,2.0
54,822,-2.2258167230108117,2.0
54,826,2.2200822785507586,2.0
54,864,2.587517725682701,2.0
54,909,-3.455759763779681,2.0
54,925,4.354322963488368,2.0
54,941,-3.4564876734976178,2.0
54,947,-3.0064298316826092,2.0
54,981,2.2470589710102744,2.0
54,1038,-3.650886569549389,2.0
54,1042,2.8138057594495303,2.0
54,1071,3.844802533751442,2.0
54,1078,4.931563217397255,2.0
55,98,-2.63637619616582,2.0
55,220,3.4192836142981244,2.0
55,242,4.905841446037789,2.0
55,280,-4.315429328809987,2.0
55,314,4.69468757948849,2.0
55,335,3.001144545427379,2.0
55,367,4.976115421335784,2.0
55,375,2.308498448192472,2.0
55,397,-2.1589187181383025,2.0
55,401,4.5668078811620845,2.0
55,477,4.781794610620959,2.0
55,504,2.271756072638305,2.0
55,544,-2.3402822802375245,2.0
55,585,2.0995224732673217,2.0
55,598,2.313522687928172,2.0
55,602,2.6282594504008427,2.0
55,674,4.910229856730003,2.0
55,709,4.003580666719041,2.0
55,789,4.335659076555626,2.0
55,802,4.328418211074567,2.0
55,841,-3.605221249337644,2.0
55,861,4.392466933139051,2.0
55,862,3.787422597169909,2.0
55,908,2.943638292810073,2.0
55,920,3.683330326305202,2.0
55,925,3.60052575840354,2.0
55,941,4.470359161277962,2.0
55,947,-4.945181652144977,2.0
55,1036,-3.2331276962627915,2.0
55,1050,4.290172035324079,2.0
55,1066,2.2992890121144005,2.0
55,1072,4.330494108344865,2.0
55,1082,3.1142507359796965,2.0
56,150,3.8319282527649343,2.0
56,172,2.3577505030443997,2.0
56,211,4.772103477290764,2.0
56,240,2.2330172398185155,2.0
56,242,4.790020159499498,2.0
56,248,4.121412553807059,2.0
56,280,2.9891365262426106,2.0
56,281,3.1722510431272797,2.0
56,344,4.222428094198232,2.0
56,357,-3.804413302643622,2.0
56,367,4.014928764364836,2.0
56,375,3.16749384954044,2.0
56,386,3.4634404454227967,2.0
56,488,4.96960245211368,2.0
56,523,-2.641768611499153,2.0
56,528,-3.253568559566394,2.0
56,530,2.875469562721902,2.0
56,547,-4.29533453131955,2.0
56,610,4.292037876997162,2.0
56,634,-2.877336382992188,2.0
56,647,2.244170949898949,2.0
56,673,-2.034298030016612,2.0
56,718,3.2823515997274564,2.0
56,734,3.2310127830073125,2.0
56,758,-4.9651696359195885,2.0
56,763,3.4094062270930388,2.0
56,776,2.769255108726262,2.0
56,861,4.673688323094402,2.0
56,862,-3.4732038489607353,2.0
56,941,3.7975269056317336,2.0
56,949,2.287006131284638,2.0
56,974,3.148749221989322,2.0
56,1072,4.83267102342136,2.0
56,1076,3.768516152526276,2.0
57,89,3.877001541894779,2.0
57,107,-4.731233268734348,2.0
57,116,2.82197180141777,2.0
57,130,3.5153501554120234,2.0
57,171,4.876071961735266,2.0
57,179,2.517188429895358,2.0
57,230,4.158991776790135,2.0
57,242,-3.843443024608947,2.0
57,338,4.0390253934219045,2.0
57,371,3.053658892002709,2.0
57,383,-2.941638120451295,2.0
57,386,4.052629011765111,2.0
57,395,2.646629855313636,2.0
57,396,3.2589642345770153,2.0
57,428,2.564523938158754,2.0
57,469,2.024914523369989,2.0
57,477,4.910172080114208,2.0
57,485,3.295108935969257,2.0
57,502,4.9080488432594755,2.0
57,508,-2.4209705593034783,2.0
57,519,3.7621003383724583,2.0
57,535,-2.602922098373719,2.0
57,543,4.370222380889825,2.0
57,571,4.351108966282926,2.0
57,598,2.3378214471179355,2.0
57,602,4.736193358629167,2.0
57,694,-2.5838889416096738,2.0
57,696,3.838932024768081,2.0
57,729,4.956900860263112,2.0
57,744,4.647189604299092,2.0
57,772,4.869691785683507,2.0
57,787,3.0277963136543584,2.0
57,789,2.31672692665839,2.0
57,808,2.56504061986835,2.0
57,865,3.5014846852298414,2.0
57,879,4.379689034819966,2.0
57,881,2.450460932551626,2.0
57,907,3.9791945967822713,2.0
57,920,-2.9707328121185355,2.0
57,925,3.0236062171764604,2.0
57,973,-3.985753190473779,2.0
57,1000,-3.4009982585996608,2.0
58,87,4.3698448093011155,2.0
58,100,-2.1927057441722626,2.0
58,104,-2.582161640736815,2.0
58,108,-3.9684491435094964,2.0
58,110,-4.564776969533214,2.0
58,113,-2.758038883218047,2.0
58,135,2.981574817486739,2.0
58,176,3.61136224486022,2.0
58,191,2.634718419467907,2.0
58,220,4.433468784762517,2.0
58,258,-4.320909935017283,2.0
58,280,-2.4358751358973447,2.0
58,296,-3.3914891954498962,2.0
58,300,4.324483299963864,2.0
58,311,-3.011988593310244,2.0
58,314,3.8993204681531948,2.0
58,335,-2.150639364372718,2.0
58,344,-3.826066281587954,2.0
58,410,2.457958940001821,2.0
58,416,4.491749975343354,2.0
58,440,3.0663483907414353,2.0
58,482,2.844661588184587,2.0
58,484,4.522666930134455,2.0
58,530,2.1504320692154306,2.0
58,571,3.189826398003034,2.0
58,591,-3.110010621725094,2.0
58,611,2.8544011227486523,2.0
58,633,4.7352629960044315,2.0
58,634,4.252785180550166,2.0
58,689,2.1917694925758164,2.0
58,692,4.144062348304862,2.0
58,699,3.581897399386382,2.0
58,716,4.702603683204737,2.0
58,718,2.9388368520450756,2.0
58,733,3.722485998828749,2.0
58,777,3.502265824222958,2.0
58,867,-3.468682718682817,2.0
58,896,3.368316198551638,2.0
58,902,-2.616888426596844,2.0
58,916,4.267129767477178,2.0
58,924,3.354008098217866,2.0
58,945,4.875548825007817,2.0
58,949,2.782425281578329,2.0
58,962,-4.048231518881123,2.0
58,963,-4.822151238917325,2.0
58,1023,3.9903749690482777,2.0
58,1042,-4.613818722852184,2.0
58,1071,4.4824428792710185,2.0
58,1078,3.0803531464670115,2.0
59,128,2.6912659154430116,2.0
59,150,-4.231210444857337,2.0
59,213,-3.584175265676374,2.0
59,216,3.2336820878949815,2.0
59,272,2.8063912885009326,2.0
59,281,-4.99609544552386,2.0
59,289,2.215131562654798,2.0
59,309,2.13068204171726,2.0
59,335,2.6517722014815934,2.0
59,336,4.913217375883459,2.0
59,361,4.937714504959954,2.0
59,389,3.964783204316408,2.0
59,395,4.640320001619214,2.0
59,415,2.6418851925223863,2.0
59,438,4.916126282529871,2.0
59,460,2.428354550418694,2.0
59,476,-2.3033755645449747,2.0
59,506,-2.3366346177418187,2.0
59,508,3.719383769817694,2.0
59,530,4.342923202154157,2.0
59,579,3.1000015336238995,2.0
59,589,4.93368796335838,2.0
59,647,-3.3032604143549884,2.0
59,692,2.451345652319649,2.0
59,694,-3.39790024455841,2.0
59,725,4.03711149626732,2.0
59,729,4.496677341513136,2.0
59,733,3.3763048698697786,2.0
59,738,-3.7808204781475023,2.0
59,776,2.80203413647656,2.0
59,793,3.937749579216542,2.0
59,881,4.957915831851031,2.0
59,907,2.1471607177633816,2.0
59,924,4.659592012115503,2.0
59,944,3.6868475083025682,2.0
59,978,2.7562959786868997,2.0
59,1010,-4.864669130027774,2.0
59,1012,3.4500629091766966,2.0
59,1061,2.9950707550201567,2.0
59,1067,2.5444928848125237,2.0
59,1085,-2.733356630769986,2.0
60,108,-4.498547124774328,2.0
60,133,-3.8432300279514973,2.0
60,149,4.739736858464948,2.0
60,158,2.6959053564733573,2.0
60,209,2.3634157215467044,2.0
60,224,2.01826259292677,2.0
60,228,3.5235861128479815,2.0
60,240,4.994920791145964,2.0
60,253,4.084895806455917,2.0
60,281,2.925183775895438,2.0
60,367,4.630575749078515,2.0
60,378,4.345166797963879,2.0
60,416,-2.046245498229618,2.0
60,444,4.450581441623068,2.0
60,445,2.901580271715488,2.0
60,460,2.4490203937508035,2.0
60,476,2.678992519211224,2.0
60,483,-3.405739413125417,2.0
60,504,3.274603781204033,2.0
60,512,2.8666618981226804,2.0
60,521,2.516654966621098,2.0
60,530,-4.2866923689265075,2.0
60,555,4.970329351204751,2.0
60,580,4.333374741259071,2.0
60,584,2.8878109030146235,2.0
60,598,-2.7344268842364,2.0
60,645,-2.6529976281978147,2.0
60,657,2.410085223467109,2.0
60,667,3.6539916490769038,2.0
60,681,3.8162011158600326,2.0
60,709,4.116507981989412,2.0
60,791,4.040640112801004,2.0
60,824,2.8769999338501475,2.0
60,838,-2.9909330161905396,2.0
60,841,4.0445436063270135,2.0
60,896,3.048342922350885,2.0
60,937,2.637869568857939,2.0
60,947,3.123008461090219,2.0
60,990,2.816252472733933,2.0
60,1085,-2.2649381636557333,2.0
61,121,-4.216482312053539,2.0
61,138,2.634585877590241,2.0
61,150,3.180306468310581,2.0
61,179,-2.1924057567121498,2.0
61,180,2.6788087542753054,2.0
61,193,-4.378706834988908,2.0
61,206,4.413189340745605,2.0
61,253,2.6212544746631314,2.0
61,289,3.0077415353200685,2.0
61,316,-2.4027152572812307,2.0
61,336,2.222517890854767,2.0
61,383,4.976515143345228,2.0
61,402,3.966781853734518,2.0
61,427,3.626289527594956,2.0
61,502,-4.296495501215899,2.0
61,523,4.520231479063172,2.0
61,528,4.420144304134182,2.0
61,543,2.0496183478696297,2.0
61,544,2.5604236945714955,2.0
61,547,3.964715906353493,2.0
61,589,3.1272780434118888,2.0
61,645,4.947447953183321,2.0
61,681,-3.996214377914762,2.0
61,689,4.86964672618762,2.0
61,694,-2.6043394449373816,2.0
61,708,4.591871084345069,2.0
61,715,-2.964056917445676,2.0
61,763,4.96869442471342,2.0
61,779,-2.473066016219442,2.0
61,870,-3.54901945651498,2.0
61,908,4.378533601511366,2.0
61,925,-3.2979274418121074,2.0
61,937,3.40425218056294,2.0
61,941,4.959067386517223,2.0
61,960,-3.27592445090346,2.0
61,1009,3.8122163017971906,2.0
61,1012,2.163618982025452,2.0
61,1071,4.52663024063078,2.0
62,110,2.048508619863559,2.0
62,132,-3.775006461780512,2.0
62,135,2.0379734854524867,2.0
62,141,2.0036108417270535,2.0
62,168,3.848295686448064,2.0
62,199,2.567051202003663,2.0
62,207,2.5756626491542858,2.0
62,209,-3.9598146974982313,2.0
62,214,2.1610915638181227,2.0
62,242,2.9402166844236692,2.0
62,258,-2.448295706426057,2.0
62,294,-3.740529109389602,2.0
62,302,-3.9852954641821876,2.0
62,311,4.163407560797131,2.0
62,314,2.765693650755696,2.0
62,386,-2.267749254909752,2.0
62,437,-2.2360509708256933,2.0
62,439,3.2784546453521712,2.0
62,452,4.837533227188145,2.0
62,477,2.653187102741074,2.0
62,512,2.770224804024648,2.0
62,516,2.302666406317577,2.0
62,523,-3.8167108216817907,2.0
62,530,4.039618621841525,2.0
62,589,3.92879362448228,2.0
62,591,4.583390729134344,2.0
62,604,3.459277505078215,2.0
62,624,2.403371122301193,2.0
62,629,2.868215392113238,2.0
62,661,3.9872899202640553,2.0
62,669,3.8393659212246796,2.0
62,673,3.5930093892288877,2.0
62,758,4.048893256066061,2.0
62,769,-3.912172551119898,2.0
62,793,-4.643974668394855,2.0
62,799,3.75804913243489,2.0
62,883,-4.335804076101669,2.0
62,916,2.7461214678994037,2.0
62,934,-4.034547753767204,2.0
62,949,4.7065823551480275,2.0
62,955,3.1571969836994995,2.0
62,1039,4.33731256201594,2.0
62,1072,-4.174367903586306,2.0
62,1085,2.1785785906154675,2.0
62,1086,3.7445249288722167,2.0
63,96,-4.901957516691773,2.0
63,133,-4.434222508101969,2.0
63,269,2.3291714037413604,2.0
63,320,-2.3652559929430352,2.0
63,366,3.783421564737857,2.0
63,421,3.03466752251955,2.0
63,452,-2.104717577219328,2.0
63,460,3.624924523499159,2.0
63,477,-3.163535299057541,2.0
