gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35
DUSP21,-0.0014228403,0.0006452375,6.573477e-05,-0.0009395284,-0.00017976569,-0.0055217715,0.0033923467,0.0013283391,-0.00022130382,-0.00033566722,-0.0015471872,0.00015935137,-0.00080845837,-0.0015974364,-0.00079074997,0.00067277986,0.00019111193,-0.0008746332,-0.0023123312,-9.51676e-05,-0.0037004747,-0.0024872737,-0.00084115873,-0.0001240898,0.00035774612,-0.0023867397,-0.00025881044,-0.0006176885,0.00034406985,-0.00046721686,0.0015087567,0.0021829254,0.0023069938,8.074426e-05,0.00062655803,0.001348222
TIMP1,-0.0029096245,0.0056830463,-0.0030085735,0.019465784,0.011944382,0.015499137,-0.0011252195,-0.022363506,-0.0087584825,-0.0037289858,0.005438707,-0.0024913861,0.0028275189,-0.0041042804,-0.00505119,0.005179836,-0.0021679765,-0.012971784,-0.009524985,-0.0030278503,0.00335298,0.0017787913,0.0038724924,2.603482e-05,-0.004039394,-0.007833049,0.02219214,0.0011950583,0.032179184,0.018303415,0.002706157,0.0103948815,0.0073303096,-0.0035816438,9.633458e-05,-0.0056626014
CFP,0.0042587644,0.0003484168,-0.009672229,0.00055440416,0.005100318,0.008037885,0.0032139183,-0.0024113574,0.0038761632,0.0033166935,0.0019082164,0.004231964,-0.013284094,-0.011592818,-0.011824014,0.0056622704,-0.000120927776,-0.0018360944,-0.007702065,-0.006342409,-0.0042056944,-0.0038615915,-0.0050314036,-0.006194854,-6.406906e-05,-0.0012961063,-0.0004340879,0.002414814,0.0022232884,-0.00085744576,0.010565751,0.009929722,0.010131121,-0.001099987,-0.0041160346,-0.0017641004
ERAS,0.00097310846,-0.0008082915,-0.00029784619,-0.002220994,0.001216268,-0.00037794528,0.0021028458,0.0028431807,-0.00020143432,-0.00040360162,-0.0021121877,-0.0004106958,0.0014864338,0.0015262137,9.822554e-05,0.001536821,0.0010772739,-0.00080012006,0.0004735074,-0.0030488719,-0.0018316053,-0.0012747048,0.0006985564,-0.00094531564,-0.0014211384,-0.00026706976,-0.00259638,0.0010554722,-0.00054660346,0.00033891172,-0.0007152415,0.0012298652,-0.0023838268,0.0009982999,0.0069739334,0.0013946125
PIM2,-0.0013587263,0.012575324,-0.0052906037,0.012652513,-0.003221034,0.008574888,-0.02026101,0.00859793,0.0046230266,-0.004120193,0.0039221174,0.0005877553,0.016235122,0.0030265716,0.014848472,-0.0024568865,0.0013668935,0.0015849719,0.008194048,0.004159041,0.0017053515,-0.0014992207,0.002299125,0.002751233,0.00827736,0.00056321395,-0.0037983516,-0.0030735852,-0.0031947426,-0.0055058757,-0.0006968029,-0.0031872573,0.0021737758,-0.0056220554,-0.0061864313,-0.00089679845
PLP2,0.004510927,-0.003698388,-0.0039560227,0.015913509,0.001679267,0.02392926,-0.0016548986,-0.007615065,0.002866653,0.0037216998,0.010140172,0.0029724203,-0.005609148,0.00014500508,-0.003111948,0.00902351,-0.004746036,-0.004081893,-0.013635339,-0.0046124193,-0.0076873973,-0.0002389234,-0.0021994563,-0.001612448,0.0054284185,-0.0040566986,-0.0014670572,0.0011457312,0.0053542694,-0.0012864163,0.013144526,0.005320694,0.007872825,-0.002498828,-0.00065630086,-0.0016109726
SYP,-0.005475904,-0.009539673,-0.0076081716,-0.0039744787,-0.00512989,-0.0019717335,0.00012051793,0.01126228,-0.000105332045,-0.004283038,-0.0009596185,0.0022219163,0.0050043096,0.00781709,0.001427318,0.0010501539,0.00045456522,-0.0057940846,0.0023267819,-0.009498623,-0.00019898932,-0.002953933,0.00058145873,-0.0039600665,0.007348095,-0.0064048115,0.0014414594,-0.0011216842,-0.0011157283,-0.0027054187,-0.0025651064,-0.0024389206,0.0007073937,0.0029559357,0.0022673928,-0.00033042676
MAGED2,-0.0002960951,0.0045389086,0.0028738393,0.0034497567,0.0037543683,0.00014779711,0.006458931,0.0021764147,0.0037758925,0.0004009306,0.0021429823,-0.0010686899,0.005069831,0.0018083926,-0.006455902,0.007046084,-0.0012158136,-0.0031164682,-0.005467781,-0.004944872,-0.007037825,-0.00121363,-0.0038712262,-0.0035755404,-0.0035334278,-0.0077587096,-0.0035413685,0.003146618,-0.005381891,0.0031387403,-0.00099344,0.0074840705,0.011693986,0.0018034726,0.008710099,0.009303977
ALAS2,0.018907567,-0.017101966,-0.027771005,-0.023411594,0.022917343,-0.007607812,0.01489336,0.074414656,0.0018494903,-0.013303412,-0.0007927694,0.00096314965,0.008463418,0.0036653287,-0.000995383,0.017329002,0.0035569333,-0.0023558398,0.00097040285,-0.01845829,-0.013065217,-0.0060784942,-0.015497024,-0.018902285,-0.0070549785,-0.01668188,-0.014795286,-0.0047332635,-0.018903244,-0.011147469,-0.02381299,-0.008659551,-0.010491034,0.0007578309,0.04496815,0.045142084
PAGE5,-0.0018961654,-0.00076090277,0.001363158,-0.0017384593,-0.00079569226,-0.00057065336,-0.002417776,-0.00017600237,0.00055051193,-0.00087284145,0.0012492529,-0.00052124966,0.002166006,0.0033040447,0.001459477,-2.972145e-05,-0.00056287687,0.00082181086,0.0021382172,0.0015098721,-0.0016362822,0.00011054198,0.0011086658,-0.0008899019,-0.001049731,0.00027754068,0.0008687057,-3.3375512e-05,0.0006746057,0.00022140196,-0.0012489265,-0.0025445148,0.0033267085,0.00087990693,0.001952505,0.0015963559
MSN,0.00204422,0.0034891507,-0.013019959,0.004762947,-0.00468194,0.036077898,-0.0106638605,-0.012366728,0.0069141444,0.001298218,0.0090150405,0.010710486,0.006977089,0.013127302,0.02234253,-0.00030103087,-0.0018964324,0.016181063,-0.012008066,0.00024201782,0.0018111004,-0.003963451,-0.0015658607,-0.00013749393,0.011426473,0.0022851739,-0.0029768823,-0.0049715457,0.0011447957,-0.002237656,0.02109069,-0.0029816807,-0.0074494286,-0.0050519933,-0.0064778593,-0.009516029
VSIG4,-0.0037510267,-0.008126107,-0.0018182205,0.001484919,-0.012677895,0.0053929235,0.000115915034,-0.008499159,0.00772997,0.01181149,0.008325534,0.00037379935,0.0028424577,-0.004515168,0.0043185554,0.0022134003,0.0041298973,-0.0011784685,-0.0045405547,-0.0017932563,0.0015947496,-0.00088677293,-0.00067621015,-0.004800193,-0.0052134823,0.0034047605,0.0007228636,-0.003136779,0.002065924,0.0062213293,-0.0032173037,-0.0024926523,0.008483835,0.0012277012,-0.00951085,-0.00079424074
HEPH,-0.008904176,-0.02078124,-0.01940952,-0.021575343,0.005544085,0.008957621,-0.005828533,0.0053890734,0.009502265,0.0047729826,0.005450818,0.003176814,-0.01774365,-0.0033052568,0.0014371495,0.00071957026,0.0068773637,0.0053773923,-0.007590431,-0.003193941,-0.011127496,-0.0014934182,-0.012378832,-0.009678849,0.001975373,-0.0017243006,-0.002729413,-0.0017089834,-0.0076375674,0.00054676266,0.010271716,0.0014221492,-0.0033028382,0.0010342106,0.008498467,0.003599089
IGBP1,-0.008118095,-0.008277719,-0.0062389034,0.0004312814,0.009526199,-0.005917771,0.007909258,-0.010070487,-0.0016055363,-0.0014103276,0.004670521,5.6872246e-05,-0.010319999,1.3747858e-05,-0.011454519,0.004254681,-0.00058849144,-0.016015736,-0.0067321607,-0.0077297995,-0.011687253,0.0003462545,0.0033243035,-0.0070655015,0.0008655621,-0.008967017,0.0055820914,0.0040435973,0.003988092,-0.00030321066,-0.0020124044,-0.0052074087,0.0004135463,-0.001383508,-0.00018107906,-0.0035697601
IL2RG,0.023428608,0.022335941,0.003703127,0.021045463,-0.0028532199,0.009894426,0.023252012,0.01742107,0.00018783068,-0.0010102497,0.0069626938,-0.0012981332,-0.010173766,0.024016922,-0.0035434905,0.002665793,-0.004763938,-0.005784004,0.0016706242,-0.01742315,0.00016517697,-0.0048503974,0.0011983111,-0.008811944,0.017229097,-0.0048532723,-0.003907512,0.00250569,-0.0015772212,-0.0036710994,-0.0049632248,-0.0012276506,0.0041925446,0.044443693,-0.0015727781,-0.010181923
LINC00891,-0.00066226645,0.010333316,-0.015726686,-0.032295,0.004386034,-0.011984902,0.003074766,0.022877073,0.011661626,-0.007175101,-0.008103595,0.00096798583,0.017463017,0.010530501,0.021728855,0.003318406,-0.00015710607,0.0023578913,-0.0026845236,0.0035136405,-0.010644827,-0.0020649543,-0.01654379,-0.0028053944,-0.008051828,-0.013843562,-0.0030786227,0.006877923,0.00093972974,-0.003103492,0.00068884547,0.008777982,0.0015260187,0.0010461835,0.015682552,0.011419802
RPS4X,0.0043347427,-0.025150817,-0.021164773,-0.010154604,0.0043924213,0.0028846145,0.016744787,0.0063963025,-0.0057561896,-0.0075506167,-0.0010169192,0.008071818,-0.008226707,0.009470548,-0.017819688,0.0005016729,-0.0055434923,-0.010837331,-0.004988649,-0.012242509,-0.004828751,0.0009918764,0.0076440866,-0.0071275933,0.014367314,-0.0019712306,-0.0031721892,-0.0052523473,-0.020634694,-0.009894084,0.003389029,-0.010799083,-0.006089088,-0.005993036,-0.022236926,-0.012178449
CITED1,-1.1720377e-05,-0.0004224499,0.0032070696,0.0026655002,-0.0039825076,0.0017743013,-0.00096031534,-0.0065164585,-0.0008635998,-0.0016274462,3.6933463e-05,2.5712503e-05,0.0027248727,0.0037143608,0.0011359316,-0.0012418301,-0.0006603911,-0.0016564331,0.0033596158,0.0040262355,0.003533409,0.0029398978,0.0054227985,0.005674892,0.0011879758,0.0037001166,3.0984444e-05,-0.0025265815,-0.0013285236,-0.00080981536,0.0055088764,0.0003186878,-0.0015785936,-0.0005357271,-0.0048834356,-0.0047980095
XIST,0.0032378782,-0.0065120067,-0.01818404,-0.014519247,0.0017367684,0.0046910103,-0.0056783366,0.009103633,0.004119818,-0.0019790758,-0.002005105,-0.0032872262,0.0005806448,-0.0019487832,0.0025200262,0.0023888818,0.0015641529,0.00040379053,0.0018329386,-0.00085244945,-0.007339431,-0.002762847,-0.006597358,-0.009998372,-0.0021440277,-0.0034273579,-0.0045996155,0.0046761185,-0.010509492,0.0013733577,0.0020802335,0.00015171868,0.0011776757,-0.003865795,0.0066169333,0.0067007015
SH3BGRL,-0.003450178,-0.023944132,-0.017107472,-0.0068831076,0.0035669976,0.005536125,-0.0013208571,0.0062523237,0.0053546894,0.0056868326,-0.000566186,0.0004550074,-0.009503176,-0.0015369334,-0.016204698,0.004445478,0.0025752138,0.00512659,-0.0040091523,-0.0001840747,-0.017079283,-0.0035260846,-0.009237879,-0.00043300382,-0.0028406691,-0.00795518,-0.003053678,0.00043386134,-0.0030611495,0.00078016997,0.00017928983,0.004659933,0.008527708,0.005219399,0.017723551,0.0074858805
RPS6KA6,0.0014731066,0.00017682921,-0.006159117,-0.00054513157,0.0022213927,0.0010834812,0.002074651,-0.0055034664,-0.0016440664,0.002665265,-0.0020048663,-0.002358132,-0.0017636364,0.0036548353,0.00016629681,0.00065291615,-0.0020746856,0.00039598995,-0.0015260741,0.0020641005,0.0007936436,-0.0011638195,0.0021013163,0.0024315866,-0.0004944334,5.7427158e-05,-2.4297535e-05,0.0018772719,0.00070537324,0.00076622964,-0.0015444435,-0.004191011,-0.0017969403,0.0007422251,-0.00070308795,-0.0005400627
BTK,-0.003934719,-0.0025172161,-0.0034307104,-0.0009387711,-0.00096790906,0.0063698087,-0.00080952176,0.00010161487,0.009050745,0.0021897848,0.001305143,0.0004034165,-0.0026659602,0.0029890176,-0.0013854024,0.0007887358,0.0023590152,0.0053217965,0.0007136062,-0.0042786268,-0.00911196,0.00025124327,-0.0037903509,0.0014695594,0.0018618279,-0.0053442935,-0.004494762,0.0027516887,-0.0038842594,-0.0028728372,0.0011723556,0.0038743976,0.0023985356,0.0031379422,0.0095379185,0.0075543686
ARMCX3,-0.0062877815,-0.0022581818,-0.0073761824,-0.0018650515,0.009533752,-0.0018171318,-0.0009810904,0.002543387,-0.0014564961,-0.0031903763,-0.0030215427,-0.0010515172,-0.001995345,0.0016365253,-0.0011385423,0.0068565574,0.0011782877,-0.010822603,-0.0051511596,-0.008105016,-0.0049334583,-0.00092669367,0.003586952,-0.0067978124,0.00038847557,-0.0074881325,0.005863555,0.0034655072,0.0025065718,0.0021342325,-0.0029604624,0.00038161728,0.0018389802,-0.0023339156,0.0023089917,0.0012998149
BEX5,-0.0029220916,-0.0075897546,-0.0064147054,0.0009175812,0.0075372374,0.0015855036,0.0011215789,-0.0016843436,-0.0031817607,0.00019451152,0.00047590502,-3.2783908e-05,0.0015621211,0.0005411836,-0.0009110958,0.0016810619,0.0018097205,-0.004958047,-0.0020251276,-0.0018759833,3.4704517e-05,-0.0010098914,-0.00034766,-0.001919662,-0.0002272693,-0.0011661209,0.0023085403,-0.00049334374,0.0011569571,0.0029001655,-0.00056981586,-0.00019328458,-0.0033508101,0.000899603,2.6726366e-05,0.00040580524
NXF3,-0.0044677574,-0.009046372,0.00040424423,0.0020659456,-0.0016828767,-0.0011069163,0.00021373332,0.0023105214,0.002450372,0.0051953145,0.007833056,0.006450171,0.003401292,0.0032259813,-0.010127875,0.0010006044,-0.0021126613,0.0017975087,-0.005277295,-0.0016268488,-0.0021028975,0.0015038139,0.0014912247,0.0042207227,0.0019645474,-0.0028371804,-0.0025048512,-0.0031156887,0.0031374558,-0.00013967491,0.0050623766,0.0044289874,0.0029193202,-0.0014271877,0.0019512718,-0.0007664713
BEX2,-0.013466039,0.010016699,4.3009644e-05,0.0023170598,0.00018344697,-0.013140797,0.0031572015,-0.008594037,-0.0013651907,-0.004821161,-0.0016624746,0.0003474601,0.0074078063,0.0075201667,0.00016343378,0.0037160765,-0.0015256043,-0.016408574,0.0018131206,-0.010886208,-0.002974794,-0.003630626,-0.0024117916,-0.0060209343,0.004586285,-0.0071695545,0.001348417,0.008762952,-0.011056409,0.003686204,-0.0053463415,-0.002561245,0.005291233,-0.0035743495,0.0010850888,-0.0020996209
TBC1D8B,-0.000182197,0.00080957124,0.0018320108,0.003102732,-5.1546347e-05,0.003702535,0.0029691502,0.002891349,-0.00040129424,0.00062049937,9.822614e-05,0.000112038084,-0.0004235839,-0.00010344037,-0.0018660151,0.0012126776,0.0003134998,-0.0016086504,0.0005420395,-0.0005173546,0.002080954,-6.959302e-05,-0.00033313571,0.0020108444,0.00030880302,0.0023714215,0.0004321459,0.00027168653,-0.0013207976,-0.00039849195,0.00093858835,0.0016234174,0.00055348675,0.00048358066,0.0024083,0.0011964709
TSC22D3,-0.012713945,5.4887055e-06,-0.004917403,0.008916261,0.0049241893,0.0010714057,-0.00048562564,-0.014051428,-0.0019092915,0.0045128856,-0.004444554,-0.00906822,-0.007626634,-0.0060023987,-0.0068167034,0.0034624957,1.2703973e-05,0.00029998878,-0.008592844,-0.0010240249,-0.008496838,0.0016849649,-0.0037607544,-0.0006636063,0.0010613089,-0.0059049325,0.0022468898,0.0139282625,0.0037037993,0.0028205845,0.011250584,0.010952804,0.006002076,-0.0027562424,0.009203521,0.004003143
PAK3,-0.00019676832,-0.0025059592,0.0034046222,0.0009363031,0.001163719,-0.0033401493,0.0015436749,-0.00034702176,-0.0005398443,-0.0002936339,0.0009141032,-0.0007148126,0.0011910896,-0.0003444546,0.001257396,0.0008003996,0.0007423904,-0.000519325,0.00075069285,-0.0013390577,0.0021299727,0.00081046496,0.0003945397,0.00023740313,-0.0035424842,-0.0014463166,2.7930108e-05,0.0005454804,0.00033189013,0.00020211443,-0.0012985802,-0.001275998,-0.0003729144,-0.0006781182,-0.00085011765,-0.0015788109
RHOXF1-AS1,0.0001499605,-0.008087434,-0.0069559542,-0.0030721617,0.004493746,0.007589978,-0.004625709,0.0023996735,0.0014510924,-0.002303361,0.004472732,-0.0051191812,-0.015432111,0.004206577,-0.002918424,-0.0034938827,0.0002701462,-0.004574231,-0.00083310064,-0.0022555476,-0.0008982038,-0.0029602104,-0.0020435045,-0.009366455,0.0028974663,0.00040366792,-0.0009919645,0.008551412,-0.008359579,-0.008893685,0.009363958,-0.0061546825,-0.006097411,0.0049949423,0.007255011,-0.0013322537
RHOXF1,-0.0025457295,0.0013465883,-0.005660789,0.0012317112,0.0015930742,0.0014350294,-0.0022561953,-0.0020235297,-0.00088367687,-0.0033860211,0.0013349477,0.00012417237,0.0032112258,0.0003026334,0.0053604087,0.0041058743,-0.000116529605,-0.0002247784,-0.005335538,-0.0025189111,-0.0063252263,-0.0012747138,-0.0036043434,-0.0013264171,-0.0019330509,-0.003201806,-0.0014035419,-0.0007558918,0.0008358733,-0.00053636904,0.001005041,-0.001266652,0.0016536505,-0.0025044072,-0.0027476917,5.734054e-05
LAMP2,-0.0024230252,-0.004568905,-0.0065517537,-9.5660966e-05,0.0038600157,0.0018670042,-0.0056166197,0.0002497411,0.0042352695,0.0028805148,0.0019982674,-0.0015931561,-0.0051712147,-0.0013026319,-0.0056032846,0.0031889363,0.0034179133,0.0026231247,-0.005161288,-0.00072744244,-0.0041986415,-0.0011642865,-0.0005209216,0.001977345,-0.0012543133,0.0022776923,-0.0018702404,-0.0003920735,-0.005180975,0.0042421054,0.0046232454,0.005727686,0.0013197197,0.0013886663,0.003898407,0.0025729183
TEX13D,-0.003104541,-0.0019850265,4.1098923e-05,-0.0043222434,-0.0005291275,-0.002576417,-0.0003308708,-0.0018000372,0.0008513539,0.0009997517,-0.00084291527,9.8916564e-05,0.0016970476,0.0002071124,-0.000606178,0.0006504816,0.0011722631,0.00010523709,0.00035995455,-0.00037109776,-0.0015038047,-0.00015908892,-0.0004467797,-0.0009731395,-0.002740603,-0.001048635,-0.0002426108,0.0005115381,-0.0013442799,-0.0002598077,0.000810184,-0.0005379227,0.00024369029,0.00014213251,0.0025481998,0.0011294596
TENM1,0.00014995247,-0.00389094,-0.00067301095,0.0026206966,0.0016041439,-0.0022206593,0.004399186,0.007093389,-0.00074996107,0.00045597175,0.0016114034,-0.00016851946,-0.0011633087,-0.0010529308,-0.0035874909,-0.0013086641,-0.0006221968,0.0018484207,0.00042963246,0.00032520038,0.0018843253,0.0026294556,-0.0041460604,-0.00491994,-0.0025405386,-0.005584612,0.001251696,0.0033741551,-0.00034851106,0.00708488,-0.0020232457,-0.0034982383,0.0032747672,0.00028119408,0.0051073874,0.0058660153
RAB33A,0.00022434672,-0.0012405396,-0.0040082047,-0.0008113309,0.0068129944,0.0026912552,0.00094956474,-0.00012210796,0.0002697648,0.0008489928,-0.00031395204,-0.00051930296,-0.0007920211,-0.0015210048,0.00096322515,-0.00012652774,0.00042001554,-0.004359838,-0.0028726829,-0.0018059514,-0.0029181999,-0.00061488064,0.00038469615,0.00020881034,4.538269e-05,0.0007211095,0.0031217001,0.0057328893,4.3726934e-05,0.003476268,0.0008264168,0.0015727917,-0.0018091726,-0.0012823603,0.0036960936,-0.00012381897
RAP2C-AS1,-0.0040800394,0.00048644096,0.004553238,0.0015142747,0.0036170813,-0.002202332,-0.00054455706,-0.0077929515,0.0011138507,6.7008805e-05,0.0050258483,-0.003928107,0.00187841,-0.0050964835,3.2405875e-05,0.0036698405,0.0018583054,-0.006805379,-0.0028557049,0.00014406866,-0.0051670093,0.00042796618,-0.004212909,-0.0068377783,-0.007362838,-0.004371872,-0.0011616243,0.0031020439,-0.003665326,-0.0009138848,-0.0023342452,-0.003247107,0.004138306,0.0007496838,7.536669e-05,0.0025314565
SMIM10L2A,-0.0022535261,-0.0051867166,-0.012802314,-0.0017283215,-0.019334111,-0.006265023,0.012279452,-0.014714829,-0.00108422,0.013138312,-0.008048768,0.0058027618,-0.0008154457,0.0011666315,0.009465087,-0.013593634,0.0040553,-0.00044294985,0.0055763256,-0.002964604,0.01692185,-0.0051576686,-0.0030087966,-0.0055769286,0.005579762,0.00749157,0.014264807,0.02364479,-0.023844302,0.032554425,0.0026236314,-0.015629364,0.018261008,-0.00023310364,-0.022746796,0.00935788
ARHGEF6,-0.003872349,-0.02825352,-0.021654418,-0.0070824744,-0.0022153934,0.018098911,-0.0028812294,-0.008766125,0.011473905,0.0036240993,0.010882511,0.007849777,-0.026952848,-0.006901004,-0.0149958795,-0.0007667855,0.0003018475,0.00963807,-0.008803282,-0.006465326,-0.01044921,-0.0012538338,-0.00063318206,-0.0031060176,0.006631157,0.0017432636,0.0009212049,0.00045410136,-0.0033715786,-0.0045384853,0.018041393,0.008417741,-0.0026853883,0.00025687143,0.0009172844,-0.00704602
IDS,-0.004895823,-0.0017637631,-0.0045316615,-0.00050206674,0.005185569,-0.0005369743,0.004042486,0.0036395858,0.003360437,0.008457646,-0.0025264733,-0.001844609,-0.0076515423,-0.0065510855,-0.0082883,0.0022550733,-0.0050103124,-0.0075748926,-0.007388331,-0.0031199374,-0.0028671883,0.002442479,-0.0026955605,-0.00033087868,-0.0016833594,-0.0112748705,0.0032900318,0.008601656,0.0010689624,0.0066563324,0.0007194649,0.0044902153,0.010211542,-0.0006604403,0.005179095,0.00075934466
GABRE,-0.0087942965,-0.008800331,0.0002887768,-0.009674736,-0.0036400221,0.0010750722,-0.01458296,-0.0063835,-0.003951323,0.005646727,0.0020461546,1.078611e-05,8.7859975e-05,-0.0013380646,0.005285751,-0.0034194335,0.0057909032,0.011805456,-0.003783788,0.019633077,0.0017436484,0.0004402917,-0.00014783524,0.005128706,-0.007104565,-0.00085175206,0.009739749,-0.0066759405,0.02691743,0.014806921,-0.0009378385,0.0033785573,0.0011612691,0.010533583,0.014920295,0.003979838
GABRQ,0.003452051,-0.0012369988,4.2293475e-05,0.0024041997,0.0016675389,0.002078445,-0.0018034095,-0.00046507962,-0.0005695474,-0.002173382,0.0004932893,-0.0018964572,-0.0016599494,0.001611646,0.0015772975,-0.0002272703,-0.001372021,-0.0012620947,-0.0026991563,-0.0018481645,0.00018064205,0.00078211183,0.00045318456,0.001605847,-0.0014055532,-0.0012806716,-0.0021219887,0.0017189424,0.00011499344,-3.447555e-05,-0.0014202648,0.000124484,0.0022332412,0.0015928156,-0.00047342875,-0.0021715732
DUSP9,-0.0026962124,-8.379413e-05,-0.003046444,0.002264939,-0.0018034942,0.0055276086,-0.0054911,-0.0033172027,-0.0034183606,-0.002177582,0.0031559097,-0.0017460829,0.0053150337,0.001115922,0.0051013003,0.002383827,-0.0007190703,0.004471101,-0.0033769624,0.0032091492,0.0011276103,-8.918708e-05,-0.00051147206,0.0039381925,0.0010087484,0.00010034951,0.0022139759,-0.006384052,0.001648898,-0.00036209082,0.005916431,-0.0034095708,-0.00199396,-0.002413839,-0.008511607,-0.0067370436
ARHGAP4,-0.0024516194,-0.0054067406,-0.000867156,-0.0036233782,0.005302782,-0.0031608075,-0.00043166298,0.0001625571,1.8338435e-05,-0.0013895964,0.0025032046,-0.0027945254,-0.000115651914,0.0017040641,-0.0073940386,-0.0005852766,-0.0012078843,0.00067652547,-0.004259136,-0.0058128843,-0.0043485756,0.0028097196,-0.005537333,0.00021678899,0.0004661105,-0.004559852,-0.0014553841,0.0008026605,0.0014957865,0.00029748195,0.0008421264,0.004980992,-0.0013034226,0.0038702288,0.003943083,0.0021747537
FLNA,0.016408117,0.012712362,-0.009671292,0.011339818,0.0054672104,0.017028008,0.0027484465,0.012106383,-1.892138e-05,0.0023187294,0.009070035,0.009687829,0.003429946,0.007874686,0.009864492,0.008006009,-0.00023534335,-0.0017977607,-0.010425362,-0.0070585185,0.010146605,-0.00066307624,0.004381456,-0.0012232097,0.002652567,0.0027912792,0.0056369794,-0.010162109,0.00857263,0.004703969,0.0039008935,-0.0013172488,-0.008289635,-0.0047650095,-0.0077530635,-0.0014030185
RPL10,0.013932742,-0.023698209,-0.008188163,-0.0037108972,-0.0042393813,0.0021288516,0.01636317,0.0046287733,-0.012082031,-0.011088349,-0.0026878486,0.017136345,-0.0026832707,0.013557288,-0.00822706,0.000999959,-0.010054174,-0.01399909,0.0040283515,-0.009710057,0.011949186,0.0029315732,0.017194448,-0.0065810066,0.020654423,0.007909773,-0.00094163156,-0.01372182,-0.016109752,-0.013898585,-0.00795312,-0.020217095,-0.024308817,-0.013660245,-0.03904179,-0.021950241
CH17-340M24.3,-0.005332612,-0.011226288,-0.008535179,0.0025861575,-0.0011976556,0.0013289755,0.002491451,0.0021445772,0.0067373,0.00040256578,0.0017659866,0.0033103188,-0.0076582297,-0.0039600465,-0.0047639455,-3.4181885e-05,-0.0019965318,0.00042243188,-0.0001384311,-0.00073843653,-0.008224202,0.00020373294,-0.0024799046,-0.0031858757,0.0028883072,-0.0049532824,-0.0041147866,0.0037321022,-0.0015513311,-0.0060432097,0.002249185,0.005151913,0.003144397,-0.0013134415,0.005374752,0.00411179
G6PD,0.00042309478,0.0005019666,-0.0046722037,0.0021130794,-0.002257474,0.0055253147,-0.0030949311,-0.0038372318,0.011933396,0.0051888744,0.002678038,-0.001569111,-0.002602528,-0.0024081971,0.0009670617,-0.0005743407,0.00011458766,-0.00040629582,-0.0028167584,-0.004168369,-0.0012895329,-0.0019515671,-0.002952774,-0.00042812884,0.0018053076,-0.0008525112,-0.0027670015,0.0018958928,-0.0033641737,-8.3548224e-07,0.001240418,0.0026087419,0.002390265,-0.003083997,-0.0010876659,0.000157411
IL9R,4.597534e-05,0.0011645033,0.0004926827,0.005764969,0.0007194578,0.00040639832,-0.0015857591,-0.001041887,0.0027099927,-0.00629678,0.010154205,0.004161382,0.0061760377,0.0030096944,0.015294198,0.0002486898,-0.002470253,0.0034026306,-0.0017954629,-0.0030967235,-0.009138073,0.005489902,0.003801334,0.00010287703,-0.0003357597,0.010982508,-0.005990555,0.0012651888,-0.0018362364,0.0051085134,-0.0017989923,0.0014030538,0.0012262207,-0.0072631445,0.005777358,0.008630477
MYOM2,-0.0009941536,0.0013896778,-0.00578619,0.0025401732,-8.986862e-05,0.0027126481,-0.0004033063,-0.0038121508,8.279562e-05,-0.004594502,0.0033902617,0.002071043,0.0023841737,-0.0044242693,9.6358024e-05,0.0027610974,-0.0029744995,-0.0058131358,-0.0026461126,0.0004656806,0.00032705627,-0.0019260364,0.0005741517,0.0014387538,-0.0017297803,-0.0014742267,0.0013996831,0.0008920864,-0.002934928,-0.00042054287,-0.00034216602,-0.0004965291,-0.0015278263,0.00034343754,0.00091436214,-0.001413865
ANGPT2,-0.0012195919,0.003094745,0.0025287676,0.00055886485,0.0042886776,-0.0034370758,0.0009181389,-0.0005187585,-0.0019558293,-0.00028824172,0.0014446212,-0.002654885,0.003389389,0.0019585805,-6.9241425e-05,0.0038669903,-0.0001452943,-0.0076410742,-0.0030113424,-0.005789796,-0.00035840832,-0.00026273105,-0.0031382572,-0.0026122807,0.0016531565,-0.0049053663,0.0044618216,0.00027014173,0.0005709179,0.0023328285,-0.0034119019,0.0009206449,0.00335236,-0.0036978067,-0.0013898764,-0.0011862997
PPP1R3B,-0.0037811375,-0.004292205,-0.0035268858,-0.001231405,0.0020731897,-4.13181e-05,-0.00095694273,-0.007874058,-0.0002675689,0.0032551263,0.0005681282,-0.0055557312,-0.0027602627,-0.0012113567,0.0013449531,-0.004073334,-0.0007678465,0.0017318731,-0.00036473258,-0.003101107,0.0020284036,0.001423436,-0.00313074,-0.0002588968,0.0048848875,-0.00086502667,-0.00010955175,0.0031512808,-0.005775169,-0.0039874194,-0.0021523512,0.0015241086,-0.0024222238,0.003451235,-0.0036031425,0.0016258745
