cluster_id,go_term,k,K,n,N,pval,overlap_genes,pval_adj,significant
2,regulation of long-term neuronal synaptic plasticity (GO:0048169),1,11,1124,12875,0.6340464902445286,SYP,0.7960583694552757,False
2,regulation of long-term synaptic potentiation (GO:1900271),4,30,1124,12875,0.26396204061538103,APOE;RELN;SQSTM1;TYROBP,0.639032190784195,False
2,regulation of low-density lipoprotein particle clearance (GO:0010988),1,10,1124,12875,0.5990126988327961,ANXA2,0.7814985608220406,False
2,regulation of lymphocyte activation (GO:0051249),2,15,1124,12875,0.38150220983689886,CCL5;THEMIS2,0.7010059072718641,False
2,regulation of lysosomal lumen pH (GO:0035751),1,13,1124,12875,0.6952057180681426,CLN5,0.8241636118166845,False
2,regulation of macromolecule metabolic process (GO:0060255),16,200,1124,12875,0.6803906201609398,AHR;AIF1;APOE;ATP1B1;MYC;NANOG;NKAPL;PRDM1;PTPRC;TAPBP;TRIM22;TRIM38;TRIM5;TRIML2;YBX1;ZFP36L1,0.821661545379334,False
2,regulation of macrophage activation (GO:0043030),2,30,1124,12875,0.7506108189820148,CEBPA;THBS1,0.8549746774379825,False
2,regulation of macrophage derived foam cell differentiation (GO:0010743),4,31,1124,12875,0.28399947249429425,ABCA1;IL18;NFKBIA;PPARA,0.6554576516806871,False
2,regulation of male gonad development (GO:2000018),1,7,1124,12875,0.4724965067705264,CITED2,0.7247033931106993,False
2,regulation of mast cell activation (GO:0033003),2,10,1124,12875,0.2151686122104687,CD84;MILR1,0.5799124866119624,False
2,regulation of mast cell activation involved in immune response (GO:0033006),3,11,1124,12875,0.0643908359379516,ADGRE2;CD300A;FES,0.3301007177513553,False
2,regulation of mesenchymal cell proliferation (GO:0010464),2,11,1124,12875,0.24867478471547258,MYC;TGFBR2,0.6141596837223092,False
2,regulation of microtubule cytoskeleton organization (GO:0070507),2,37,1124,12875,0.8458381058739401,MAPRE3;STMN1,0.9064177871239315,False
2,regulation of microtubule-based movement (GO:0060632),2,11,1124,12875,0.24867478471547258,HAP1;IGBP1,0.6141596837223092,False
2,regulation of microtubule-based process (GO:0032886),4,36,1124,12875,0.3860937554993332,ATF5;AURKA;IGBP1;MACF1,0.7061825123563172,False
2,regulation of mitochondrial depolarization (GO:0051900),2,11,1124,12875,0.24867478471547258,IFI6;MLLT11,0.6141596837223092,False
2,regulation of mitochondrial fission (GO:0090140),2,25,1124,12875,0.6546884132548214,AURKA;RALA,0.8126202283430154,False
2,regulation of mitochondrial fusion (GO:0010635),3,11,1124,12875,0.0643908359379516,ADCK1;TFRC;VAT1,0.3301007177513553,False
2,regulation of mitochondrial membrane permeability (GO:0046902),3,19,1124,12875,0.22743720394279576,BCL2L1;CAMK2A;PMAIP1,0.5955263629554784,False
2,regulation of mitochondrial membrane permeability involved in apoptotic process (GO:1902108),1,7,1124,12875,0.4724965067705264,CAMK2A,0.7247033931106993,False
2,regulation of mitochondrial membrane potential (GO:0051881),6,41,1124,12875,0.1436134471336317,ARL6IP5;BCL2L1;OPRD1;PIP5KL1;PMAIP1;UBB,0.48853121332637106,False
2,regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028),1,18,1124,12875,0.807068796336241,HSPA1A,0.887555509268927,False
2,regulation of mitotic cell cycle (GO:0007346),22,178,1124,12875,0.060713313725268316,BTG1;BTG2;CAV2;CCNB1;CDC20;CDK1;CDKN1C;CKS2;DLGAP5;FOXA1;MKI67;PIM2;PLK1;PSMA4;PSMB1;PSMB2;PSMB3;PSMB6;PSME1;SDCBP;TGFB1;UBE2S,0.3301007177513553,False
2,regulation of mononuclear cell migration (GO:0071675),6,23,1124,12875,0.012074146664497805,AIF1;CCL5;LGALS3;MDK;MSN;THBS1,0.13870435998207745,False
2,regulation of morphogenesis of a branching structure (GO:0060688),1,5,1124,12875,0.3667055673473427,RTN4,0.691700548835272,False
2,regulation of mRNA stability (GO:0043488),21,146,1124,12875,0.015541985833378888,CARHSP1;EXOSC8;HSPA1A;HSPA8;HSPB1;MAPKAPK2;NPM1;PSMA4;PSMB1;PSMB2;PSMB3;PSMB6;PSME1;SET;UBB;UBC;VIM;YBX1;ZFP36;ZFP36L1;ZFP36L2,0.16597642117252379,False
2,regulation of multicellular organism growth (GO:0040014),3,18,1124,12875,0.2038235057989812,GDF15;GHRL;PPIB,0.5712799669577079,False
2,regulation of multicellular organismal development (GO:2000026),3,28,1124,12875,0.4471811658612653,CD24;CDK1;DUSP9,0.7247033931106993,False
2,regulation of muscle cell differentiation (GO:0051147),5,35,1124,12875,0.18623592517989407,CDC42;CTNNB1;MEF2C;TCF23;ZBED6,0.5355628484219498,False
2,regulation of muscle organ development (GO:0048634),2,7,1124,12875,0.1191208162869589,CENPF;TGFB1,0.43495490717623525,False
2,regulation of muscle system process (GO:0090257),2,12,1124,12875,0.2823169197674882,MYL9;TPM1,0.6554576516806871,False
2,regulation of myelination (GO:0031641),2,26,1124,12875,0.6759804156101579,ITGAX;KIF14,0.8184822176601168,False
2,regulation of myeloid cell differentiation (GO:0045637),17,68,1124,12875,5.438356631292733e-05,ASH2L;FES;ITGA2B;KMT2E;LGALS3;MAFB;MEF2C;MEIS1;MYL9;NFE2;PRKCB;PTK2B;RUNX1;SPI1;THBS1;TNRC6B;ZBTB16,0.004162434498566361,True
2,regulation of myoblast differentiation (GO:0045661),6,34,1124,12875,0.07126181578356969,BTG1;KLHL41;MEF2C;TBX3;TGFB1;ZFP36L1,0.34672619415477673,False
2,regulation of myoblast fusion (GO:1901739),1,12,1124,12875,0.6660219057424412,CD53,0.8126202283430154,False
2,regulation of myoblast proliferation (GO:2000291),1,5,1124,12875,0.3667055673473427,KLHL41,0.691700548835272,False
2,regulation of nervous system development (GO:0051960),6,42,1124,12875,0.15598949647001498,BHLHE40;CTNNB1;HES1;HES6;HMGB2;KIF14,0.5009783306661888,False
2,regulation of neural precursor cell proliferation (GO:2000177),2,23,1124,12875,0.6087768134988114,GATA2;MDK,0.7897430631438296,False
2,regulation of neuron differentiation (GO:0045664),6,79,1124,12875,0.6980942144521767,CALR;HES1;MEF2C;TCF4;ZEB1;ZFHX3,0.8259259731033481,False
2,regulation of neuronal synaptic plasticity (GO:0048168),4,29,1124,12875,0.2442057309150677,APOE;CAMK2A;SHISA8;SYP,0.6141596837223092,False
2,regulation of neurotransmitter receptor activity (GO:0099601),5,58,1124,12875,0.5794239015567376,CAMK2A;MEF2C;PTK2B;RELN;SHISA8,0.7814985608220406,False
2,regulation of neurotransmitter secretion (GO:0046928),4,33,1124,12875,0.3246453188155456,CAMK2A;CHRNB4;GPER1;MEF2C,0.691700548835272,False
2,regulation of neurotransmitter transport (GO:0051588),3,16,1124,12875,0.15860118006015023,CAMK2A;CHRNB4;MEF2C,0.5009783306661888,False
2,regulation of neutrophil activation (GO:1902563),1,5,1124,12875,0.3667055673473427,CD300A,0.691700548835272,False
2,regulation of neutrophil degranulation (GO:0043313),3,5,1124,12875,0.005800525945121352,ITGAM;ITGB2;SPI1,0.09715212262704497,False
2,regulation of neutrophil migration (GO:1902622),3,10,1124,12875,0.049984579872400715,NCKAP1L;RAC2;RHOH,0.2969233252121714,False
2,regulation of nitric oxide metabolic process (GO:0080164),3,8,1124,12875,0.026602732572384893,CD47;NOS1AP;TMEM106A,0.21518631912043273,False
2,regulation of nitric-oxide synthase activity (GO:0050999),7,39,1124,12875,0.04947703201929508,APOE;ATP2B4;DDAH2;DHFR;HSP90AA1;NOS1AP;S100A1,0.2969233252121714,False
2,regulation of NMDA receptor activity (GO:2000310),5,32,1124,12875,0.14225071058601527,CAMK2A;CCL2;MEF2C;PTK2B;RELN,0.4863898867116329,False
2,regulation of Notch signaling pathway (GO:0008593),5,83,1124,12875,0.8610607581714499,AAK1;BMP2K;ELF3;GATA2;IL6ST,0.9177883817681763,False
2,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)",4,15,1124,12875,0.036150122521475786,TNRC6B;ZFP36;ZFP36L1;ZFP36L2,0.2564730403183644,False
2,regulation of organ growth (GO:0046620),1,10,1124,12875,0.5990126988327961,DUSP9,0.7814985608220406,False
2,regulation of organelle assembly (GO:1902115),6,77,1124,12875,0.6739909232028479,GSN;MSN;NPM1;SDCCAG8;TBC1D10C;TBC1D2,0.8184822176601168,False
2,regulation of organelle organization (GO:0033043),6,80,1124,12875,0.7096882917310083,ARL6IP1;CDT1;MSN;PDE4DIP;SQSTM1;ZEB2,0.8366129783137134,False
2,regulation of ossification (GO:0030278),7,36,1124,12875,0.03364753388656863,BMP2K;ECM1;MDK;MEF2C;NBR1;S1PR1;ZBTB16,0.24707967687923094,False
2,regulation of osteoblast differentiation (GO:0045667),8,83,1124,12875,0.43957095799842194,ATF4;CITED1;HEMGN;IL6ST;MEF2C;NBR1;RUNX2;TRPM4,0.7247033931106993,False
2,regulation of osteoclast development (GO:2001204),1,8,1124,12875,0.5185731252341513,TYROBP,0.7461753573506588,False
2,regulation of oxidoreductase activity (GO:0051341),2,13,1124,12875,0.3158161578340257,ABL2;HP,0.689116397028192,False
2,regulation of pattern recognition receptor signaling pathway (GO:0062207),2,8,1124,12875,0.14996017752515026,BIRC3;SLC15A2,0.49654035486697007,False
2,regulation of peptidase activity (GO:0052547),3,23,1124,12875,0.3253605092815426,CST3;CSTB;ECM1,0.691700548835272,False
2,regulation of peptide hormone secretion (GO:0090276),8,74,1124,12875,0.3173815517426198,ALOX5;CACNA1D;CCL5;CELA2A;GIPR;ITPR2;SLC2A1;TFAP2B,0.690261516904714,False
2,regulation of phosphatase activity (GO:0010921),1,28,1124,12875,0.922740650272025,PPP1R27,0.9563822364798593,False
2,regulation of phospholipase activity (GO:0010517),2,11,1124,12875,0.24867478471547258,LRP1;RGS2,0.6141596837223092,False
2,regulation of plasma membrane organization (GO:1903729),3,5,1124,12875,0.005800525945121352,GSN;MYH9;NOX5,0.09715212262704497,False
2,regulation of platelet activation (GO:0010543),4,22,1124,12875,0.11984517193141225,APOE;CELA2A;FCER1G;PLEK,0.4352041827436321,False
2,regulation of platelet-derived growth factor receptor signaling pathway (GO:0010640),1,13,1124,12875,0.6952057180681426,PTGIR,0.8241636118166845,False
2,regulation of positive chemotaxis (GO:0050926),1,8,1124,12875,0.5185731252341513,ANGPT2,0.7461753573506588,False
2,regulation of postsynaptic membrane potential (GO:0060078),2,35,1124,12875,0.8226704517627661,GABRE;MEF2C,0.8937198495331874,False
2,regulation of primary metabolic process (GO:0080090),18,130,1124,12875,0.03346727248815909,APOE;FASN;HELZ2;LACTB;OAZ2;ODC1;PLPP1;PPARA;PSAP;PSMA4;PSMB1;PSMB2;PSMB3;PSMB6;PSME1;SQLE;TM6SF2;TM7SF2,0.2468911173675755,False
2,regulation of programmed cell death (GO:0043067),27,194,1124,12875,0.010305244223996379,ANP32E;ASAH1;BCL2L11;BCL3;BCL6;BEX2;BIRC3;BIRC5;BNIP3L;CALR;CIDEC;CITED1;CLU;CTSB;DAPK2;HSP90AA1;LGALS1;NTRK1;OSGIN1;PHB;PMAIP1;PRDX2;PTPN6;RTN4;SGK1;TMEM219;TP53INP1,0.13112096237168727,False
2,regulation of programmed necrotic cell death (GO:0062098),5,20,1124,12875,0.025721559095741222,ASAH1;BIRC3;HSP90AA1;NUPR1;SDCBP,0.21518631912043273,False
2,regulation of protein binding (GO:0043393),13,118,1124,12875,0.22901458862008844,ACTB;AURKA;AURKB;B2M;CARD16;CDKN1A;CTSZ;DAB2;DNAJB2;LRP1;PLK1;RAN;TRIB3,0.5988686351563417,False
2,regulation of protein localization (GO:0032880),8,66,1124,12875,0.2157878170764035,AAK1;HSP90AA1;HSP90AB1;RABGAP1L;TRIM22;TRIM38;TRIM5;TRIML2,0.580066659169356,False
2,regulation of protein localization to cell periphery (GO:1904375),3,20,1124,12875,0.25152770966516685,ACTB;PLK1;VAMP8,0.6141596837223092,False
2,regulation of protein localization to cell surface (GO:2000008),6,33,1124,12875,0.06313717594780412,CTNNB1;HSP90AB1;LEPROT;MAP1A;TAX1BP3;TYROBP,0.3301007177513553,False
2,regulation of protein localization to chromatin (GO:1905634),1,8,1124,12875,0.5185731252341513,SPI1,0.7461753573506588,False
2,regulation of protein localization to membrane (GO:1905475),3,30,1124,12875,0.4935613381039103,ACTB;GSN;VAMP8,0.7452102145878464,False
2,regulation of protein localization to nucleus (GO:1900180),6,47,1124,12875,0.22406779928956133,CDK1;GLUL;PLK1;SESN2;TFRC;TGFB1,0.5955263629554784,False
2,regulation of protein secretion (GO:0050708),12,125,1124,12875,0.4096248567305511,ADAM8;ALOX5;APOE;CACNA1D;CCL5;CELA2A;GIPR;ITPR2;RSAD2;SLC2A1;TFAP2B;TGFB1,0.7115506520851371,False
2,regulation of protein targeting to membrane (GO:0090313),4,29,1124,12875,0.2442057309150677,DMTN;ITGAM;ITGB2;TCAF2,0.6141596837223092,False
2,regulation of protein transport (GO:0051223),1,28,1124,12875,0.922740650272025,HSPA8,0.9563822364798593,False
2,regulation of protein-containing complex assembly (GO:0043254),21,116,1124,12875,0.0009947806869798652,ABCA1;APOE;BCL2L11;BMF;CDC42;CDT1;CLU;CRYAB;FNIP2;GSN;HSP90AA1;HSPA5;HSPA8;IAPP;LGALS3;OPRD1;RHOC;SLF2;SVIP;TFRC;TGFB1,0.0366595105016654,True
2,regulation of reactive oxygen species metabolic process (GO:2000377),8,57,1124,12875,0.12069008070286529,ALOX5;CDKN1A;GADD45A;NOXA1;RAC2;TFAP2A;TGFBR2;THBS1,0.43667865563400354,False
2,regulation of receptor binding (GO:1900120),2,10,1124,12875,0.2151686122104687,B2M;MMP9,0.5799124866119624,False
2,regulation of receptor recycling (GO:0001919),2,17,1124,12875,0.44434742501864943,ANXA2;OPTN,0.7247033931106993,False
2,regulation of receptor signaling pathway via STAT (GO:1904892),2,13,1124,12875,0.3158161578340257,HES1;PTPRC,0.689116397028192,False
2,regulation of release of sequestered calcium ion into cytosol (GO:0051279),5,52,1124,12875,0.48022543278338525,CALM2;GPER1;HRC;PTK2B;UBASH3B,0.7322977863899898,False
2,regulation of respiratory burst (GO:0060263),3,9,1124,12875,0.03735947876318328,JCHAIN;NOXA1;RAC2,0.25725039009942813,False
2,regulation of response to biotic stimulus (GO:0002831),5,29,1124,12875,0.10352415973423151,BIRC3;CD55;IRF1;TKFC;TRIM5,0.42564685510562134,False
2,regulation of response to cytokine stimulus (GO:0060759),3,22,1124,12875,0.30061057150994797,CD24;DDX58;RUNX1,0.680563182371782,False
2,regulation of response to endoplasmic reticulum stress (GO:1905897),4,14,1124,12875,0.02842384519104497,ALOX5;CLU;MANF;NUPR1,0.2218174585497235,False
2,regulation of response to external stimulus (GO:0032101),13,130,1124,12875,0.34610640355604577,ALOX5;ANXA1;BCL6;BIRC3;CD55;EFNB2;IRF1;P2RX4;PDE6B;SEMA7A;TKFC;TMSB4X;TRIM5,0.691700548835272,False
2,regulation of response to interferon-gamma (GO:0060330),3,14,1124,12875,0.11706581909530091,HSP90AB1;SOCS1;SOCS3,0.43495490717623525,False
2,regulation of response to oxidative stress (GO:1902882),1,12,1124,12875,0.6660219057424412,ALOX5,0.8126202283430154,False
2,regulation of response to stress (GO:0080134),2,13,1124,12875,0.3158161578340257,ABCB1;MLC1,0.689116397028192,False
2,regulation of response to wounding (GO:1903034),4,8,1124,12875,0.0030360625167058916,ALOX5;PLAU;TNFRSF12A;VIL1,0.06944556791085889,False
2,regulation of rhodopsin mediated signaling pathway (GO:0022400),1,25,1124,12875,0.8983235248007455,PDE6B,0.9408000123824376,False
2,regulation of ribonuclease activity (GO:0060700),1,5,1124,12875,0.3667055673473427,NPM1,0.691700548835272,False
2,regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314),2,25,1124,12875,0.6546884132548214,CALM2;HRC,0.8126202283430154,False
2,regulation of saliva secretion (GO:0046877),1,6,1124,12875,0.4220142652728739,AQP1,0.7115506520851371,False
2,regulation of secretion (GO:0051046),2,15,1124,12875,0.38150220983689886,ERBB3;SGK1,0.7010059072718641,False
2,regulation of secretion by cell (GO:1903530),11,59,1124,12875,0.012127918913005768,ANXA1;CAMK2A;CHRNB4;HAP1;MEF2C;RAB13;RAB3B;RAB3D;RALA;VAMP2;VAMP8,0.13870435998207745,False
2,regulation of sequestering of calcium ion (GO:0051282),2,12,1124,12875,0.2823169197674882,PTK2B;UBASH3B,0.6554576516806871,False
2,regulation of sequestering of triglyceride (GO:0010889),1,15,1124,12875,0.7461513947916104,PPARA,0.8518882820627106,False
2,regulation of short-term neuronal synaptic plasticity (GO:0048172),2,13,1124,12875,0.3158161578340257,SHISA8;SYP,0.689116397028192,False
2,regulation of signal transduction (GO:0009966),20,198,1124,12875,0.27930662635103354,CD24;CD55;CD63;CLU;ERBB3;FRRS1L;FUZ;IGFBP2;IGFBP4;IGFBP6;NUCKS1;RGS16;RGS2;RUNX1;SOCS2;TGFB1;TIMP1;TRIM5;UBASH3B;USP20,0.6554576516806871,False
2,regulation of skeletal muscle cell differentiation (GO:2001014),2,9,1124,12875,0.18213180574285512,KLHL41;MEF2C,0.5252786861279445,False
2,regulation of small molecule metabolic process (GO:0062012),3,28,1124,12875,0.4471811658612653,APOE;FMO5;PPARA,0.7247033931106993,False
2,regulation of smooth muscle cell proliferation (GO:0048660),8,49,1124,12875,0.060122765854796756,AIF1;CCL5;CTNNB1;IL18;PHB;PTGIR;THBS1;TRIB1,0.3301007177513553,False
2,regulation of smoothened signaling pathway (GO:0008589),1,51,1124,12875,0.9906118082374845,FUZ,0.996621586649441,False
2,regulation of sodium ion transmembrane transporter activity (GO:2000649),2,40,1124,12875,0.8754571042058217,GLRX;HECW2,0.9271738357475174,False
2,regulation of stem cell differentiation (GO:2000736),13,91,1124,12875,0.05200084103532996,GATA2;HES1;HOXB4;LMO2;MYB;PSMA4;PSMB1;PSMB2;PSMB3;PSMB6;PSME1;RUNX1;ZFP36L2,0.30706728089111757,False
2,regulation of stem cell division (GO:2000035),1,8,1124,12875,0.5185731252341513,EVI2B,0.7461753573506588,False
2,regulation of stem cell population maintenance (GO:2000036),2,19,1124,12875,0.5034688809185565,MYC;WDR43,0.7461753573506588,False
2,regulation of stem cell proliferation (GO:0072091),5,17,1124,12875,0.012771635186952578,ACE;HMGB2;NANOG;PTPRC;ZFP36L1,0.14278401135975072,False
2,regulation of stress-activated protein kinase signaling cascade (GO:0070302),2,11,1124,12875,0.24867478471547258,GSTP1;NBR1,0.6141596837223092,False
2,regulation of striated muscle tissue development (GO:0016202),2,8,1124,12875,0.14996017752515026,CENPF;TGFB1,0.49654035486697007,False
2,regulation of supramolecular fiber organization (GO:1902903),6,23,1124,12875,0.012074146664497805,AKAP13;APOE;HSPA8;MAP1A;MAP1B;MAPRE3,0.13870435998207745,False
2,regulation of synapse maturation (GO:0090128),2,11,1124,12875,0.24867478471547258,CDC20;RELN,0.6141596837223092,False
2,regulation of synapse organization (GO:0050807),1,26,1124,12875,0.907217249168369,MEF2C,0.9447212589456067,False
2,regulation of systemic arterial blood pressure (GO:0003073),2,16,1124,12875,0.4133452140907203,ACE;ADM,0.7115506520851371,False
2,regulation of systemic arterial blood pressure by hormone (GO:0001990),2,16,1124,12875,0.4133452140907203,ACE;ENPEP,0.7115506520851371,False
2,regulation of systemic arterial blood pressure by renin-angiotensin (GO:0003081),2,7,1124,12875,0.1191208162869589,ACE;ENPEP,0.43495490717623525,False
2,regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell (GO:2001188),2,6,1124,12875,0.09016207771968647,LGALS3;LGALS9,0.38752167313644936,False
2,regulation of T cell tolerance induction (GO:0002664),3,7,1124,12875,0.017765231301505268,CLC;HLA-B;TGFBR2,0.17415177482756394,False
2,regulation of T-helper cell differentiation (GO:0045622),1,6,1124,12875,0.4220142652728739,MYB,0.7115506520851371,False
2,regulation of tissue remodeling (GO:0034103),5,20,1124,12875,0.025721559095741222,CST3;IL18;MDK;RUNX1;TGFB1,0.21518631912043273,False
2,regulation of trans-synaptic signaling (GO:0099177),2,35,1124,12875,0.8226704517627661,FABP5;RELN,0.8937198495331874,False
2,regulation of transcription regulatory region DNA binding (GO:2000677),1,27,1124,12875,0.9153336638259107,TGFB1,0.9501898753331051,False
2,regulation of transferase activity (GO:0051338),1,17,1124,12875,0.7885879140354002,NLRC5,0.8766982954918695,False
2,regulation of transforming growth factor beta production (GO:0071634),1,18,1124,12875,0.807068796336241,LGALS9,0.887555509268927,False
2,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092),5,31,1124,12875,0.12870937543271652,ENG;FOLR1;FST;TFAP2B;TGFB1,0.45819616656727347,False
2,regulation of transmembrane transport (GO:0034762),6,34,1124,12875,0.07126181578356969,ACTB;KCNJ6;PIM1;PRKCB;SLC2A1;TRIB3,0.34672619415477673,False
2,regulation of transport (GO:0051049),5,37,1124,12875,0.21795307694608404,ACTB;ACTG1;ARL6IP5;FES;VAMP2,0.5837505021839936,False
2,regulation of tube diameter (GO:0035296),2,13,1124,12875,0.3158161578340257,ACE;SCPEP1,0.689116397028192,False
2,regulation of tumor necrosis factor superfamily cytokine production (GO:1903555),3,9,1124,12875,0.03735947876318328,CD47;MAPKAPK2;ZFP36,0.25725039009942813,False
2,regulation of type I interferon production (GO:0032479),13,89,1124,12875,0.04470277055551383,CTNNB1;DDX58;GAPDH;IRF1;IRF7;ISG15;NLRC5;POLR2E;RNF125;TAX1BP1;TRIM56;UBA7;UBE2L6,0.2865808484149922,False
2,regulation of ubiquitin-protein transferase activity (GO:0051438),4,29,1124,12875,0.2442057309150677,ARRDC3;ARRDC4;PLK1;TRIB3,0.6141596837223092,False
2,regulation of urine volume (GO:0035809),2,10,1124,12875,0.2151686122104687,ADM;TFAP2B,0.5799124866119624,False
2,regulation of vascular endothelial growth factor production (GO:0010574),4,27,1124,12875,0.20582138624850937,ATF4;C3;IL6ST;TGFB1,0.5744523964018705,False
2,regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947),2,24,1124,12875,0.6322925963162614,HHEX;PRKCB,0.7960583694552757,False
2,regulation of vascular endothelial growth factor signaling pathway (GO:1900746),1,19,1124,12875,0.82393545830389,CD63,0.8937198495331874,False
2,regulation of vasculature development (GO:1901342),3,27,1124,12875,0.423354759833569,CTNNB1;VASH1;VASH2,0.7115506520851371,False
2,regulation of ventricular cardiac muscle cell action potential (GO:0098911),2,12,1124,12875,0.2823169197674882,DSC2;TRPM4,0.6554576516806871,False
2,regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307),3,18,1124,12875,0.2038235057989812,KCNE3;KCNH2;NOS1AP,0.5712799669577079,False
2,regulation of vesicle fusion (GO:0031338),2,9,1124,12875,0.18213180574285512,ANXA1;ANXA2,0.5252786861279445,False
2,regulation of vesicle size (GO:0097494),1,7,1124,12875,0.4724965067705264,RAB3B,0.7247033931106993,False
2,regulation of vesicle-mediated transport (GO:0060627),10,96,1124,12875,0.3274385936611868,ABL2;FES;HAP1;PLD1;PTPRC;RAB13;RAB3B;RAB3D;RALA;VAMP2,0.691700548835272,False
2,regulation of viral entry into host cell (GO:0046596),10,39,1124,12875,0.0014992014001862148,GSN;IFITM2;IFITM3;LGALS1;LGALS9;LY6E;TRIM22;TRIM38;TRIM5;TRIML2,0.04589862748262411,True
2,regulation of viral genome replication (GO:0045069),13,67,1124,12875,0.0047282642628063655,APOBEC3C;BST2;CCL5;CXCL8;FAM111A;IFITM2;IFITM3;ISG15;PARP10;PPARA;RNASEL;RSAD2;ZC3HAV1,0.09224750865671243,False
2,regulation of viral life cycle (GO:1903900),6,26,1124,12875,0.0220074550090812,AXL;KPNA2;TRIM22;TRIM38;TRIM5;TRIML2,0.1955126583396053,False
2,regulation of viral transcription (GO:0046782),3,41,1124,12875,0.7068813089578316,IFITM3;POLR2E;ZFP36,0.8348331185911484,False
2,regulation of voltage-gated calcium channel activity (GO:1901385),5,22,1124,12875,0.0378089866927003,CBARP;GNB5;GPR35;NOS1AP;STAC3,0.2585563007507684,False
2,regulation of Wnt signaling pathway (GO:0030111),11,111,1124,12875,0.3761744858436424,CITED1;CTNNB1;DAAM2;DACT3;FOLR1;HHEX;LRP1;MACF1;RNF43;RUNX1;TAX1BP3,0.7010059072718641,False
2,relaxation of cardiac muscle (GO:0055119),4,13,1124,12875,0.02177410630160151,ATP1B1;GSN;P2RX4;RGS2,0.1955126583396053,False
2,relaxation of muscle (GO:0090075),4,14,1124,12875,0.02842384519104497,ATP1B1;GSN;P2RX4;RGS2,0.2218174585497235,False
2,removal of superoxide radicals (GO:0019430),4,10,1124,12875,0.007900909508342536,CCS;PRDX1;PRDX2;SOD2,0.1164652586785307,False
2,renal absorption (GO:0070293),5,14,1124,12875,0.005149759077992867,GSN;HNF1A;MAGED2;SGK1;SLC15A2,0.0923245095964487,False
2,renal filtration (GO:0097205),1,10,1124,12875,0.5990126988327961,JCHAIN,0.7814985608220406,False
2,renal filtration cell differentiation (GO:0061318),1,6,1124,12875,0.4220142652728739,CD24,0.7115506520851371,False
2,renal system development (GO:0072001),5,57,1124,12875,0.5635737309846303,ACE;CENPF;TCF21;TFAP2A;TFAP2B,0.7671078828039769,False
2,renal tubule development (GO:0061326),1,5,1124,12875,0.3667055673473427,MEF2C,0.691700548835272,False
2,renal water homeostasis (GO:0003091),6,31,1124,12875,0.048607498500655044,ADCY2;ADCY4;AQP1;AVP;PRKAR2B;TFAP2B,0.2969233252121714,False
2,resolution of meiotic recombination intermediates (GO:0000712),1,16,1124,12875,0.7683384735050031,TOP2A,0.8623765156655139,False
2,respiratory system development (GO:0060541),3,35,1124,12875,0.6000652266010442,CEBPA;FGF7;TCF21,0.7814985608220406,False
2,respiratory tube development (GO:0030323),3,30,1124,12875,0.4935613381039103,CEBPA;FGF7;TCF21,0.7452102145878464,False
2,response to acetylcholine (GO:1905144),1,5,1124,12875,0.3667055673473427,ATP2B4,0.691700548835272,False
2,response to acidic pH (GO:0010447),1,15,1124,12875,0.7461513947916104,CTSS,0.8518882820627106,False
2,response to alcohol (GO:0097305),4,30,1124,12875,0.26396204061538103,CCL3;CCR7;TGFB1;TGFBR2,0.639032190784195,False
2,response to amino acid (GO:0043200),2,32,1124,12875,0.78204779957105,CPEB4;SESN2,0.8740232634875943,False
2,response to amino acid starvation (GO:1990928),7,75,1124,12875,0.4850834951972546,ATF4;ATP6V0B;ATP6V0E1;CDKN1A;CEBPB;SESN2;SESN3,0.7391297388193769,False
2,response to amyloid-beta (GO:1904645),5,44,1124,12875,0.33850815193378103,ICAM1;LRP1;MMP2;MMP9;NTRK1,0.691700548835272,False
2,response to ATP (GO:0033198),1,19,1124,12875,0.82393545830389,P2RX4,0.8937198495331874,False
2,response to axon injury (GO:0048678),4,18,1124,12875,0.06585426379260706,DHFR;FOLR1;P2RX4;TYROBP,0.3301007177513553,False
2,response to cadmium ion (GO:0046686),7,29,1124,12875,0.010705223012605576,FOS;JUN;MMP9;MT1E;MT1F;MT1G;MT2A,0.13112096237168727,False
2,response to calcium ion (GO:0051592),9,107,1124,12875,0.5968568005174919,CALM2;CARF;DMTN;MEF2C;PLCG2;PPP3CA;RASA4;SMPD1;THBS1,0.7814985608220406,False
2,response to cAMP (GO:0051591),6,38,1124,12875,0.10940424193678923,AHR;AQP1;CITED1;DMTN;VGF;ZFP36L1,0.43495490717623525,False
2,response to chemokine (GO:1990868),1,14,1124,12875,0.7218414491279628,DUSP1,0.8366129783137134,False
2,response to cholesterol (GO:0070723),4,19,1124,12875,0.07788378236530252,CCL3;MLC1;TGFB1;TGFBR2,0.37065643013017147,False
2,response to copper ion (GO:0046688),5,23,1124,12875,0.04495755336720101,AQP1;MT1E;MT1F;MT1G;MT2A,0.2865808484149922,False
