cluster_id,go_term,k,K,n,N,pval,overlap_genes,pval_adj,significant
2,regulation of skeletal muscle cell differentiation (GO:2001014),2,2,1124,1490,0.568938209058825,KLHL41;MEF2C,0.9979585693241521,False
2,regulation of small molecule metabolic process (GO:0062012),3,3,1124,1490,0.42899776247580756,APOE;FMO5;PPARA,0.9979585693241521,False
2,regulation of smooth muscle cell proliferation (GO:0048660),8,13,1124,1490,0.9263910740198962,AIF1;CCL5;CTNNB1;IL18;PHB;PTGIR;THBS1;TRIB1,0.9979585693241521,False
2,regulation of smoothened signaling pathway (GO:0008589),1,3,1124,1490,0.9852703836214799,FUZ,0.9979585693241521,False
2,regulation of sodium ion transmembrane transporter activity (GO:2000649),2,5,1124,1490,0.9855251293358052,GLRX;HECW2,0.9979585693241521,False
2,regulation of stem cell differentiation (GO:2000736),13,15,1124,1490,0.2467256527943676,GATA2;HES1;HOXB4;LMO2;MYB;PSMA4;PSMB1;PSMB2;PSMB3;PSMB6;PSME1;RUNX1;ZFP36L2,0.9979585693241521,False
2,regulation of stem cell division (GO:2000035),1,1,1124,1490,0.7543624161073825,EVI2B,0.9979585693241521,False
2,regulation of stem cell population maintenance (GO:2000036),2,3,1124,1490,0.8488191022248601,MYC;WDR43,0.9979585693241521,False
2,regulation of stem cell proliferation (GO:0072091),5,5,1124,1490,0.24375239095201295,ACE;HMGB2;NANOG;PTPRC;ZFP36L1,0.9979585693241521,False
2,regulation of stress-activated protein kinase signaling cascade (GO:0070302),2,2,1124,1490,0.568938209058825,GSTP1;NBR1,0.9979585693241521,False
2,regulation of striated muscle tissue development (GO:0016202),2,2,1124,1490,0.568938209058825,CENPF;TGFB1,0.9979585693241521,False
2,regulation of supramolecular fiber organization (GO:1902903),6,6,1124,1490,0.1836760440911128,AKAP13;APOE;HSPA8;MAP1A;MAP1B;MAPRE3,0.9979585693241521,False
2,regulation of synapse maturation (GO:0090128),2,2,1124,1490,0.568938209058825,CDC20;RELN,0.9979585693241521,False
2,regulation of synapse organization (GO:0050807),1,3,1124,1490,0.9852703836214799,MEF2C,0.9979585693241521,False
2,regulation of systemic arterial blood pressure (GO:0003073),2,2,1124,1490,0.568938209058825,ACE;ADM,0.9979585693241521,False
2,regulation of systemic arterial blood pressure by hormone (GO:0001990),2,2,1124,1490,0.568938209058825,ACE;ENPEP,0.9979585693241521,False
2,regulation of systemic arterial blood pressure by renin-angiotensin (GO:0003081),2,2,1124,1490,0.568938209058825,ACE;ENPEP,0.9979585693241521,False
2,regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell (GO:2001188),2,3,1124,1490,0.8488191022248601,LGALS3;LGALS9,0.9979585693241521,False
2,regulation of T cell tolerance induction (GO:0002664),3,3,1124,1490,0.42899776247580756,CLC;HLA-B;TGFBR2,0.9979585693241521,False
2,regulation of T-helper cell differentiation (GO:0045622),1,1,1124,1490,0.7543624161073825,MYB,0.9979585693241521,False
2,regulation of tissue remodeling (GO:0034103),5,7,1124,1490,0.7657769817682583,CST3;IL18;MDK;RUNX1;TGFB1,0.9979585693241521,False
2,regulation of trans-synaptic signaling (GO:0099177),2,3,1124,1490,0.8488191022248601,FABP5;RELN,0.9979585693241521,False
2,regulation of transcription regulatory region DNA binding (GO:2000677),1,2,1124,1490,0.93978662315594,TGFB1,0.9979585693241521,False
2,regulation of transferase activity (GO:0051338),1,1,1124,1490,0.7543624161073825,NLRC5,0.9979585693241521,False
2,regulation of transforming growth factor beta production (GO:0071634),1,4,1124,1490,0.9964042698416928,LGALS9,0.9979585693241521,False
2,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092),5,7,1124,1490,0.7657769817682583,ENG;FOLR1;FST;TFAP2B;TGFB1,0.9979585693241521,False
2,regulation of transmembrane transport (GO:0034762),6,8,1124,1490,0.6896143386944991,ACTB;KCNJ6;PIM1;PRKCB;SLC2A1;TRIB3,0.9979585693241521,False
2,regulation of transport (GO:0051049),5,8,1124,1490,0.8927147202245235,ACTB;ACTG1;ARL6IP5;FES;VAMP2,0.9979585693241521,False
2,regulation of tube diameter (GO:0035296),2,2,1124,1490,0.568938209058825,ACE;SCPEP1,0.9979585693241521,False
2,regulation of tumor necrosis factor superfamily cytokine production (GO:1903555),3,3,1124,1490,0.42899776247580756,CD47;MAPKAPK2;ZFP36,0.9979585693241521,False
2,regulation of type I interferon production (GO:0032479),13,17,1124,1490,0.5906744190927449,CTNNB1;DDX58;GAPDH;IRF1;IRF7;ISG15;NLRC5;POLR2E;RNF125;TAX1BP1;TRIM56;UBA7;UBE2L6,0.9979585693241521,False
2,regulation of ubiquitin-protein transferase activity (GO:0051438),4,4,1124,1490,0.32340719013811725,ARRDC3;ARRDC4;PLK1;TRIB3,0.9979585693241521,False
2,regulation of urine volume (GO:0035809),2,2,1124,1490,0.568938209058825,ADM;TFAP2B,0.9979585693241521,False
2,regulation of vascular endothelial growth factor production (GO:0010574),4,6,1124,1490,0.837810910134575,ATF4;C3;IL6ST;TGFB1,0.9979585693241521,False
2,regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947),2,2,1124,1490,0.568938209058825,HHEX;PRKCB,0.9979585693241521,False
2,regulation of vascular endothelial growth factor signaling pathway (GO:1900746),1,2,1124,1490,0.93978662315594,CD63,0.9979585693241521,False
2,regulation of vasculature development (GO:1901342),3,5,1124,1490,0.9013841183983956,CTNNB1;VASH1;VASH2,0.9979585693241521,False
2,regulation of ventricular cardiac muscle cell action potential (GO:0098911),2,2,1124,1490,0.568938209058825,DSC2;TRPM4,0.9979585693241521,False
2,regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307),3,4,1124,1490,0.7457694794888787,KCNE3;KCNH2;NOS1AP,0.9979585693241521,False
2,regulation of vesicle fusion (GO:0031338),2,2,1124,1490,0.568938209058825,ANXA1;ANXA2,0.9979585693241521,False
2,regulation of vesicle size (GO:0097494),1,1,1124,1490,0.7543624161073825,RAB3B,0.9979585693241521,False
2,regulation of vesicle-mediated transport (GO:0060627),10,11,1124,1490,0.20521525676934846,ABL2;FES;HAP1;PLD1;PTPRC;RAB13;RAB3B;RAB3D;RALA;VAMP2,0.9979585693241521,False
2,regulation of viral entry into host cell (GO:0046596),10,12,1124,1490,0.4035573953936093,GSN;IFITM2;IFITM3;LGALS1;LGALS9;LY6E;TRIM22;TRIM38;TRIM5;TRIML2,0.9979585693241521,False
2,regulation of viral genome replication (GO:0045069),13,16,1124,1490,0.41999307641836237,APOBEC3C;BST2;CCL5;CXCL8;FAM111A;IFITM2;IFITM3;ISG15;PARP10;PPARA;RNASEL;RSAD2;ZC3HAV1,0.9979585693241521,False
2,regulation of viral life cycle (GO:1903900),6,6,1124,1490,0.1836760440911128,AXL;KPNA2;TRIM22;TRIM38;TRIM5;TRIML2,0.9979585693241521,False
2,regulation of viral transcription (GO:0046782),3,3,1124,1490,0.42899776247580756,IFITM3;POLR2E;ZFP36,0.9979585693241521,False
2,regulation of voltage-gated calcium channel activity (GO:1901385),5,6,1124,1490,0.544134125256514,CBARP;GNB5;GPR35;NOS1AP;STAC3,0.9979585693241521,False
2,regulation of Wnt signaling pathway (GO:0030111),11,19,1124,1490,0.9750325029525507,CITED1;CTNNB1;DAAM2;DACT3;FOLR1;HHEX;LRP1;MACF1;RNF43;RUNX1;TAX1BP3,0.9979585693241521,False
2,relaxation of cardiac muscle (GO:0055119),4,5,1124,1490,0.6420263868825342,ATP1B1;GSN;P2RX4;RGS2,0.9979585693241521,False
2,relaxation of muscle (GO:0090075),4,5,1124,1490,0.6420263868825342,ATP1B1;GSN;P2RX4;RGS2,0.9979585693241521,False
2,removal of superoxide radicals (GO:0019430),4,4,1124,1490,0.32340719013811725,CCS;PRDX1;PRDX2;SOD2,0.9979585693241521,False
2,renal absorption (GO:0070293),5,7,1124,1490,0.7657769817682583,GSN;HNF1A;MAGED2;SGK1;SLC15A2,0.9979585693241521,False
2,renal filtration (GO:0097205),1,4,1124,1490,0.9964042698416928,JCHAIN,0.9979585693241521,False
2,renal filtration cell differentiation (GO:0061318),1,1,1124,1490,0.7543624161073825,CD24,0.9979585693241521,False
2,renal system development (GO:0072001),5,8,1124,1490,0.8927147202245235,ACE;CENPF;TCF21;TFAP2A;TFAP2B,0.9979585693241521,False
2,renal tubule development (GO:0061326),1,1,1124,1490,0.7543624161073825,MEF2C,0.9979585693241521,False
2,renal water homeostasis (GO:0003091),6,6,1124,1490,0.1836760440911128,ADCY2;ADCY4;AQP1;AVP;PRKAR2B;TFAP2B,0.9979585693241521,False
2,resolution of meiotic recombination intermediates (GO:0000712),1,1,1124,1490,0.7543624161073825,TOP2A,0.9979585693241521,False
2,respiratory system development (GO:0060541),3,8,1124,1490,0.9962545916937251,CEBPA;FGF7;TCF21,0.9979585693241521,False
2,respiratory tube development (GO:0030323),3,8,1124,1490,0.9962545916937251,CEBPA;FGF7;TCF21,0.9979585693241521,False
2,response to acetylcholine (GO:1905144),1,1,1124,1490,0.7543624161073825,ATP2B4,0.9979585693241521,False
2,response to acidic pH (GO:0010447),1,2,1124,1490,0.93978662315594,CTSS,0.9979585693241521,False
2,response to alcohol (GO:0097305),4,6,1124,1490,0.837810910134575,CCL3;CCR7;TGFB1;TGFBR2,0.9979585693241521,False
2,response to amino acid (GO:0043200),2,2,1124,1490,0.568938209058825,CPEB4;SESN2,0.9979585693241521,False
2,response to amino acid starvation (GO:1990928),7,8,1124,1490,0.37743119730425523,ATF4;ATP6V0B;ATP6V0E1;CDKN1A;CEBPB;SESN2;SESN3,0.9979585693241521,False
2,response to amyloid-beta (GO:1904645),5,7,1124,1490,0.7657769817682583,ICAM1;LRP1;MMP2;MMP9;NTRK1,0.9979585693241521,False
2,response to ATP (GO:0033198),1,2,1124,1490,0.93978662315594,P2RX4,0.9979585693241521,False
2,response to axon injury (GO:0048678),4,4,1124,1490,0.32340719013811725,DHFR;FOLR1;P2RX4;TYROBP,0.9979585693241521,False
2,response to cadmium ion (GO:0046686),7,8,1124,1490,0.37743119730425523,FOS;JUN;MMP9;MT1E;MT1F;MT1G;MT2A,0.9979585693241521,False
2,response to calcium ion (GO:0051592),9,17,1124,1490,0.9894198007164966,CALM2;CARF;DMTN;MEF2C;PLCG2;PPP3CA;RASA4;SMPD1;THBS1,0.9979585693241521,False
2,response to cAMP (GO:0051591),6,8,1124,1490,0.6896143386944991,AHR;AQP1;CITED1;DMTN;VGF;ZFP36L1,0.9979585693241521,False
2,response to chemokine (GO:1990868),1,1,1124,1490,0.7543624161073825,DUSP1,0.9979585693241521,False
2,response to cholesterol (GO:0070723),4,4,1124,1490,0.32340719013811725,CCL3;MLC1;TGFB1;TGFBR2,0.9979585693241521,False
2,response to copper ion (GO:0046688),5,7,1124,1490,0.7657769817682583,AQP1;MT1E;MT1F;MT1G;MT2A,0.9979585693241521,False
2,response to cytokine (GO:0034097),22,31,1124,1490,0.7903508115382236,ANXA1;BCL2L1;BST2;CCR7;CITED1;HCLS1;IFITM2;IFITM3;IGBP1;IL6ST;ISG15;ITIH4;LGALS9;MAPKAPK2;PTPN12;PTPN6;PTPN7;RELB;SMPD1;TIMP1;TIMP2;TRIM56,0.9979585693241521,False
2,response to denervation involved in regulation of muscle adaptation (GO:0014894),1,1,1124,1490,0.7543624161073825,FBXO32,0.9979585693241521,False
2,response to dopamine (GO:1903350),1,1,1124,1490,0.7543624161073825,ATF4,0.9979585693241521,False
2,response to dsRNA (GO:0043331),3,3,1124,1490,0.42899776247580756,DDX58;PMAIP1;SLC3A2,0.9979585693241521,False
2,response to endoplasmic reticulum stress (GO:0034976),16,19,1124,1490,0.27585261806045497,ATF3;ATF4;ATF6B;BBC3;BCL2L11;CEBPB;CXCL8;DDIT3;HERPUD1;HSPA5;JUN;OS9;PIK3R1;PPP1R15A;THBS1;TRIB3,0.9979585693241521,False
2,response to estradiol (GO:0032355),7,8,1124,1490,0.37743119730425523,ANXA1;CTNNB1;FAM210B;FOXA1;GPER1;SOCS2;TGFB1,0.9979585693241521,False
2,response to estrogen (GO:0043627),9,9,1124,1490,0.07848531992245807,ASH2L;CD24;CITED1;CITED2;CITED4;GHRL;GSTM3;NCOA4;SERPINB9,0.9979585693241521,False
2,response to exogenous dsRNA (GO:0043330),2,2,1124,1490,0.568938209058825,DDX58;SLC3A2,0.9979585693241521,False
2,response to forskolin (GO:1904321),2,2,1124,1490,0.568938209058825,ADCY2;AHR,0.9979585693241521,False
2,response to gamma radiation (GO:0010332),2,2,1124,1490,0.568938209058825,CRYAB;MYC,0.9979585693241521,False
2,response to glucagon (GO:0033762),3,4,1124,1490,0.7457694794888787,ADCY2;ADCY4;PRKAR2B,0.9979585693241521,False
2,response to granulocyte macrophage colony-stimulating factor (GO:0097012),3,4,1124,1490,0.7457694794888787,PDE1B;ZFP36;ZFP36L2,0.9979585693241521,False
2,response to heparin (GO:0071503),1,2,1124,1490,0.93978662315594,EGR1,0.9979585693241521,False
2,response to host defenses (GO:0052200),3,4,1124,1490,0.7457694794888787,B2M;UBB;UBC,0.9979585693241521,False
2,response to hydrogen peroxide (GO:0042542),6,9,1124,1490,0.8429674607809344,ANXA1;AQP1;HBA1;HP;NFE2L2;RHOB,0.9979585693241521,False
2,response to indole-3-methanol (GO:0071680),1,1,1124,1490,0.7543624161073825,CTNNB1,0.9979585693241521,False
2,response to insulin (GO:0032868),8,10,1124,1490,0.53851706218713,CELA2A;CITED1;PIK3R1;PKM;RAB13;TRIB3;VAMP2;ZFP36L1,0.9979585693241521,False
2,response to interferon-alpha (GO:0035455),4,4,1124,1490,0.32340719013811725,AXL;BST2;IFITM2;IFITM3,0.9979585693241521,False
2,response to interferon-beta (GO:0035456),4,5,1124,1490,0.6420263868825342,BST2;IFITM2;IFITM3;IRF1,0.9979585693241521,False
2,response to interferon-gamma (GO:0034341),12,18,1124,1490,0.8721887632938617,AIF1;BST2;CCL2;CCL3;CCL5;CD47;CITED1;GAPDH;GBP2;IFITM2;IFITM3;LGALS9,0.9979585693241521,False
2,response to interleukin-1 (GO:0070555),12,15,1124,1490,0.47655429474166244,ANXA1;CCL2;CCL3;CCL5;CD47;CITED1;CXCL8;GBP2;IGBP1;LGALS9;PYCARD;SMPD1,0.9979585693241521,False
2,response to interleukin-4 (GO:0070670),1,1,1124,1490,0.7543624161073825,CITED1,0.9979585693241521,False
2,response to interleukin-6 (GO:0070741),3,4,1124,1490,0.7457694794888787,CITED1;PHB;SELPLG,0.9979585693241521,False
2,response to ionizing radiation (GO:0010212),8,8,1124,1490,0.10422512914433948,ANXA1;CDKN1A;GADD45A;MYC;NABP1;RHOB;RNF168;SMPD1,0.9979585693241521,False
2,response to iron ion (GO:0010039),4,5,1124,1490,0.6420263868825342,B2M;HAMP;TF;TFAP2A,0.9979585693241521,False
2,response to ketone (GO:1901654),5,7,1124,1490,0.7657769817682583,CATSPER1;CATSPERG;CCR7;TGFB1;THBS1,0.9979585693241521,False
2,response to laminar fluid shear stress (GO:0034616),3,4,1124,1490,0.7457694794888787,ABCA1;KLF2;NFE2L2,0.9979585693241521,False
2,response to leucine (GO:0043201),2,2,1124,1490,0.568938209058825,SESN2;SESN3,0.9979585693241521,False
2,response to light stimulus (GO:0009416),2,2,1124,1490,0.568938209058825,CDKN2D;MSH6,0.9979585693241521,False
2,response to lipopolysaccharide (GO:0032496),19,30,1124,1490,0.9568298849993903,ADAM17;AXL;CARD16;CCL2;CD68;CITED1;CXCL8;GSTP1;HMGB1;HMGB2;LGALS9;MAPKAPK2;MEF2C;PYCARD;SERPINE1;STAP1;TRIB1;VIM;ZFP36,0.9979585693241521,False
2,response to macrophage colony-stimulating factor (GO:0036005),1,3,1124,1490,0.9852703836214799,PDE1B,0.9979585693241521,False
2,response to magnesium ion (GO:0032026),2,3,1124,1490,0.8488191022248601,FBP1;THBS1,0.9979585693241521,False
2,response to misfolded protein (GO:0051788),1,1,1124,1490,0.7543624161073825,CLU,0.9979585693241521,False
2,response to mitochondrial depolarisation (GO:0098780),1,1,1124,1490,0.7543624161073825,SQSTM1,0.9979585693241521,False
2,response to molecule of bacterial origin (GO:0002237),8,15,1124,1490,0.9849166038145648,ADAM17;CD24;CITED1;CXCL8;HMGB2;LGALS9;MAPKAPK2;TRIB1,0.9979585693241521,False
2,response to muramyl dipeptide (GO:0032495),1,1,1124,1490,0.7543624161073825,VIM,0.9979585693241521,False
2,response to muscle stretch (GO:0035994),2,2,1124,1490,0.568938209058825,CTNNB1;GSN,0.9979585693241521,False
2,response to nitric oxide (GO:0071731),2,3,1124,1490,0.8488191022248601,AQP1;CCR7,0.9979585693241521,False
2,response to peptide hormone (GO:0043434),6,6,1124,1490,0.1836760440911128,ANXA1;CELA2A;CITED1;GPER1;STAT4;ZFP36L1,0.9979585693241521,False
2,response to potassium ion (GO:0035864),1,1,1124,1490,0.7543624161073825,CARF,0.9979585693241521,False
2,response to progesterone (GO:0032570),4,4,1124,1490,0.32340719013811725,CATSPER1;CATSPERG;TGFB1;THBS1,0.9979585693241521,False
2,response to prostaglandin (GO:0034694),1,2,1124,1490,0.93978662315594,CCR7,0.9979585693241521,False
2,response to prostaglandin E (GO:0034695),1,3,1124,1490,0.9852703836214799,CCR7,0.9979585693241521,False
2,response to purine-containing compound (GO:0014074),3,4,1124,1490,0.7457694794888787,CITED1;P2RX4;VGF,0.9979585693241521,False
2,response to reactive oxygen species (GO:0000302),10,13,1124,1490,0.598947215310337,APOE;FOS;GSTP1;HBA1;HP;JUN;MMP9;PRDX5;SOD2;TPM1,0.9979585693241521,False
2,response to retinoic acid (GO:0032526),6,7,1124,1490,0.45547698265181624,ABL2;AQP1;CDKN2D;PTK2B;TESC;WNT9A,0.9979585693241521,False
2,response to salt stress (GO:0009651),2,3,1124,1490,0.8488191022248601,AQP1;ZFP36L1,0.9979585693241521,False
2,response to steroid hormone (GO:0048545),7,9,1124,1490,0.6129377776512814,CATSPER1;CATSPERG;PAQR7;PAQR8;TFPI;TGFB1;THBS1,0.9979585693241521,False
2,response to sterol (GO:0036314),3,3,1124,1490,0.42899776247580756,CCL3;TGFB1;TGFBR2,0.9979585693241521,False
2,response to testosterone (GO:0033574),2,2,1124,1490,0.568938209058825,MSN;NCOA4,0.9979585693241521,False
2,response to thyroid hormone (GO:0097066),5,5,1124,1490,0.24375239095201295,CTSB;CTSL;CTSS;HPN;LMO2,0.9979585693241521,False
2,response to tumor necrosis factor (GO:0034612),14,17,1124,1490,0.36747574021085994,ASAH1;CCL2;CCL3;CCL5;CXCL8;GBP2;GPER1;IGBP1;NFE2L2;PYCARD;SMPD1;ZFP36;ZFP36L1;ZFP36L2,0.9979585693241521,False
2,response to type I interferon (GO:0034340),3,3,1124,1490,0.42899776247580756,ISG15;SMPD1;TRIM56,0.9979585693241521,False
2,response to unfolded protein (GO:0006986),14,15,1124,1490,0.08469937436322303,DDIT3;DNAJB1;DNAJB2;DNAJB4;DNAJC4;HERPUD1;HSP90AA1;HSP90AB1;HSPA1A;HSPA1B;HSPA5;HSPA8;HSPB1;OPTN,0.9979585693241521,False
2,response to UV (GO:0009411),11,12,1124,1490,0.1655468290444962,AQP1;ATF4;AURKB;BCL3;BMF;CDKN2D;MSH6;MYC;NPM1;PCNA;SMPD1,0.9979585693241521,False
2,response to vitamin (GO:0033273),1,1,1124,1490,0.7543624161073825,CDKN2D,0.9979585693241521,False
2,response to vitamin D (GO:0033280),2,2,1124,1490,0.568938209058825,CDKN2D;FES,0.9979585693241521,False
2,response to X-ray (GO:0010165),2,3,1124,1490,0.8488191022248601,ANXA1;NUCKS1,0.9979585693241521,False
2,response to zinc ion (GO:0010043),6,6,1124,1490,0.1836760440911128,HVCN1;MT1E;MT1F;MT1G;MT2A;P2RX4,0.9979585693241521,False
2,reticulophagy (GO:0061709),1,1,1124,1490,0.7543624161073825,ATG2A,0.9979585693241521,False
2,retina homeostasis (GO:0001895),9,9,1124,1490,0.07848531992245807,ACTB;ACTG1;ATP1B2;B2M;HSPB1;JCHAIN;LYZ;PRDX1;TF,0.9979585693241521,False
2,retina vasculature development in camera-type eye (GO:0061298),1,1,1124,1490,0.7543624161073825,ACVRL1,0.9979585693241521,False
2,retinoic acid metabolic process (GO:0042573),2,5,1124,1490,0.9855251293358052,CYP26A1;SCPEP1,0.9979585693241521,False
2,retinol metabolic process (GO:0042572),1,4,1124,1490,0.9964042698416928,CYP1A1,0.9979585693241521,False
2,"retrograde protein transport, ER to cytosol (GO:0030970)",2,2,1124,1490,0.568938209058825,HERPUD1;OS9,0.9979585693241521,False
2,"retrograde transport, endosome to Golgi (GO:0042147)",4,5,1124,1490,0.6420263868825342,CLN5;RAB7B;RHOBTB3;TBC1D10C,0.9979585693241521,False
2,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)",4,4,1124,1490,0.32340719013811725,CENPE;DNAJC28;KIF2C;TAPBP,0.9979585693241521,False
2,rhodopsin mediated signaling pathway (GO:0016056),1,3,1124,1490,0.9852703836214799,PDE6B,0.9979585693241521,False
2,riboflavin metabolic process (GO:0006771),2,2,1124,1490,0.568938209058825,ACP5;RFK,0.9979585693241521,False
2,ribonucleoprotein complex biogenesis (GO:0022613),6,6,1124,1490,0.1836760440911128,EBNA1BP2;GLUL;NPM1;RPL14;RPL7;RPS6,0.9979585693241521,False
2,ribose phosphate biosynthetic process (GO:0046390),2,2,1124,1490,0.568938209058825,G6PD;TKT,0.9979585693241521,False
2,ribose phosphate metabolic process (GO:0019693),2,2,1124,1490,0.568938209058825,G6PD;TKT,0.9979585693241521,False
2,ribosomal large subunit biogenesis (GO:0042273),8,8,1124,1490,0.10422512914433948,EBNA1BP2;NPM1;RPL10;RPL14;RPL3;RPL3L;RPL7;RPL7A,0.9979585693241521,False
2,ribosomal large subunit export from nucleus (GO:0000055),2,2,1124,1490,0.568938209058825,NPM1;RAN,0.9979585693241521,False
2,ribosomal small subunit biogenesis (GO:0042274),2,2,1124,1490,0.568938209058825,NPM1;RPS6,0.9979585693241521,False
2,ribosomal small subunit export from nucleus (GO:0000056),2,2,1124,1490,0.568938209058825,NPM1;RAN,0.9979585693241521,False
2,ribosomal subunit export from nucleus (GO:0000054),2,2,1124,1490,0.568938209058825,NPM1;RAN,0.9979585693241521,False
2,ribosome biogenesis (GO:0042254),14,15,1124,1490,0.08469937436322303,EBNA1BP2;EXOSC8;GLUL;LYAR;NPM1;RAN;RPL10;RPL14;RPL3;RPL7;RPL7A;RPS6;RRP12;WDR43,0.9979585693241521,False
2,RNA 3'-end processing (GO:0031123),2,3,1124,1490,0.8488191022248601,SRSF3;SRSF7,0.9979585693241521,False
2,RNA export from nucleus (GO:0006405),4,5,1124,1490,0.6420263868825342,HHEX;RAN;SRSF3;SRSF7,0.9979585693241521,False
2,RNA metabolic process (GO:0016070),7,9,1124,1490,0.6129377776512814,HNRNPH1;M1AP;POLR2E;RNASE1;RNASE6;RNASEL;RNASET2,0.9979585693241521,False
2,RNA modification (GO:0009451),1,1,1124,1490,0.7543624161073825,SSB,0.9979585693241521,False
2,RNA processing (GO:0006396),5,6,1124,1490,0.544134125256514,HNRNPH1;M1AP;RNASEL;SON;SRSF7,0.9979585693241521,False
2,RNA splicing (GO:0008380),1,1,1124,1490,0.7543624161073825,SRSF7,0.9979585693241521,False
2,RNA stabilization (GO:0043489),1,1,1124,1490,0.7543624161073825,YBX1,0.9979585693241521,False
2,RNA transport (GO:0050658),6,7,1124,1490,0.45547698265181624,SRSF3;SRSF7;TGFBR2;YBX1;ZFP36;ZFP36L1,0.9979585693241521,False
2,rRNA processing (GO:0006364),11,12,1124,1490,0.1655468290444962,EBNA1BP2;EXOSC8;LYAR;RPL10;RPL14;RPL3;RPL7;RPL7A;RPS6;RRP12;WDR43,0.9979585693241521,False
2,rRNA transport (GO:0051029),1,1,1124,1490,0.7543624161073825,NPM1,0.9979585693241521,False
2,salivary gland development (GO:0007431),1,1,1124,1490,0.7543624161073825,TGFB1,0.9979585693241521,False
2,salivary gland morphogenesis (GO:0007435),1,2,1124,1490,0.93978662315594,TGFB1,0.9979585693241521,False
2,sarcomere organization (GO:0045214),3,6,1124,1490,0.9649573266622161,MYOZ1;TNNT1;TPM1,0.9979585693241521,False
2,Schwann cell differentiation (GO:0014037),1,2,1124,1490,0.93978662315594,ERBB3,0.9979585693241521,False
2,secondary alcohol metabolic process (GO:1902652),5,7,1124,1490,0.7657769817682583,ABCA1;APOE;CYP27A1;IDH2;SQLE,0.9979585693241521,False
2,secondary palate development (GO:0062009),1,1,1124,1490,0.7543624161073825,TGFBR2,0.9979585693241521,False
2,semaphorin-plexin signaling pathway (GO:0071526),4,6,1124,1490,0.837810910134575,FLNA;PLXNA2;SEMA6B;SEMA7A,0.9979585693241521,False
2,semaphorin-plexin signaling pathway involved in neuron projection guidance (GO:1902285),1,2,1124,1490,0.93978662315594,PLXNA2,0.9979585693241521,False
2,sensory organ development (GO:0007423),4,4,1124,1490,0.32340719013811725,MAFB;MEIS1;MEIS3;PBX1,0.9979585693241521,False
2,sensory perception (GO:0007600),5,8,1124,1490,0.8927147202245235,CCL2;CDH23;P2RX4;SCN9A;TMEM150C,0.9979585693241521,False
2,sensory perception of light stimulus (GO:0050953),6,10,1124,1490,0.9275394813508846,CDH23;COL18A1;COL1A1;COL2A1;POU6F2;RGS16,0.9979585693241521,False
2,sensory perception of mechanical stimulus (GO:0050954),9,11,1124,1490,0.4683076541014398,BIRC5;CACNA1D;CDH23;COL1A1;COL2A1;CRYM;P2RX4;TFAP2A;USP53,0.9979585693241521,False
2,sensory perception of pain (GO:0019233),3,6,1124,1490,0.9649573266622161,CCL2;P2RX4;SCN9A,0.9979585693241521,False
2,serotonin metabolic process (GO:0042428),1,1,1124,1490,0.7543624161073825,DDC,0.9979585693241521,False
2,signal release from synapse (GO:0099643),3,8,1124,1490,0.9962545916937251,GAD1;HSPA8;VAMP2,0.9979585693241521,False
2,signal transduction by p53 class mediator (GO:0072331),5,6,1124,1490,0.544134125256514,BCL3;MDM4;PMAIP1;PYCARD;SESN2,0.9979585693241521,False
2,signal transduction in response to DNA damage (GO:0042770),5,6,1124,1490,0.544134125256514,BCL3;CLSPN;GADD45A;MDM4;SESN2,0.9979585693241521,False
2,sister chromatid segregation (GO:0000819),6,6,1124,1490,0.1836760440911128,CDCA8;NUSAP1;PLK1;RAN;SMC4;TOP2A,0.9979585693241521,False
2,skeletal muscle cell differentiation (GO:0035914),1,2,1124,1490,0.93978662315594,KLHL41,0.9979585693241521,False
2,skeletal muscle organ development (GO:0060538),6,7,1124,1490,0.45547698265181624,FOXL2;MEF2C;MYL6;MYOZ1;TCF21;ZBTB18,0.9979585693241521,False
2,skeletal muscle tissue regeneration (GO:0043403),2,3,1124,1490,0.8488191022248601,ANXA1;PPP3CA,0.9979585693241521,False
2,skeletal myofibril assembly (GO:0014866),1,3,1124,1490,0.9852703836214799,MYH11,0.9979585693241521,False
2,skeletal system development (GO:0001501),18,21,1124,1490,0.20233367836886695,AKAP13;ANKRD11;COL1A1;COL2A1;COL9A2;ETS2;EXTL1;GHRL;HAPLN3;INHA;PITX1;PKDCC;PPIB;PRDX1;SOX4;SOX5;TBX3;ZBTB16,0.9979585693241521,False
2,skeletal system morphogenesis (GO:0048705),6,7,1124,1490,0.45547698265181624,ANKRD11;FUZ;HOXB4;HOXB9;OSR2;TFAP2A,0.9979585693241521,False
2,skin development (GO:0043588),5,8,1124,1490,0.8927147202245235,ANXA1;ASAH1;COL1A1;STMN1;TXNIP,0.9979585693241521,False
2,skin morphogenesis (GO:0043589),1,1,1124,1490,0.7543624161073825,COL1A1,0.9979585693241521,False
