gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90
PAK6,-0.004173388,0.0020346972,0.0025616228,-0.0018439428,-0.00075737515,-0.0045774053,0.0030849976,-0.000544969,-0.00021298719,-0.0011288843,0.004718074,0.0040679793,-0.0019998972,0.0007554707,-0.00062516594,-0.005855885,0.0046467534,-0.009654942,-0.003635604,-0.004022919,0.0010846404,0.0013524044,-0.0012654199,0.00017499852,-1.6848635e-05,-0.0012376609,-0.004729791,-0.0001727038,0.00011728439,-0.0014824297,5.3688564e-05,0.003155013,-0.0001762236,0.0027548308,-0.00024276205,0.0019672262,0.00094414287,-0.0014636626,0.00082918775,0.0009720727,0.0019601993,0.0006033596,0.003742902,-1.1286856e-05,-0.00016384534,0.0038799252,0.00022555655,-0.0022333092,0.0029224174,-0.0012321534,-0.0011227231,-0.0026736145,0.0033106501,0.0032768021,-0.0020335948,-0.0017610685,0.0028734698,0.0010764188,-0.00077136455,0.0033273343,0.00040130457,0.0008533898,0.0038142444,0.0050687324,0.0013391692,-0.0032385974,0.0011710725,0.006889806,0.0040878165,0.0007465245,-0.0019864365,-0.00068065024,0.0012576999,-0.0008458934,-0.0017365653,0.000818636,-0.0008866044,0.00057054724,0.0004887103,-0.0019691875,-3.987979e-05,-0.0024417026,-0.002385766,-0.004150366,-0.0027078008,0.0016277093,0.0046556788,-0.004419975,-0.00019117421,-0.006444829,-0.0002292033
PLCB2,-0.002466982,-0.008794422,0.00078427105,-0.0053313184,-0.0038292748,-0.00013885534,0.0030610259,0.0063878414,0.0024614015,-0.0024495844,-0.009564067,0.0021542704,-0.014036865,-0.0059732413,0.0033926973,0.0031537882,-0.0068812035,-0.00036720926,-0.0012077462,0.0059111346,0.0032763567,-0.0008416306,0.0067781075,-0.0073053194,-0.0010782975,-0.001546974,0.0025537508,-0.00040812005,0.0045776875,0.012364913,-0.0028206462,-0.009453858,-0.0058818446,0.010360084,-0.0038165466,-0.0011803735,-0.0016228155,-0.004793397,0.0025877415,0.010270326,0.0050023794,0.0004956453,-0.0010434758,0.0090427855,0.00094056537,-0.007008422,0.00067998114,0.00857272,-0.0054131206,0.005221903,0.005829606,0.00030251744,0.0052137114,-0.0045277127,0.0019992993,-0.0033796234,-0.00014833485,-0.0011122375,0.0053516235,0.0028402,-0.0015242712,0.0033946037,-0.005484728,0.005672734,-0.0055621034,-0.00083384133,-0.0061929636,0.010899944,-0.0047367103,0.0003316446,0.00060308655,0.010389746,0.0027445597,0.0036788518,-0.0020713708,-0.003457098,-0.0010804938,-0.003208513,0.007814677,-0.005634951,0.004128368,0.0040647304,0.0009813756,-0.0041758968,0.0027279751,0.009262118,-0.00048565803,0.0040372116,-0.0049270527,0.000535112,0.004784224
SPINT1,-0.0045336564,-0.005150052,0.0003764308,-0.0017863964,-0.0019025503,-0.0014207689,0.0022555436,0.0016663178,-0.0012350795,0.0045264796,-0.0016327495,-0.0011012503,0.0014553462,-0.001432694,9.04894e-05,0.0023508177,-0.003502947,-0.004035969,-0.00041102452,0.002171729,0.00628707,-0.0016790592,0.0045252624,0.0025860022,0.004555318,-0.00438185,-0.0020691226,-0.0029987914,0.0047554253,0.0006131009,-0.0045177364,-0.0020206757,-0.009592011,0.011446779,-0.003315832,0.00137048,0.0045690453,0.0030616925,0.0059513696,0.00876858,0.0027207693,-0.0067257998,-0.0020491653,0.0015614171,-0.0010101803,-0.0030491615,-0.001754745,0.0008783415,0.0027772475,-0.0024044178,0.0039560106,-0.005739201,0.0017282352,-0.004819357,-0.0019042408,0.002531659,0.009951477,0.0024257086,0.00044378566,-0.008431662,0.0016139466,-0.0068807467,-0.006962027,0.0052846163,0.00018851955,0.0030029363,-0.008471549,0.006003443,0.0005547656,0.0011207701,-0.0027699785,-0.0036592013,-0.0032872807,0.0039072605,-0.0054841847,0.00020891611,-0.0061294492,0.0018701914,0.0013789692,0.0011862975,0.001317902,0.0061355894,-0.0010886927,-0.0027474032,0.0041233622,0.0018250559,-0.0044980226,0.0026456127,0.0036902498,0.0032678791,0.0027596664
NUSAP1,0.010630687,0.0006586036,-0.004665072,0.005881529,-0.013442976,0.008374845,-0.014572893,-0.005087261,0.012586081,-0.012249428,-0.003111467,0.0049294983,-0.011099452,-0.0068699396,0.003779029,1.8980147e-05,-0.014980569,-0.0019353684,-0.008197534,0.0076967855,0.0053905174,-0.0029814122,0.0014916263,0.0052827047,-0.0043457504,-0.00567469,-0.005302013,0.010405393,-0.00433249,0.0073677744,-0.0008240059,-0.00818042,0.009450611,-0.0014782076,-0.0052640894,0.0041765766,-0.011038853,0.00441156,-0.0050632143,-0.0020030125,-0.008751555,-0.001986297,-0.0019659747,-0.016433269,-0.00737261,0.008884026,-0.001925738,0.0027402537,0.008379977,-0.00033108902,0.0052823545,-0.0014047578,0.018197017,0.0075349603,-0.009351776,0.002803397,-0.013615814,0.00031884498,0.0011704953,0.0026237543,-0.014089648,0.0016265728,-0.0074386694,0.0085850675,0.0025609971,-0.007991787,0.0069924206,0.0020345356,0.0064491634,0.0060188766,0.0010031078,0.0021948484,0.010937996,0.0026052443,0.006901474,-0.0048085935,-0.00050402974,0.0041767964,-0.013719629,-0.009404919,0.0055912687,0.006819452,0.010618799,0.0037566551,-0.0011767811,-0.01205692,-0.004832381,0.0060366523,-0.013184505,0.014558646,-0.006041588
CAPN3,-0.004458506,-0.00040756378,0.005144709,-0.0017772985,0.0012665627,-0.0053926157,0.00022191371,0.001959495,0.0003656173,-0.0011474481,0.0034423033,0.0012449448,0.0031350756,0.0061438116,-0.0032918893,0.010941954,0.008171701,0.001579467,0.0026885192,0.0053384933,0.00062884914,-0.004208939,0.0033854968,-0.004189188,-0.011598333,-0.0015702674,0.0022634235,-0.0001935264,0.0014917161,0.00018108674,0.0001932598,0.00026371962,0.0032366554,-0.004011446,0.008559377,-0.0026548062,-0.0025492094,-0.0037391658,-0.0043908586,0.006683017,-0.002093001,0.0074414723,-0.0069541773,0.0009052178,0.0040017897,-0.0026815042,-0.0013396515,0.00080929074,0.003069012,0.003795688,-0.0017647184,-0.0018222069,0.0043666773,-0.002924011,0.0023659288,-0.0057863765,0.0065603694,0.0032147188,0.0040349723,0.003070242,0.0028562713,-0.005074861,-0.0031125895,0.0043234564,0.01093058,-0.0010816471,0.004911193,0.0014317385,-0.005382699,-0.0049959174,0.007144222,-0.0041759275,-0.003002685,0.010333116,-0.0031003107,-0.007658263,0.0028971182,0.00015032702,0.0013240861,0.0006073474,-0.00047001446,-0.0014858315,-0.0021118287,0.0020071156,0.007184012,0.0047921683,-0.0076424074,-0.0010193175,0.00081109506,0.008781025,-0.0003996041
EPB42,-0.0003045365,0.0029249177,-0.0018947939,-0.00043911644,0.0010905948,-0.0004935,-0.00057896104,0.001682547,-0.0032947178,0.000754226,0.0026962862,-0.0016175988,0.0045710993,0.002869378,-0.0013257209,0.00014420415,-0.0009817992,0.0031063154,0.0013780236,-0.003312466,0.00221462,-0.0005128204,-0.00015479572,0.0021640966,-0.0018499624,0.00075573946,-0.001124565,-0.0019779948,0.00045019598,0.0047709136,-0.00091979833,-0.0021655946,0.0023904515,-0.0028942567,0.0022568144,-0.0013330416,-0.0011152301,0.000992411,0.0017241396,0.0017694007,-0.00059212325,0.0018125947,-0.0019176698,0.0055037607,0.0023680902,-0.0033267492,-0.0018349796,0.0033427668,0.0013260662,0.0019880766,-0.0036125716,0.0011421121,0.002051449,0.00017700453,0.0017595117,-0.0018547871,-0.0009141372,-0.0022517932,-0.00027774673,0.0005898088,0.0033416573,-0.0002877286,-0.00011461024,0.0020874457,0.0022605143,-0.004995268,-0.0013566394,-0.00040539238,-0.00095298904,0.0020670132,-0.0018439386,0.0014332974,-0.0048538838,-0.0042471546,0.0012180336,-0.0045707757,0.0010303739,-9.0031346e-05,0.0027502482,-0.0011077909,0.0025818394,-0.001675277,0.0005949768,0.0010149726,0.0015982756,0.0020154258,-0.004548819,0.0012520427,-0.0033911031,0.00090326084,-0.00041673347
MAP1A,-0.0021324893,-0.00047740652,-0.00035522223,-0.0059499736,-0.0024423779,-0.008391239,-0.0034051333,-0.0013680164,0.0027173269,0.0075924457,-0.0013379225,0.0043816217,0.001872244,0.003600741,-0.0048810844,-0.005550499,0.009770004,-0.0053218063,-0.009522563,-0.00051654887,0.0035921214,0.0065263156,-0.0063940273,-0.0030276629,-0.0016259782,0.0017469471,0.00045374426,0.00067127805,0.0044049798,0.0038719913,-0.006072026,-0.0049536345,-0.008186932,0.007529397,-0.004488684,-0.00071156386,-0.0018230675,0.00089300174,0.003048918,0.0045003206,-0.0038770312,-0.004041869,0.00010563052,0.003943857,-0.0012382399,0.004754966,1.4870174e-06,0.00020261282,-0.009700715,0.0010071264,0.0020787949,0.002516729,0.0015989084,0.0035916467,-0.0015673473,-0.0022450609,-0.002490782,0.0026894014,0.00011108793,-0.00017704998,0.006586213,0.0003369941,0.0019406157,0.011153908,0.002821178,-0.0020865144,0.0025219696,0.010539145,0.009592829,0.006670703,0.00073043717,-0.0012976119,-0.0017702439,0.0024669904,0.0024419525,-0.0045727305,-0.0097577935,0.0023901965,-0.002541277,-0.0032727972,-0.0007631621,-0.0007695009,-0.0130375475,-0.008477997,0.003911987,4.310211e-05,-0.0061606253,-0.0064518773,0.00042403198,-0.0017663518,0.0058707655
WDR76,-0.0019110786,0.0039594653,0.0013878491,0.0030081696,0.0008056366,0.0014622717,0.003533807,0.0050970893,-0.00088729634,0.0054472643,0.004305017,-0.004403682,0.0014891876,0.0013641438,0.0001601168,-0.0033871357,4.51079e-05,-0.0011201805,-0.004414817,0.0040905033,0.00066780427,0.005797338,-0.002039428,-0.010618591,-0.00012898,-0.0027354173,-0.004158484,-0.0023646674,-0.00041550066,-0.0036423535,0.002176369,0.0012469827,-0.00015086884,-0.00046771675,0.0012149734,-0.0005057571,-0.0038793362,0.003339346,-0.0032437253,-0.0023125554,-0.0008462719,-0.00047479922,-0.0015771517,-0.007285463,0.0004006616,0.00062833424,-0.0019404833,0.001227582,0.003773304,0.0016375468,-0.0021405092,-0.005088433,0.0020572816,-0.0051604863,0.0008230705,0.0013572004,-0.0019525363,0.0010396083,-0.0025649704,0.0030546738,-0.0061484636,-0.0013502171,-0.0007413886,-0.000844262,-0.004028733,-0.00020170963,0.00086504547,-0.005356205,0.00030401995,0.0022192237,-0.0017829379,-0.00023753637,0.0009041152,-0.0039034432,0.0034161708,-0.001366809,-0.0032068256,0.0016525178,-0.0022350727,0.001625863,0.00054896635,0.0021792771,-0.0030692238,0.003314351,0.000119593504,-0.00624815,0.0026254703,-0.00073587865,0.003567934,-0.0008815901,0.00016507569
PATL2,0.0033623888,0.0022115514,-0.0013113695,0.0012496457,0.0024940972,-0.0038105831,-0.0041113435,-0.0021759607,-0.00085109926,-0.0004962244,-0.0040653576,-0.0016726366,0.0031771192,0.003070156,0.0007561435,0.0027316127,0.0029378447,-0.0044192504,0.010872424,-0.0016943823,-0.005180625,0.0021455789,-0.0059435163,-0.0010365294,0.0019983228,-0.0041006245,0.0021955695,0.0025627636,-0.0012540241,-0.004326026,-0.0002924367,0.00408382,0.00085272535,0.0048993104,0.0009383644,0.0039388826,0.0045337533,0.0024807707,-0.009582526,0.009927469,0.0006251755,-0.007843974,0.012771947,-0.0007074031,0.0014530204,0.001221797,0.006546254,-0.00076191867,0.0013211078,0.0077813547,-0.005285127,0.002299686,0.0023553127,0.0011815665,0.003029476,-0.0015042763,0.0050005545,-0.005972192,0.00079383154,0.0040100412,0.0018102949,0.0020706714,-0.004273981,0.000740742,-0.0012948203,0.002702498,-0.0019286709,0.004226404,0.0023236913,0.0027443417,-0.00012587146,-0.007174127,0.00034384264,0.003309234,0.0044060485,0.001103822,-0.00032179398,-0.0012651354,-0.0031845842,-0.0014958394,-0.009515786,0.0018018234,0.0025035169,0.0021063557,-0.0061577354,-0.0036622167,0.0048744376,0.003094672,0.001254216,0.00244611,0.0001051368
B2M,-0.0021518078,0.0060164146,0.0027285079,-0.007959871,0.004695977,0.005482178,0.008002216,-0.002590313,0.0035930893,0.0031648395,-0.0013095285,0.008842893,0.00489893,0.009833839,-0.0026438632,-3.5374218e-05,-0.00090839714,0.01850453,0.008143718,-0.012057999,-0.0013507627,-0.00545153,-0.001464173,0.008794936,0.00041482097,0.0072348057,0.014040963,0.007233193,-0.0008657225,0.0052784653,-0.0045274235,-0.011163374,-0.0058641275,-0.0032944456,-0.010668297,-0.00889565,0.0048758658,-0.0039520334,-0.0050833393,0.013261031,0.009234312,-0.0009851793,-0.00506019,0.023593294,0.0027194796,-0.008729532,-0.00037228476,0.00586236,0.0026178362,-0.0047728713,0.004091228,0.006410198,-0.019572811,-0.0077197817,-0.004227413,0.00252381,0.013005004,0.010388299,-0.0003238183,-0.012897805,-0.0033799566,-0.005803831,-0.012709273,0.0038536172,-0.0063211666,-0.014929764,-0.017380951,0.01136664,-0.014820873,-0.004031171,-7.297768e-05,-0.007659912,-0.0019199401,0.0041501867,0.008649867,-0.0003315226,-0.00022642585,0.010734536,-0.003643202,0.0032953175,0.012528479,0.008032473,-0.010063746,8.049349e-05,0.0028201176,0.016668327,-0.015330279,-0.0071150563,-0.0080622155,0.006503688,0.0013260334
SHC4,0.00085642154,0.0004893836,-0.0015734688,0.0012673481,-0.00024380542,-0.0020123464,-0.0032713558,-0.0038955207,0.0049627675,0.0019852347,0.0016483077,0.002460493,0.0013756423,-0.0016016013,0.0015218296,-0.0057768975,-0.00010254721,-0.00073052663,-0.0022080967,0.011843414,0.00065853546,-0.0011395717,-0.0047911946,0.009732562,0.0013980774,0.0039764675,0.009813364,-0.0019280426,-0.009102005,-0.00013446501,0.0044772616,0.007939341,-0.008082111,-0.00427246,0.008358566,0.0058149057,0.002338674,0.004793363,-0.002788083,-0.005724506,0.0049356655,0.0046277386,-0.0003742669,-0.0045576612,-0.0025366833,0.0032500834,-0.0013864883,-8.454167e-05,-0.0013276159,-0.0013533762,-0.007093886,0.007724081,-0.001675976,-0.0030493448,-0.002764472,0.00067551393,0.0054738703,-0.002321897,-0.0075610294,0.005997913,0.006632117,-0.0045274645,-0.007195525,-0.0015847656,0.0031354106,0.004609047,0.0038182985,0.0020016637,0.0010633791,-0.0041501373,-0.003080925,0.00041998134,-0.00035452357,-0.003109511,0.0020065887,0.0098944325,0.0039058772,-0.018023353,-0.008615827,0.008230386,0.0035815171,0.009266909,0.0095031625,-0.010361401,-0.009814795,-0.0015223384,9.979582e-05,-0.009763127,0.002355498,0.008292215,0.0007607885
FGF7,-0.0012848984,-0.0009168078,0.0009613866,-0.0018387722,-0.0020390665,9.679394e-05,-0.00036786677,-0.00020837958,0.00024452133,0.0012441772,0.0003297097,0.0010094186,-0.0008437929,-0.002252028,0.0016129387,0.00054379134,-0.00040203304,0.0006586013,-0.0013652584,-0.0008755899,0.0010138269,-6.538437e-05,0.0013985187,-0.002913341,-0.0003167008,-0.0042406106,0.0012357263,0.0014249823,-0.0004068911,0.001733098,-0.0006587285,0.0021140638,-0.0025806874,-0.0021483265,-0.00037631934,0.00031898887,0.001574896,-0.00046769824,-0.001486399,0.002465731,-0.00092111976,0.004731127,-0.00057469984,-0.0019201735,-0.0016700772,-0.0007792961,-0.0020190154,9.263378e-05,0.00053091825,0.002141814,-0.0040579597,0.000110040644,-0.00053832406,-0.00021695619,0.0013188889,-0.0022678794,-0.00049562095,0.0005282309,0.0006578865,0.0010500043,0.0011149003,0.00085651997,0.0010280212,-0.00013290769,0.000754954,0.0022189657,0.0002441487,-0.00040724315,-0.0029001317,0.0003024277,-0.0011594285,-0.0008077529,0.0018788038,-0.0006580957,-0.00058434386,0.0016739479,0.0012451,-0.004393245,0.00011968102,-0.00266099,-0.0021180979,-0.000116150215,-0.0013004623,0.0015396525,-0.0012454251,0.00029580644,0.0009367091,-0.0013743324,-0.0017037535,-0.001122703,-7.714593e-06
ATP8B4,0.0041836523,0.002260128,-0.0013488,-0.0069327387,-0.007152906,0.0009821977,0.0006594221,0.0035278655,-0.0048355893,-0.00019035104,-0.010168721,-0.0016345801,-0.012548964,0.005511443,-0.0058679823,-0.0046849265,0.0029480294,-0.017377019,0.0064399173,0.012985301,0.004785615,0.014741793,-0.012198219,0.008098262,-0.00659638,0.00011455015,0.013907507,0.008722086,-0.0038743052,-0.0035210457,-0.0074951667,0.005468926,-0.011378367,0.010412441,0.005025007,0.009084398,0.00075179886,0.0026672333,-0.005074923,-0.009910721,0.008267177,-0.0038915877,-0.016596824,0.011296508,-5.3492604e-06,0.004799169,-0.00073553994,0.0014262791,0.008330803,0.004572536,-0.0068334644,-0.013777437,0.016890874,0.0011434968,-0.0029150578,-0.0056649754,0.009240852,-0.016089685,-0.006047875,-0.0061922674,-0.00439902,-0.0011750499,0.003362406,-0.0018147294,-0.0073061953,-0.0086563835,0.00066553446,-0.011904947,0.00019456238,0.0090858955,0.011215207,0.011745699,0.014310791,-0.004233664,-0.0004735208,0.0022918372,-0.007449002,0.0033228367,0.012534902,0.0015486815,-0.0038355093,0.015692476,-0.019260239,-0.0017574563,-0.010529971,0.01956021,0.0010896606,0.026155958,-0.009063361,0.004114694,0.0008698971
HDC,0.01332881,0.0012349169,-0.012053677,-0.012622102,0.014532483,-0.0049208174,-0.016841967,-0.007295912,0.0036784378,0.010018038,-0.015645094,-0.0045253406,-0.011338043,-0.0019703852,-0.005250224,-0.005251501,-0.015912246,-0.009576778,3.206139e-05,0.003999156,0.00533337,0.003325118,0.0040979874,0.008017767,-0.00048599398,0.003987129,0.004746807,-0.0059782895,0.007809168,0.009101132,0.0080657145,-0.0042104293,-0.011755651,0.009534941,0.008435253,0.006957705,-0.0010448695,-0.00067863375,-0.0065868893,0.0033286186,0.010086746,0.0026110925,-0.0035187562,0.0028223256,0.0027177066,0.002744179,0.0010295869,-0.008724882,-0.018452838,-0.00547349,0.0035067862,0.0060338723,-0.0028078607,-0.008120529,-0.00697384,-0.003893173,0.003722071,0.0016858327,0.0062698848,-0.00035502328,0.00596117,0.010027334,-0.0012696757,0.0020260736,0.009832286,0.000633301,-0.004636115,0.0072689564,0.009825126,0.006494322,-4.950603e-05,-5.599066e-05,-0.009699224,-0.0008632079,0.0077574034,0.0012494462,-0.00017660916,0.0024623047,-0.0013959303,0.0019043896,-0.0021951324,0.00014961201,-0.003127956,-0.0054267747,-0.0018383033,0.01176966,-0.0002366458,-0.004180424,0.0004050293,0.013988718,7.556853e-05
GABPB1-AS1,0.0034976248,-0.0014271486,0.0023962802,-0.006928014,0.00258166,-0.002803992,-0.006037208,-0.0012489526,-0.0007895066,0.0061323633,-0.009561037,-0.0017157164,-0.003453368,-0.007234412,0.0007654249,-0.00061760173,0.0019118597,-0.0043185367,0.0021059948,0.004614405,-0.003442469,0.005702512,-0.00060696586,0.0015089245,-0.002043555,0.003320998,0.0023462826,0.00025673767,-0.00032494182,0.0011359897,-0.0030082907,0.0028067445,-0.004901685,-0.0013508003,-0.00060716993,0.00013481379,-0.0004023608,0.009192561,-0.00055016926,0.0012932179,0.003465908,0.0029371341,0.0017790076,0.007658181,0.003152413,-0.0063115163,0.00024832145,0.0049219877,0.0013474755,0.0029477566,0.0004964839,0.00013520502,-1.383093e-05,-0.0020841167,0.002713994,0.00025556507,-0.004535429,0.0009043246,0.007858363,0.007982654,-0.0012624266,0.007927562,0.0010187997,0.0023879462,-0.0035269128,0.0031900378,-0.008797524,0.0053979624,-0.00026041945,0.0045302766,0.0034151946,-0.0049610515,-0.0022167743,-0.007926846,0.00015820273,-0.003404269,0.0054099625,-0.0064308424,0.0007569219,0.0011002136,-0.0036405714,-0.0030092646,-0.0009974968,0.004198452,0.0017069718,0.003460499,0.004907555,-0.004754872,-0.00052091165,0.0061476734,-0.0020731676
SCG3,-0.002049215,-0.0019734977,-0.0001241923,-0.0030554964,-0.0020002746,-0.0022598652,-0.00038573323,-0.0017924865,0.00052499765,-0.00011479295,-0.002992797,0.0025480192,-0.004651863,0.00030001302,-0.0031128116,-0.005293371,0.004704103,0.0027413687,-0.0060769697,-0.0026465287,-0.0005384363,0.00013228248,-0.0023599837,0.007486412,-0.0026318973,0.005346576,0.0031993007,-0.0018432243,-9.8392426e-05,0.0012863849,-0.0014269209,0.0023994232,0.0020700279,-0.00062946905,-0.0082864,0.0018369216,-0.0010855236,0.0019671007,-0.00403243,0.0063389074,-0.0033362668,0.0048734513,0.007911901,0.00310594,-0.0076643396,0.0025605937,-0.00096799637,0.0005087804,0.004925367,-0.0019618894,0.000628681,-0.0012365931,-6.1759965e-05,-7.3068426e-05,-0.005496569,-0.00081039267,-4.132559e-05,-0.005213059,0.00098366,0.00094424473,0.0012688482,-0.0007172514,-0.00033565314,1.7669843e-05,0.0014911074,0.003031227,0.0014398703,0.006855122,-3.7829228e-05,0.004452069,-0.0021466014,-0.005135635,0.0040821573,0.0028436645,-0.0047559356,0.0037593865,-0.0017313494,-0.004975319,-0.0050944737,-0.0039871386,-0.0017006123,-0.00054323167,0.005765587,-0.005942896,-0.00012675332,-0.0012325525,-0.005907652,-5.9698614e-05,0.0045866673,-0.0009951856,0.00055609
TMOD2,-0.0032725115,-0.004091955,0.0049532973,0.0014304025,-0.0029422285,-0.0023489485,-0.0016900102,-0.003049959,8.218757e-05,0.0030446518,0.001343596,0.0015950075,-0.0031376134,0.012967431,-0.012213848,0.009987368,-0.013266799,-0.022355324,0.012163199,0.0027613032,-0.006462521,-0.006091323,-0.0053940816,-0.0019680872,0.022415064,-0.0028993317,0.009371022,0.0046406346,-0.0044595255,-0.0028275803,-0.0014950435,0.007374303,0.007341917,0.007374424,-0.0036126534,0.00014935849,-0.0010890753,-0.00402495,-0.016486922,0.01184929,0.0053917994,-0.018925851,0.0033556854,0.015185195,-0.0038741368,0.018867576,0.0012504288,-0.005508628,-0.0011775093,0.0041033607,0.005395444,-0.0032772082,-0.005700874,-4.9855636e-05,-0.004445611,-0.00080291077,0.014086261,-0.018103214,0.0020365287,0.00976484,-0.013992162,-0.007274485,-0.03185111,0.0032981518,-0.0040891347,0.0062093604,-0.003131408,-0.0025428552,0.00055601203,-0.0020246592,0.0014800366,0.010134179,0.00059127435,0.0017226702,0.0068316245,0.01840163,-0.008894257,0.004373646,0.00721278,-0.0023993799,-0.012263616,-0.0072511756,0.0020358062,0.0053119888,-0.007889096,0.0032704147,-0.001548346,0.016662987,-0.0017322376,0.0065521575,0.024401344
GNB5,-0.0011512804,0.003614613,-0.00054283,0.0033282079,-0.0005040177,0.0037762774,0.0022076499,0.0005450927,0.0007101533,-0.0017447992,0.0019742656,-4.9110447e-05,-0.0016863683,0.0016728517,-0.0020453702,0.0017621308,0.0028054,-0.0024518291,-0.0049083405,-0.00093151396,0.0028725828,-0.0022062748,-0.001370706,-0.0022570074,0.0016590407,-0.0033788176,0.0008331396,0.0021187547,-0.0019164042,0.0016517685,-0.0015542795,-0.0017061101,0.00062628713,-0.000704076,-0.0034295162,0.003607251,-0.0025221116,-0.00072098215,-0.0014105119,0.00031354435,-0.0012125354,0.0017475745,-0.0006087834,-0.0006811032,0.0009905773,0.0009617161,7.006962e-05,-0.0007738779,0.002047476,0.00089453615,-0.0027259532,-0.004420406,0.0026153992,-0.0042779464,0.0019966105,0.00062721706,-0.0026500775,-0.00031502784,-0.0011936955,-0.003431175,-0.0033502611,-0.0012040746,0.0009493352,0.0016271303,-0.0018461199,-0.0021207486,-0.00030496722,-0.0008671873,-0.0017748671,0.0006892532,-0.0020289095,-0.0029213298,-0.0021795025,0.0003674699,0.0014275576,-0.00096344424,-0.00051308045,0.004518538,-0.0020561647,0.0008238318,-0.002265462,0.00091032067,-0.00025816032,0.0012323856,-0.0033794541,-0.002531515,0.0023229916,0.0008870483,0.0009373697,-0.0018440961,0.0013393816
CCPG1,-0.0013769105,0.00030036402,0.005474791,-0.0029283075,-0.006653382,0.0021994896,-0.0017880857,0.0025217943,0.010182485,-0.006936536,0.0035284415,0.0036860676,-0.0038287232,-0.0072507225,0.0046501346,-0.0014408819,-0.005510117,0.002680629,-0.00072389,0.00038980445,-0.00047178863,-0.003922004,-0.0050667278,-0.0031359503,-0.0042818296,0.002874764,0.010256505,0.008226987,0.0026319772,-0.00017994287,-0.0009821978,-0.008772252,-0.0020428642,-0.0033596682,-0.010881412,-0.00094069564,0.0079370495,0.009689143,0.00050043367,0.0010128345,0.0035627787,-0.003335653,0.00626619,0.015657805,-1.4963901e-05,0.008597015,-0.0024772263,-0.00031613163,0.0030074455,0.003748565,0.0030080224,0.005596215,0.011712566,0.0045623523,0.00822621,0.0029857436,0.0063646315,0.002207855,0.004206712,-0.0009915406,-0.0053001703,0.0002565288,0.0006429564,0.0036066347,-0.0003576354,-0.017035713,0.0014469858,0.0009211553,-0.009178295,-0.005366784,-0.007965511,0.0018872218,-0.0056337686,-0.0024423709,-0.0018300322,0.0063447445,0.0020249423,-5.3415197e-06,-0.010693471,0.001503591,0.0031379943,0.0010790181,0.005688728,-0.0015269093,-0.00029751842,0.0089032715,-0.008611905,0.016047405,-0.006579293,0.009696747,-0.0022976666
PRTG,0.00032537943,-0.0002924496,3.300366e-05,-0.0014229553,-0.0009991734,-0.0004727942,-0.00020134776,-0.001077258,-0.0012643066,0.002382765,-0.0011230137,0.0007807624,-0.0019827692,0.00039520944,-0.0008934268,0.0004162558,-0.00016244625,-0.0031158093,0.00081281725,0.00091098994,-0.00222548,0.0006021978,-0.0006753044,-0.00085772906,0.0006964767,-0.0019072581,0.0011226255,0.00092744065,0.002746812,0.003053155,-0.0024642418,0.0014390975,-0.0002891158,-0.00025105174,0.0009221824,-0.0006394659,0.00066136156,0.00061593094,-0.00027313957,0.0015633374,0.0014928768,0.00083435205,-0.0002163493,-0.00025728403,-0.0015872683,-0.00075589464,-0.0005069817,0.0032765213,-0.0002321198,0.0018262963,0.0013645139,0.0003628206,0.001478664,-0.0010385761,-0.0006977333,-0.0018010734,0.00010276277,0.0009756624,-0.002528346,0.00016516609,0.0017772232,0.0011835963,-0.0005272723,0.0011258,0.00014255344,0.0027885376,0.00012595428,0.00033404081,0.00024581217,-0.0010813837,-0.001154535,0.00078493066,-0.0003779189,0.002921559,0.00056023296,1.3201011e-06,-7.145713e-05,0.0009088486,4.5552886e-05,0.0007345381,0.00037251864,-0.00079003035,-0.0014422053,-0.0023194866,0.0015283471,-0.00046851722,0.00070128957,-0.00078591466,-0.0016470652,0.0011116489,6.074536e-05
