gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104
NUPR1,-0.0020819616,-0.0062788096,-0.001225757,-0.006444204,0.0017488634,0.0007067854,-0.0034562135,-0.001036742,-0.0017084684,0.0021782408,-0.0025740762,0.0044286377,0.0051539415,-0.0043400708,-0.0026873865,3.2987962e-05,0.0058249924,0.011269522,0.010491448,-0.007316419,-0.009020173,-0.012581468,-0.011394192,0.00994301,0.002653599,-0.008801113,0.0026577243,0.0019295616,0.00056273845,-0.0052258587,-0.0010920404,0.011893478,-0.0017471237,0.010439369,0.004990974,-0.0032810352,-0.000104795254,0.004407985,0.005951296,0.0052011227,0.007636187,0.0032559375,0.001388148,-0.01671387,-0.0048576896,-0.00695046,0.0077413647,0.0024070623,-0.001257583,0.010043429,-0.0026796402,-0.0046305927,-0.008674983,0.007253005,0.0017160429,-0.009846318,-0.0063991197,0.0008327634,-0.0007313372,0.0054317443,-0.006134651,-0.0032737255,-0.0076746307,-0.00038327283,0.008459599,-0.007214555,0.00015690547,0.006838942,-0.0027543865,0.0020948334,-0.004083116,-0.008911127,0.0038032467,0.0097775655,0.0004594847,0.001971029,0.0027117578,-0.0015167287,0.002213723,0.001062456,-0.007456446,0.012087353,0.0013394797,-0.008696736,0.0028933687,-0.0085545555,-0.0163602,0.00998458,0.0050686183,0.0059717065,0.004817385,0.00679483,0.0009895694,0.005828706,-0.0023914294,0.007069627,-0.009377339,-0.012143049,-0.0056485916,-0.01263095,0.0029203508,-0.004149835,-7.0583985e-05,-0.0022213205,-0.002177942
QPRT,0.007183613,-0.008638385,-0.0038434544,-0.0041665114,-0.0031865265,-0.001983535,0.0059436173,0.0031987152,0.0046479967,0.0032430904,-0.00949772,-0.00016450143,-0.0010570292,-0.0012381027,-0.0017320999,-0.0036786695,-0.004541978,0.008286935,0.0018070597,-0.007390103,0.0033161787,-0.0062961658,-0.0005443098,0.0136585375,0.008325172,0.005427047,0.0026691563,-1.7458777e-05,-0.0009037398,0.009438075,0.005906987,-0.0002537605,-0.0028204003,-0.006180268,-0.0004024959,0.0007354965,0.006405413,0.0058059925,0.00888136,-0.004477154,0.010103338,0.0043309745,-0.004421638,0.002886118,0.0006505292,0.0010242728,0.00849698,0.015236592,-0.0005413978,0.0022934494,-0.0035334094,0.00064921996,-0.004454505,-0.0015139147,0.0026786728,0.0018344175,0.006617897,-0.011377366,-0.0051328135,-0.00086156296,0.0025052929,-0.007613581,-0.0028058304,-0.002993718,0.0004773616,0.003472687,-0.0014060136,0.007767846,0.004484054,0.0006153315,0.0018037882,0.0026866444,0.0061181593,0.0047957,-2.6724514e-05,-0.007013195,-0.00881038,0.0027689654,-0.0017639543,-0.0071606636,-0.006589941,0.0005609103,0.0062287026,-0.004158553,0.004663316,0.0030470453,-0.008945463,0.0029739582,0.005361556,0.0055415155,0.0037923974,-0.0016686709,-0.00020786586,-0.004583905,-0.0024377145,-0.0035729993,0.0077663525,0.0044462937,-0.00023813112,-0.011920929,-0.011464768,-0.010056936,-0.0100936135,0.0028764037,0.0047792094
PRRT2,-0.0015127644,0.0017968226,-0.0023741317,-0.0010465888,-0.0032389092,0.0030907865,0.0025368987,-0.00056666665,0.0008135485,-3.960876e-05,-0.0019195473,0.002586094,-2.3853449e-05,0.0007017889,0.0005769037,-0.0005441218,-0.0018528602,6.394172e-05,-0.0015259507,-0.00034306012,-0.001764921,-0.003447771,-0.0048239464,0.0068177953,-0.0019233384,0.00017757755,-0.0013535129,3.9226666e-06,-0.0039887293,0.0029322621,0.0042530834,0.0005398247,-0.012206826,-0.0005526127,0.0011381196,-6.452955e-06,-0.010824551,-0.0025818136,-0.006069833,-0.0011146681,0.010227069,-0.00075418496,-0.0018702489,0.0006199682,0.0005819426,-0.0030592277,0.0027854675,0.001339519,-0.00033141536,0.0020329522,-0.0013501311,0.0011057594,7.039859e-05,0.00057641964,-0.0070391176,0.0027881684,0.001443625,0.001773617,0.0020728805,0.0008464274,0.00250963,-0.0029661874,-0.012917687,-0.004569508,-0.0009442414,0.0037111414,-0.0148662375,0.002970127,-0.008505206,-0.0010468271,-0.001776422,-0.00015291772,0.0038948292,-0.0020505085,0.0021547622,0.000571889,-0.004783469,0.005710576,0.0014758836,0.0015581149,0.003839559,0.008319917,-8.2087136e-05,0.0024685457,-0.0034656106,0.00029504887,-0.0050157737,0.00232976,-0.0016174201,-0.0042350222,-0.0015583116,-0.0039878446,0.0023678408,-0.004600713,-0.002695011,0.000747563,-0.0031609866,0.005158535,0.0006406518,-0.0039044467,-0.002304106,-0.0042958283,0.0013821444,0.00095384824,0.005323868
MVP,-0.0041203434,0.0012154859,-0.0010297451,0.0018800104,-0.0007811108,-0.0016477345,-0.0013736456,-0.00090724585,-0.00099819,-0.0035763655,0.00379556,0.0015227475,0.0018176918,-0.00076811545,0.0035772098,-0.0026999682,0.008102684,0.009222242,0.010062969,-0.0045209713,0.0040308298,-0.006529202,-0.012171646,0.0008558754,0.0038336816,0.0069089206,-0.008350204,0.0059588477,0.003976426,0.0028869014,-0.011833936,-0.004553012,0.0047137146,-0.0016506306,0.00069795334,0.0047571366,-0.0026491922,-0.007048188,0.0025090151,0.0017334885,0.011922807,0.0043436037,-0.009617124,-0.005287403,-0.002555802,0.0034224358,0.007239259,0.007000457,0.0011271681,-0.0016128225,-0.0017224259,0.0020903593,-0.0026712897,0.009169426,0.009515197,-0.0011947952,-0.0052333623,-0.006568351,0.0023500086,-0.0047758534,-0.0009581365,-0.007766968,-0.012628147,0.006287493,-0.005496907,-0.0067282147,-0.0039239307,0.0072838385,-0.004612915,0.0071333265,0.0010203922,-0.0011898772,0.0042541292,-0.007746437,0.0020408297,-0.0038887768,-0.006014063,0.00094668986,0.006193715,0.0011603547,-0.003334695,0.0039555077,0.0034311204,-0.00714937,0.0005369652,-0.000530437,-0.007251065,-0.0006845415,0.0045766295,-0.0026047446,0.005857219,0.008762967,0.00031755373,0.0035872455,-0.00050644163,0.001422502,0.004089991,0.0016535122,-0.0051508364,0.0023820852,-0.007307261,0.00051963254,0.011214715,3.6293823e-05,-0.0006705173
ASPHD1,0.0010209429,-0.000823745,-0.0009919318,-0.0058536488,0.0021331557,0.00030203062,-0.0008999998,0.001496578,-0.000733146,0.0011923859,-0.0023849434,0.0011396399,0.0010063977,-0.0031977093,0.0041780425,0.0024944409,0.0073522963,-0.0031824098,0.00047559472,0.0053529087,-0.0013646499,-0.001226965,-0.0065277917,-0.0032865389,-0.009335953,-0.003592736,-0.0027894357,-0.0016367878,-0.004931962,-0.00039023522,-0.00821169,-0.00016297655,0.0050243023,-0.0030610883,-0.002953385,-0.0014575297,-0.00035322015,-0.005169866,-0.00010024912,0.0043731653,0.00065852585,0.0051703043,0.0046211495,0.0007045016,0.0003943545,-0.005157134,-0.001573401,-0.0022611106,0.003749003,0.0016956952,-0.0018177957,-0.0024507886,-0.002151363,-0.0012413277,0.006422965,0.002407562,0.0016271808,-0.0030687805,0.0033235878,-0.0023146844,-0.007108424,0.00059888174,-0.0042404677,0.00093824475,0.00022459915,0.0031160568,0.0006241442,0.005669345,-0.0022499438,0.0013836451,-0.004711045,-0.003859912,0.003123268,0.00397886,-0.0023722881,0.009109525,-0.0044267545,0.0016484909,0.008395326,-0.0013760441,-0.0026208276,-0.0020179676,-0.009960194,0.005339925,0.005632618,-0.0024253451,-0.0016363426,0.0011980518,0.0052231783,-0.008690039,-0.0038859092,0.0014193815,0.0026807603,0.0037362361,-0.0029632815,-3.2121923e-05,-0.00016699938,0.00041272948,-0.0010078157,-0.004113739,-0.0027883276,0.0031542978,0.00025940523,-0.0035512226,0.003363627
TMEM219,0.0019670445,-0.0024754948,-0.0036799707,-0.0078549,-0.0007692946,-0.004862305,0.0059749153,-0.00029728207,0.0030589192,0.0031942269,-0.011375736,0.0024842243,-0.0032339038,0.0021849228,-0.0016491388,-0.0057041706,0.0070807487,0.0006869818,0.0173794,-0.01321621,0.0051858677,-0.010708149,-0.0052358923,0.01558374,-0.0007976331,0.001849918,0.006234153,0.005481237,-0.0004754291,0.0056256964,0.002738029,0.000979664,0.0024849165,0.004738379,0.0034297602,0.0037467016,-3.28741e-05,-0.00096198026,0.0049392153,0.00087717664,0.0012924481,0.005347347,-0.009298722,0.0032436673,-0.006744765,-0.00037290552,0.016446766,0.012236644,0.003417917,0.0022563026,-0.006471584,-0.00016500158,-0.0045658695,0.0016097561,-0.0012457946,0.00065508677,0.006235284,-0.012747352,0.004085931,0.0021433989,0.0028039257,-0.0015654019,-0.0043416214,-0.0030170134,-0.0070473524,-0.00012587469,0.0091079725,0.003246129,0.003690754,0.0023163643,0.003871873,0.007996952,0.0033325485,-0.003025962,-0.0030836228,-0.0069054356,-0.008574423,-0.0018095322,-0.0071485774,-0.002385211,-0.0046239533,0.0016152452,-0.005241737,-0.0062308353,0.005426345,0.003719164,-0.014324693,-0.0018024754,-0.0034959903,0.00047726984,0.006377867,-0.003017813,-0.0016476808,-0.009842654,-0.0018092752,0.0010698539,0.008275838,0.003385314,0.0021373774,-0.00891085,-0.0009853125,-0.0027866673,0.0066697705,1.4969723e-05,0.004349435
YPEL3,-0.00451212,-0.00922766,-0.006071309,-0.022453064,0.009538044,-0.0018377842,0.013942695,0.00062424166,-0.0016217907,0.0016033793,-0.0106794955,0.007585515,0.0029681472,-0.00096028484,0.013329803,0.017032541,0.018976787,0.0029514832,0.017122492,-0.017581107,0.008976562,-0.023441741,-0.0074834,0.014120221,-0.00048331718,0.012577926,0.016877197,-0.004560022,0.009189068,0.0051277964,0.0037507494,-0.0011179227,-0.0011383204,-0.007106584,0.0035548904,0.011297491,0.004003504,-0.005023416,0.0059978575,0.021358421,0.008713637,0.007049464,-0.021194879,-0.005303397,-0.028924631,-0.008935669,0.03041667,0.0129954405,0.0034903013,0.019556811,-0.01336814,0.0071085007,-0.0035369482,0.0027892224,-0.0024185143,0.0005317102,-0.002360168,-0.010037376,0.00236042,-0.0004353061,-0.00040381047,-0.0030611078,0.007556519,-0.0036450261,0.0032077378,-0.004273484,0.0011860906,0.0019613998,0.009476508,0.014133261,0.0047656004,0.015784806,-0.0016105796,-0.020146359,-0.011153041,0.0072693233,-0.00556065,0.00050819997,-0.0026982166,0.0022629125,0.0006716565,0.0012409769,-0.007899639,0.002542204,0.0050049177,0.01670306,-0.014099308,-0.005919306,-0.0077039455,-0.0071293805,0.0024574571,0.00567603,0.0006426854,-0.011743949,0.0037954974,0.019674642,0.0074380427,-0.012795066,0.009517739,-0.0030024748,0.008127599,-0.0032585012,0.0077547035,-0.005302565,0.011596959
CORO1A,0.0058600986,0.018701078,-0.003381533,-0.029184794,-0.005498106,0.0029962491,0.009572255,0.0074145156,0.0019018649,0.005616116,-0.017453844,0.0011955956,-0.0003782595,-0.00092634367,0.0017988047,-0.010820638,-0.021691937,-0.020565016,0.009885887,0.0071849637,0.023328232,0.020566655,0.006629511,-0.0036717618,-0.018329052,-0.009055269,-0.022921868,-0.001298923,0.01280942,0.015406012,-0.006216596,-0.016674526,-0.0039388794,-0.010604276,0.012897273,0.021035079,-0.0057073794,0.0022616072,0.009287959,0.03419701,0.03302797,-0.018833054,-0.028918121,-0.012242982,-0.033645187,0.00430278,0.05920506,0.02010673,-0.014858208,0.029604277,0.0028112722,0.0022290382,-5.440209e-05,-0.0074453107,-0.0023290734,-0.010836057,0.011578695,-0.0074251606,0.012616851,-0.004453842,0.00090839854,0.0175563,0.010330817,-0.00933353,-0.00990385,-0.016825194,-0.010337174,7.755422e-05,-0.0046646455,0.0011827392,0.008240015,0.0065625347,-0.007192327,-0.031621963,-0.0033377693,0.00949975,0.0038268722,-0.007228181,0.003854282,-0.0024193355,-0.015449995,-0.011320781,0.0027381638,0.0005327145,-0.00023503654,0.008846175,-0.023630109,0.008335962,0.0018103519,0.0031049505,0.0069971946,0.016871115,-0.00873922,-0.0036250409,-0.0009427044,0.030409072,0.00036391674,-0.014849591,0.010680894,-0.01088771,-0.00846537,-0.01325797,0.0005307135,-0.00023370727,-0.00324321
ORAI3,0.0015443768,-9.741922e-05,-0.0040824395,-0.020148892,0.0036070703,-0.00635204,0.008128853,0.004656629,0.002401778,0.004190205,-0.012541409,0.0018528409,-0.0002653831,-0.0016767905,0.0038501841,0.004842534,0.0010501199,0.0023576978,0.0044940896,-0.003260071,0.0050026537,-0.009417562,0.0072975247,0.010291343,0.003868441,0.0024142126,0.0026600969,0.0028101602,0.0007407523,0.0014435224,-0.0012072767,-0.0077471854,-0.0022769228,-0.0062317485,0.0053188475,0.00992888,0.00519198,-0.012672949,0.009497479,0.015600588,0.00636576,0.008533816,-0.02149604,-0.007441741,-0.016316485,-0.008156311,0.02360433,0.021868495,-0.0042515984,0.013385127,-0.0059085926,-0.0060094213,-0.0024799418,-0.006755481,-0.004536711,-0.0031252687,0.0029361346,-0.0045547513,0.0017902128,-0.0067955726,-0.005927783,-0.009659155,-0.0041568712,-0.012362887,0.0046767094,-1.16228675e-05,-0.004014168,0.012826719,7.5577555e-05,0.012778921,-0.0016326329,0.013029821,0.009794141,-0.0025041352,-0.0057743704,0.00011922278,-0.009250674,-0.0002153223,-0.0049959854,0.00033120875,-0.00069685135,-0.0037092818,0.0034375784,0.0058205295,0.005141397,0.0037828358,-0.018439285,-0.0015493291,-0.0011843506,-0.008214335,0.004927704,0.0049224026,-0.008564876,-0.0044394317,0.0023919924,0.012012946,-0.002110461,0.0019252812,0.008755507,-0.0066712922,-0.0064449515,-0.004697354,0.0004125431,0.0014497193,0.001545149
HSD3B7,-0.0023637228,0.0017864563,-0.0012703852,0.00352528,0.0013117777,-0.00064115337,-0.0013459307,-0.0010853229,-0.00026771816,-0.0005201787,-0.0012350737,-0.0004451029,0.002255913,-0.00045814444,-0.0042174812,-0.0027554398,-0.0048479345,-0.0035682581,0.0014041414,-0.008057334,0.001933856,0.002944241,0.0028168343,0.00722899,0.0029280311,-0.0009800296,-0.0004784599,-0.0041782907,0.009814334,-0.004375273,-0.0024632826,-0.005061203,0.004135137,-0.00047760233,-0.0045747566,0.0014511727,-0.003983806,-0.007093153,0.0074919816,0.008641007,0.0034618198,0.0037266237,-0.0024905575,-0.006561599,-0.004433219,0.000121152305,0.003317864,0.0038750356,-0.0019955048,0.00864125,0.0043655764,0.00022575053,0.005870251,-0.009359252,0.0019100722,0.004273808,0.01008279,-0.008014747,-5.7400634e-05,-0.0037678594,-0.0014372903,-0.0036883852,-0.0008779262,-0.00056263787,-0.0059602847,0.0009084421,0.0026936857,-0.002196848,-0.0051887226,0.0006583107,0.0036592276,0.001077809,0.0013104767,0.005052633,0.0009986847,-0.0012779924,0.0019899681,-0.0028412761,0.0008822072,0.000864064,0.002921319,-0.00015825189,0.0054445183,0.001011477,0.0015930342,0.0018014002,0.0054205135,-0.0009948065,0.0077221836,-0.0060757697,0.0016324043,0.0071048443,-0.003361003,0.002885195,-0.0054981266,0.004943541,-0.000119013064,0.0073991586,0.0051524825,0.0006841109,0.008499696,-0.009797101,-0.004850493,-0.0021348177,-0.0014441723
PYCARD,0.0081371805,0.0041426793,-0.0093888985,-0.022664916,-0.009332743,-0.0027457532,0.015229486,0.006012682,0.004485666,0.0035697203,-0.017314278,0.0024862413,0.0034067556,-0.00085595873,0.0046141353,0.0025479398,-0.013963703,-0.0054840646,0.008479578,-0.008546978,0.007359947,0.0022611837,0.0016447839,0.01360156,-0.0065908222,0.00088706345,0.0018824782,0.0024165995,-0.00745469,-0.0004545452,-0.005715543,-0.003938916,-0.007457024,-0.003937718,0.0008181342,-9.91998e-05,0.0077701765,-0.0032659904,0.00843187,0.007289623,0.023155767,0.00042836802,-0.014587,0.0020068802,-0.011042182,-0.002795829,0.021756839,0.021495542,-0.0051140194,0.014422712,-0.001696425,0.0082225455,-0.008986232,-0.005126439,-0.002757596,-0.0035893624,0.012863873,-0.00775128,-0.0036822692,0.0037533836,-0.00059335964,-0.004432567,0.0012709664,-0.010431475,-0.0069208844,0.0045707384,0.00020421392,0.004011113,0.00398117,0.0053389985,0.0022454255,0.015389144,0.0014533544,-0.011986654,-0.012416984,-0.0014267239,-0.0092847645,0.002068502,-0.0030781769,-0.0030783745,-0.002331151,-0.00091327436,0.001796663,-0.003786922,-0.001079209,0.0074823713,-0.019041255,0.004622208,0.0021257123,-0.0011721773,0.006149471,-0.002390499,-0.009267088,-0.000791762,0.0038561772,0.00819634,0.007356485,0.00469979,0.007075712,-0.010489572,-0.012974854,-0.010036439,-0.0046738675,-0.008302265,0.002590245
TRIM72,-0.002345559,-0.0018806385,-0.0008638431,0.0017201786,0.0008856289,-0.002242001,-0.0013110734,0.0016058482,0.0012762604,0.0010872498,0.002514056,0.0026458802,0.00078615366,0.0015754963,0.00018431732,-0.00075661635,0.001764638,-0.00041922406,-0.0043638046,-0.0028425923,-0.0020166074,-0.0003175852,0.0003029721,0.00039228695,-0.00014523148,0.00014052124,-0.003932273,0.0050390013,0.0023198593,0.0032401267,0.00010153083,0.0011737767,-0.00035845858,0.0022442772,-0.00019983362,-0.0066266134,0.0027238722,0.0027303137,-0.00072793756,0.001756702,0.0004011336,0.0013916767,0.0040590265,0.0029329364,0.0026756807,-0.0005260575,0.0026047055,0.0010817371,-0.0026648098,-0.00078195584,0.0016014507,-0.00040993537,0.0017711652,0.0008805447,-0.0024730936,-0.0015271378,-0.0011397261,-0.0025252737,0.003780661,-0.002092563,-0.0027262396,0.0021817065,0.004896279,-0.00016937623,0.0023045114,0.007463832,-0.0010501078,-0.0028629666,0.00038785586,-0.00034312598,0.007735384,-0.00079113286,-0.0010850705,0.0074714534,-0.0017777795,-0.0018762825,-0.002026598,0.004249518,0.0015665644,0.0021177218,0.009531615,0.0004967056,-0.0021486704,0.0011748013,0.00024235989,0.00303668,-0.0013034884,-0.0016959293,0.0020216405,-0.0033015513,-0.000109646084,0.001572774,0.00020363787,-0.0019411845,0.0011691953,0.0016019669,-0.002677481,-0.000989537,0.0012448425,-0.0034739508,0.0012035687,-0.00029713032,-0.0031387906,-0.00094260834,-0.0018470761
ITGAM,0.0060128937,0.0058689094,-0.0052502183,-0.027436381,0.0019796395,-0.011583652,0.011860924,0.0032933592,0.0066317623,0.0031383333,-0.018998276,0.0009132176,0.003978886,0.00026055862,0.0032450913,-0.00090490317,-0.0027100337,0.017012874,-0.0013197144,-0.00091179076,-0.0018347376,0.00947078,0.012719977,0.0015835307,0.0076711564,0.01221279,-0.00031805653,0.009943204,0.009134452,-0.0048767645,0.0011809395,-0.0005819733,-0.00679716,0.0005703825,0.0071967044,0.02146473,-0.003476124,-0.0031759955,0.0022629912,0.021652633,0.00096129416,0.029083025,-0.028065119,-0.009235613,-0.01980627,-0.0020642374,0.04770964,0.013888305,-0.0002227848,0.015539633,-0.006167769,-0.007304862,-0.012721346,0.00748582,-0.016500108,0.009542202,0.001466931,-0.02630532,0.006177455,-0.0010039118,-0.013860773,-0.014229415,-0.006886803,0.00066767953,-0.008048937,0.023763152,0.008888097,0.00020747895,-0.0029777333,0.017189646,0.00070109667,0.010068773,0.001984464,-0.02597862,-0.013186013,0.002924416,-0.013493416,-0.011559019,-0.0016746091,-0.005844625,-0.015942374,0.0011929634,0.0008487986,0.0044100303,-0.006074219,0.006194657,-0.021798523,-0.002982963,0.01099126,-0.010126031,0.002253642,0.011970222,-0.005738779,-0.004395224,-0.01057716,0.039883096,-0.0030378555,-0.003347376,0.01334699,-0.005822369,0.009897388,-0.01126289,-0.00094788254,-0.007964233,0.0009666675
ITGAX,-0.0042805993,0.0030438313,0.00028480467,0.004497014,-0.001745254,0.0019853832,-0.0033034068,-0.0010320111,-0.008691563,-0.0010649036,0.0011210514,0.0034574259,0.001118023,0.0008262891,0.0077030184,0.00011555455,0.011973693,0.0038730714,0.021933317,0.010226029,-0.0007070681,0.0041408027,0.0071425787,0.0013265812,-0.012551019,0.010472615,0.0068096127,-0.0008850507,0.008836068,0.0017902063,0.018092334,-2.7380165e-06,-0.0069289375,-0.009277231,-0.0062955394,0.008050627,-0.019553106,-0.0055045052,0.0058377655,0.022860559,-0.0011162427,-0.002077304,-0.00841677,-0.0033484814,-0.0120772,-0.0012607588,-0.0050406447,-0.01887082,0.0230348,0.012567806,-0.008543455,0.0012990221,-0.00095443643,-0.0009812058,0.007116493,-0.0028196306,0.009712782,0.00052286027,0.0018879642,0.008566337,-0.009069826,0.009315649,0.008019654,0.0066463975,0.0011488185,0.012201004,0.005261493,-0.019385103,-0.0060386257,0.021985414,0.01288045,0.024852365,-0.0028416952,-0.0073127775,0.00087692676,-0.008117448,-0.009823748,-0.0037729233,0.0066604563,-0.0026610692,-0.006851496,-0.007166184,-0.0122099565,0.0014301785,0.007889282,0.018714214,-0.0011917738,0.009559111,-0.011374235,-0.018160563,-0.010522345,0.00048886397,0.003965689,-0.0005876257,-0.010880229,0.009134116,0.0051605,-0.0028237067,-0.0014577672,0.006726464,-0.021597387,-0.010040834,-0.0007719066,0.00066568394,0.001578489
ZNF843,-0.0006627792,0.0009402791,0.0020402493,0.0008061767,-0.0021857177,-0.002789112,-0.00025930515,0.00041669258,-0.0043103616,0.0025042943,-3.8987484e-05,4.2944015e-05,-0.0012721585,-0.00045193094,0.0019379882,0.0053825174,-0.0027461364,-0.004121542,0.0049422854,-0.002761915,-0.00037172984,-0.0005667106,-0.0016617447,0.0026312445,-1.5539374e-05,0.0034505052,-0.0022662836,0.0016727238,-0.0004313883,-0.005324485,0.0020427385,6.650496e-05,0.0022939118,0.0026108734,8.639936e-05,0.001971226,0.00085730996,-0.00033501137,0.001238795,-0.0028074784,0.0013734748,-0.0010961664,-0.0004348706,-0.004215254,0.00033632692,-0.00089053594,-0.0010074602,-0.0008247948,-0.0015588098,0.0016402008,0.0031955363,0.0018703945,0.0027875598,0.00035136487,0.0025855312,-0.0015286145,-0.0019453412,-0.0010128894,0.0044159754,-0.00046028852,-0.0042145876,-0.0015037871,-0.0013089187,0.00028966504,-0.00025368523,0.0007216544,0.00058179937,0.0015111117,-0.0024556455,0.0023035465,-0.0033655004,-0.0003006228,0.0017497764,-0.0011955283,-0.0032705255,-0.0014534006,0.0015553719,-0.00048214704,0.0022312556,0.0005082707,0.0029837927,7.3894356e-05,0.0009972285,-0.0045654895,0.00058977667,0.0019227774,-0.00047463932,-0.0032514152,0.0027734262,-0.0011360106,-0.00010333168,-0.00086542073,-0.0023762735,-0.0022688808,0.0018616974,-0.0009998928,0.0041590007,0.0027771827,-0.00013614105,0.0021388498,0.0030296457,0.004033669,0.0016998684,-0.0020408516,-0.0012272131
AHSP,-0.007885165,-0.00260106,0.0038976178,0.0075069396,0.0023204086,0.007310736,0.0051850877,-0.0045234156,-0.00084103673,0.0027458612,0.0026757927,0.0013410688,-9.056044e-05,0.004367163,-0.00014364366,-0.009801916,-0.0014103178,-0.0026711083,-0.008619928,-0.0016650012,-0.000932064,-0.0106001515,-0.006753086,-0.00196175,0.011147082,0.0024058216,0.0026817694,0.009457252,0.0051429207,-0.002799884,0.0134915095,0.0014697594,0.0040593264,0.010692982,0.005812219,-0.002118849,-0.01692018,-0.00455745,-0.002868917,-0.0054176226,-0.0020570315,0.0015215502,-0.0051651685,-0.0052601714,0.0069366526,-0.0013133403,0.0031151255,-0.011041768,0.0017460907,0.002385126,0.003386918,-0.004098606,-0.0010222077,0.0020003463,-0.0061508645,0.0021321662,0.0011854945,0.0031694088,0.0049627144,-0.0005997324,0.007175091,0.00913159,-0.0032843798,0.006682782,0.004844848,0.0009023641,-0.019429438,-0.002060674,-0.009201288,0.0015677814,-0.0075369244,0.014530299,-0.002581197,0.00063909387,-0.010689039,0.002823805,-0.0012255755,-0.007019876,-0.0033068515,0.0010212227,0.0020403722,-0.00097655796,0.004831757,0.0034439035,-0.00057204743,0.00021144428,-0.0031438025,-0.008788818,0.00015658645,-0.0035918856,0.00086207193,-6.8768364e-05,-0.01600048,0.00040369804,0.0029008728,0.0012263935,-0.00389839,-0.0067092436,-0.0026855133,0.019637771,0.0069381143,0.0055551617,-0.00795129,0.0036782543,-0.00060129503
ORC6,0.004770699,0.0001556909,0.00622188,0.005845837,-0.0075226664,0.0013434342,-0.008369975,0.0035280783,0.0037518875,0.0013451385,0.0016516107,-0.00018385539,-0.0044537317,-0.00044255235,-0.0019270579,-0.0032740345,-0.008805558,0.004407818,0.0018320349,-0.005548646,-0.0014983941,0.0051364503,0.0050670714,0.003554771,-0.007143019,-0.0009398993,-0.0037930836,4.6976515e-05,-0.010985798,-0.006465781,-0.006057308,-0.00055986084,-0.002625337,0.0068009393,0.004323401,-0.004116716,-0.0063091,-0.0024298388,-0.007177953,-0.009286454,0.0010118261,-0.0004976713,0.011399914,-0.0016766258,0.0072411713,-0.004137786,-0.0009020778,-0.0056238486,0.0008214529,-0.0047122273,0.007341985,-0.002295781,-0.002055036,-0.010435918,-0.005117839,-0.0018351818,0.006326944,0.0066669662,0.005597731,0.0017065936,0.000347603,0.0064115967,-0.0029671784,0.0011965935,0.0014968236,-0.0010240354,0.002295017,-0.0004429457,-0.0048864265,-0.0088628875,0.0064482754,-0.0078137005,-0.0035365685,0.0052294894,0.011697178,-0.0055702506,0.0109285535,-0.0016267025,-7.980668e-06,0.0011945585,-0.0023295553,-0.00028723577,-0.002758984,-0.0033572759,-0.0020600148,0.004313093,-0.00084651535,0.0065133017,-0.00081932585,0.008548776,0.002923456,-0.0024185874,0.001925833,0.0014070185,0.004931846,-0.0074176723,-0.00056181947,0.0010303825,-0.0081257215,-0.012991934,-0.0064463113,-0.009999227,0.00745662,0.0012786489,-0.0026029719
