gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104,phi_105,phi_106,phi_107,phi_108,phi_109,phi_110,phi_111,phi_112,phi_113,phi_114,phi_115,phi_116,phi_117,phi_118,phi_119
ACTG1,0.008382418,0.007908505,0.010873715,-0.0028845419,-0.011230348,0.0045826314,-0.025676386,0.015850639,-0.006602919,-0.0061905575,0.0024139455,0.0031979126,-0.008203441,0.015173563,-0.0047037285,-0.013404108,-0.010399107,0.0026857988,0.0040184,-0.021381252,-0.014722464,-0.007866712,0.014129515,-0.0047692033,0.0063857227,-0.0023831904,-0.018895762,-0.005566392,0.010295715,0.0010292948,0.0077967434,0.0071814083,-0.012332409,0.0047095874,-0.0016175382,0.0057420884,0.007772202,0.01746746,-0.003220106,-0.0029860307,-0.0017911333,0.0060222237,-0.010306994,-0.008023721,0.0053948145,-0.011242453,0.021331739,-0.0010915169,-0.0068776836,-0.0028941978,0.013566916,0.008417788,0.003303919,-0.0035908613,0.002856861,0.0005686487,-0.0039442163,0.013230172,-0.01084577,-0.005652753,-0.0073014456,0.008835393,0.004225508,-0.005595034,-0.0031975156,-0.02261114,0.005589444,-0.012842021,0.02449364,0.006880396,0.007932668,0.0032314258,-0.014776376,-0.0026153994,0.020267483,0.01985088,0.009209029,-0.01297434,-0.0026072299,-0.00085942465,0.0015048789,0.017855074,-0.012453867,-0.0051139025,-0.0051146685,0.013489845,0.011006086,0.0023504116,-0.012901786,-0.012205011,0.00072730694,0.0006049401,-0.010487712,0.0015703965,-0.007647575,0.0072377184,0.0037983076,0.0018698811,-0.0153882755,0.003941622,-0.007974218,0.0011035111,0.014185663,-0.011943535,-0.004220366,-0.008147964,0.008649822,-0.0045206617,0.015768705,-0.0047846604,0.0071385023,-0.0050647664,-0.0014698186,-0.00096443814,-0.004075601,-0.0102366,0.005203088,0.0045221206,0.0028996768,-0.0065612504
TSPAN10,-0.00074966514,0.00078040065,0.000888291,-0.002416541,0.0033501917,0.003220594,-0.0030216875,-0.0035559863,0.0021911662,0.003121954,-0.0018729728,0.0026068052,-0.0016238558,-0.0035739567,0.005019497,-0.0048469845,0.003465469,-0.0060769687,0.009054358,-0.005231063,0.0011240283,-0.005074782,0.0016193081,0.005007282,-0.008655269,0.0004201225,0.0044492767,-8.488341e-05,0.0051791114,-0.0010366306,0.004059199,0.00048823966,-0.0017199372,-0.002473161,0.009301529,-0.0064431923,-5.5997327e-05,-0.0031800065,0.0006664443,0.001713489,-0.0010128096,0.0035063266,8.6287124e-05,0.004812299,0.008678275,-0.005096592,-0.002770661,0.0033500018,0.004159636,0.005149888,0.008500488,0.00319264,-0.0027045202,-0.0056342343,0.0036697208,0.001514122,-0.010246838,0.0059651667,0.009463116,0.006390071,-0.0038587349,-0.0038944166,-0.0036594989,-0.005963169,0.0052250116,0.0031281435,-0.0010291961,-0.001889857,-0.00026750023,-0.00072917354,0.0029972408,-0.004067515,0.0014571914,0.0019299149,-0.0018736277,0.0019258914,0.0028620046,-0.00090767734,-0.0074739163,-0.008569775,-0.0064186295,0.007429948,0.007878469,0.0004677366,0.0029835657,0.0022034836,0.0021239233,-0.0033060159,8.1644444e-05,-0.0020634774,-0.005373736,0.004019768,-0.0015679207,0.0027533318,0.003919498,8.720201e-05,-0.00086376566,-0.0010738606,0.0030562957,-0.0003701719,0.00037198953,0.0051703597,0.002765497,0.0024276767,0.0041096783,-0.00468561,0.0051413425,0.0022320168,-0.00013303939,0.00011120217,0.0031213826,0.0018262634,0.004616701,-0.0017088419,0.004282147,-0.00095753977,-0.00502596,-0.0042274697,-0.0026961078,0.004281897
GCGR,0.00140757,-0.00034365663,0.0031642362,-0.0055039125,0.006796931,0.00016324758,-0.0026602848,-0.0024024895,0.0004237684,0.007907062,0.005717686,0.008724987,0.002734031,-0.005677495,0.0047832597,0.003572775,0.0049074483,-0.010287938,-0.009363648,-0.009955248,-0.0068243505,0.010269657,-0.0008566224,-0.011851393,-0.014353129,-0.00047942658,-0.0056563546,0.012480988,-0.013162923,-0.0074638934,0.0023001228,0.0035291142,0.0010800561,0.0138154635,0.0069668535,-0.0143462485,-0.007830874,-0.006701959,-0.00067856343,-0.00038944656,0.018134804,0.006184696,-0.0045622885,0.00514367,-0.008128165,0.0010853765,-0.007468481,0.0005837706,-0.007565553,0.00166436,0.00014692964,-0.0027251202,0.0015598005,0.0021600847,0.0058417968,0.011996217,-0.001109967,-0.0076431646,0.004586938,0.0074463477,0.013814653,0.01085103,0.006865193,-0.011467038,0.0052019986,0.0063108862,-0.0017426799,-0.0048455046,-0.015516987,-0.0008624709,0.002487655,0.008907616,-0.0066412296,0.0050167805,-0.0010602606,0.007760418,0.00868856,-0.005901222,-0.0079111885,0.002449081,0.0018273677,0.00094925135,0.006675498,0.004980826,-0.00060933654,0.0013120758,0.0009781584,-0.013423547,-0.008607481,-0.011458005,0.009792311,-0.0030129228,-0.0008893378,0.013588672,0.0037169203,-0.0013000484,-0.0027421368,-0.010201402,-0.0040984782,0.0012809313,0.0065194303,0.003604618,0.0085333865,-0.007956454,-0.00662594,-0.0005294194,-0.00040153155,0.0037153454,-0.0118241,0.0046231057,-0.0014321567,0.008594523,-0.00885524,-0.0008480669,0.0013112217,-0.002376514,0.0021156997,-6.801002e-05,-0.0016143838,-0.0022247215
PPP1R27,0.0016461527,-0.0042478275,-0.0033580754,0.0006924537,-0.002074732,-0.0034347696,-0.0005628092,0.00041450077,0.0024418212,-0.00044727023,0.0016614074,0.00078556326,-0.00024227133,-0.0036225715,-0.00047903834,0.0020505248,-0.003017287,-0.0007636387,-0.009531503,0.0009619702,0.00032022275,-0.0012564377,-0.0034367724,0.0037681279,-0.0013352025,-0.0009786916,-0.0037308037,-0.0016201618,-0.006966673,-0.0023986625,-0.0025166913,0.003171508,-0.007425959,-0.00501215,0.0038352583,-0.0029189978,0.0008309569,-0.0012990372,0.0019757783,-0.0044160215,0.0057354197,0.0006813786,0.0037016417,0.0015893118,-0.003086046,-0.0070452085,-0.0030942902,-0.00010990976,0.002443079,-0.008737645,-0.0045059565,-0.0007171792,-0.003806664,0.0019444086,0.005218837,-0.0047153314,-0.005721969,0.005178889,0.004334774,-0.0043293284,0.0037258244,0.0010937486,-0.0011018125,-0.005189331,-0.0019421778,0.00045075896,-0.0035587542,0.004211259,-0.004633316,0.0017416131,-0.00034694854,0.00041204342,0.0007603993,-0.0025975911,-0.0029422687,0.0040111193,0.0038401957,0.0050412924,-0.0019324564,-0.0050336597,0.0020336309,0.0041168183,-0.002651405,0.0008036633,0.0021408657,-0.0031221788,-0.008159965,0.008231187,-0.0022908694,-0.002315959,-0.009106451,-0.0015168432,0.0018241769,-0.005857261,-0.003179764,0.0031899102,-0.0006175459,-0.005064703,0.0032340905,-0.0014738606,-0.0038494589,-0.0071023656,-0.0004717487,0.0071258796,0.0024884476,-0.0016324791,0.0056865937,0.003378037,-0.0031403292,0.0015813279,-0.002515304,0.0028450396,0.00096638926,0.0019621016,-0.00028072606,0.0034539343,5.7279594e-05,-0.00040946633,0.0026128222,-0.0048495806
MYADML2,0.0012427778,1.47067585e-05,0.0011475423,-0.00040185617,-0.0010192842,-0.002004278,2.7036416e-05,0.0003215533,-0.0019405478,0.0025578407,0.0028251912,-0.0010446415,-0.0015395775,0.0049630287,-0.0017101971,0.00055366533,-0.0006307515,-0.0010157871,0.0019760206,-0.0022097111,-0.001553623,0.0015450416,0.0029160397,-0.002979137,0.00020650381,0.0014022103,0.0013408113,0.0014683715,-0.0018379216,0.0044093016,0.0028796815,0.00404785,0.0002687829,-0.0024018767,0.0015379966,0.00091558316,0.0025453062,0.0015121518,-0.0029463063,-0.0022795992,0.0009301067,0.00024001671,-0.0002598997,-0.0018005,0.00074590766,0.0012253486,-0.0001398273,-0.0034365489,0.0027324727,-0.003974751,0.0012961543,0.0005103827,-0.0039982875,0.0006267827,0.00021540387,-0.00065632816,0.0015409053,-0.0006903095,-7.82478e-05,-0.0023503026,0.0032656444,-0.0030514696,-0.0020486389,0.0026761852,-0.0009796423,-0.0041052788,-0.005151029,0.0026235385,-0.0070399605,0.0027696816,-0.0030736485,-0.0014390354,-0.00019345594,-0.0025632184,-0.004564622,-0.00028484853,0.00089166657,0.0019657128,-0.00028103578,-0.0043310462,0.0041868016,0.00089417415,0.0040433826,0.0008739573,0.00042076583,0.0068752044,-0.004752816,0.0012939412,5.7526144e-05,0.0004954832,0.00036423226,0.0021792392,0.0022283006,-0.0009111532,-0.0051678335,-0.00096045877,0.00081844174,0.004047134,-0.0014551977,-0.00022904291,0.0035996484,-0.004382211,-0.0012649855,0.0003456088,0.0014075233,0.0016807993,0.0013250045,0.00034398524,0.006968425,-0.0016092311,-0.00026513622,0.0008695808,0.0009330685,0.00080878095,0.0010678553,0.003615872,0.00435293,0.004435248,0.002064979,0.00013936838
FASN,0.0013543293,-0.005488249,-0.0031957242,0.0016027723,-0.0022949553,0.0021733772,0.007642818,-0.0010447261,-0.0039691464,-0.003438058,0.005868748,-0.0071260408,0.0030438544,0.0021410063,0.0005528917,0.00020383303,0.0022085956,-0.0069846828,-0.0070993695,-0.0010116696,-0.0034723186,0.0010789213,0.0007442992,-0.004662972,-0.0048351036,0.0092964815,0.0069613615,0.0018911973,0.0043247757,-0.0050410577,0.0012538766,-0.0018792539,0.0056663966,-0.003167762,0.0013436524,0.00035010322,-0.00031613692,-0.007652491,0.0034583835,0.0012658944,0.0018689809,-0.0028598376,0.0047725723,-0.0011737176,-0.000786839,0.0038748814,-0.0014276337,-0.0054301093,0.0020808617,-0.0016230404,-0.005213042,-0.0030260535,0.0074071996,0.0031361778,-0.0071043973,0.0021485996,0.012386994,0.00034681658,-0.0032152685,-0.013993417,0.00023301413,-0.002272291,0.0054002297,0.0005705519,-0.0057437043,-0.0014349687,-0.003659994,0.0010051031,0.006752656,0.0044640806,-0.0044488935,-0.0041923514,-0.011839979,-0.005134096,-0.002246593,-0.013816804,-0.00027198688,0.0092232805,0.0021076398,0.0047879387,0.0035992216,-0.011421349,-0.005398278,0.0042920555,0.0014144887,-0.003673001,0.006328574,0.0035012218,0.005791277,-0.0003935251,-0.0020536524,-0.002740454,-0.0024962276,-0.004968584,0.001032511,-0.005182417,0.005311734,0.007724421,0.0018984273,0.0021250045,-0.0012867886,-0.0022152802,-0.0015552992,0.0044044834,-0.0061016907,0.0063553057,-0.0057675815,-0.006944229,0.0016962368,-0.0009257187,-0.0041550496,0.0012813366,-0.0040997905,0.0019888864,-0.0026742914,0.0018510171,0.00040760552,-0.0009197079,0.008039011,-0.001163823
SLC16A3,-0.0002471281,0.0027788377,0.0064136093,-0.0010688455,0.009115034,0.005612304,-0.008101077,0.0017817565,0.0026175135,0.0058321552,0.00046286828,-0.0008056327,-0.0022623418,-0.0034772824,0.004976931,0.0014632428,0.00040330554,-0.004708969,0.009426331,-0.009959152,-0.0045601646,-0.0008800812,-0.004904672,0.01539926,0.0029523857,-0.0043333718,-0.01080355,0.00017863842,-0.0012301445,0.000932368,0.0022702294,0.0013172254,-0.0072716717,-0.002647002,-0.0028229114,0.0043489044,0.0048032687,0.009839541,-0.00027998124,-0.010497146,-0.0021744084,-0.005314299,-0.009151347,0.009311153,0.0028461087,-0.0052856365,-0.0066123945,-0.004514214,-0.00037982094,-0.0005530913,0.0033031073,0.0077281096,-0.0010382583,0.0033286393,0.0046007554,-0.0035520254,-0.015272529,8.20063e-05,0.0011432417,0.0121293515,0.0068266843,-0.014578915,-0.011106068,0.00039409584,0.004784035,-0.00045603418,0.0028364942,-0.001440844,-0.003070905,-0.0062325303,0.005891687,-0.0011325921,-0.00086069125,0.005557019,0.0025653327,0.0077946736,0.009455514,-0.0028898313,-0.021448424,-0.010178815,0.009947358,0.011253063,-0.011727037,-0.008759642,0.0010568192,-0.0016450676,-0.0031784142,-0.002818588,-0.002117007,0.0024362644,-0.0034258333,-0.00054214726,0.002159984,-0.004488345,0.008743963,-0.0005309425,0.003110171,0.00026465434,-0.0016388516,0.008794015,0.0027152472,-0.012028806,-0.012680595,-0.00085476885,0.008784438,-0.0048589967,-0.004952088,-0.0014747583,0.0045269188,0.0065675788,0.0003068995,0.008845787,-0.0016425637,0.000758414,0.0068992446,-0.0005375887,-0.0069274693,-0.00011364714,0.0051542292,0.0067003556
CD7,-0.005720546,-0.0057954,0.0021744024,-0.0049646324,-0.0011980099,-0.0041919164,0.003482382,0.0009921892,0.0019472624,-0.0014902297,-0.0040145987,-0.0008282512,0.0028874255,0.0051773386,0.0072364607,0.0030505734,0.0056901537,-0.0049785483,-0.0009729952,0.010126794,-0.00041006925,-0.00068602746,-0.0021165942,0.0014189262,-0.0068710353,0.004340743,0.0104597,0.00054245896,-0.0056257537,-0.0015840807,-0.004912915,-0.0027550706,-0.0009733759,-0.0016045253,0.005066294,-0.005173315,-0.00992067,0.002492851,0.0038193653,0.003326881,-0.0035897975,-0.007030371,0.0014670289,-0.0028324418,-0.004270269,-0.0051176515,-0.0038867842,0.0038600836,-0.00013666456,-0.0055842097,0.0052389107,-0.0022597907,0.010218044,0.004642775,-0.0034356283,0.0037228726,0.001420454,-0.0030098925,0.006730833,0.0033527857,0.0018301692,0.0015293284,0.004239225,0.0017321423,0.0051451772,0.006196948,0.0037206057,0.0021210064,-0.009762688,-0.004410666,-0.012748445,0.00778156,0.014520479,-0.0051829102,-0.0064721745,-0.0022602296,-0.002660245,0.0008644983,-0.0013992862,-0.0023205297,9.578229e-05,0.0036836572,0.00085255364,0.0005272947,0.008065799,-0.012919261,-0.0050302036,-0.00016260617,-0.0042461324,-0.0014270094,-0.009852583,-0.008798431,-0.0019745862,0.01075381,-0.00040768323,-0.0014034313,0.00023884808,0.013563403,0.01254147,-0.0038895055,0.0029157149,0.0017181577,-0.004953417,0.007951348,0.004844749,-0.002809233,-0.002037722,-0.010611766,0.0030091014,0.00527,-0.0066972426,0.0046417397,0.001606329,-0.00046724392,0.008553815,-0.004136472,-0.009735246,0.0017880512,0.0011998746,0.0031542652
CLUL1,0.0022651756,-0.004351338,0.0011817175,0.00046322012,0.003458836,-0.00065973593,-0.0031153688,0.0028527956,0.0056207753,0.00016656575,-0.00055196957,0.00048271,-0.00077227445,-0.0010840944,0.0047588646,-0.0011929309,0.0027235306,-0.004828833,-0.0014680718,-0.0023667184,0.0012489004,-0.00020065243,-0.0052070124,-0.0034568494,-0.001387221,-0.00010411984,-0.00067362865,0.0014831496,-0.0028809386,-0.0019754583,-0.00015794495,0.00068988994,-0.0009299169,-0.0025081786,0.0068599707,-0.0010837957,-0.0007711823,-0.0010564969,8.463842e-05,-0.001251381,0.0015219181,0.0052949367,-0.00096413447,0.001515643,0.0005479419,0.0009980131,0.0012262067,0.003481001,0.0019944787,0.0024618874,-0.0015313793,-0.0006141915,-0.00013418053,0.0048806025,0.00071765383,-0.0028865007,-0.0003954053,0.0010500354,0.0015994121,0.0014932734,-0.0021807207,0.0041647083,-0.00023001738,-0.0035437653,0.0033275848,0.0017089802,0.00012210009,0.00042490746,-0.0010203726,0.0037247613,0.0030049677,-0.0020756524,0.0003727538,0.001521813,0.0009870267,0.0016500378,0.0012130385,-0.00050342316,-0.0028602562,-0.0028770794,-0.0034170724,0.004559336,0.0016439441,-0.0024842855,-0.0014273425,-0.00017445313,0.0015780998,0.0019528253,-0.0008871735,-0.000535304,-0.00017771618,0.0068402854,0.00070249714,0.0019207654,0.0037953376,-0.006257945,-0.0008742044,0.004402145,0.001344698,0.0010536499,0.0015971086,-0.0009041061,-0.0029676163,0.00075580936,0.00081095163,0.0017562169,-0.0024926744,-0.001972844,0.0011700913,0.0031630031,2.6166701e-05,0.003000938,-0.0041094944,-0.0012208861,-0.0021692642,0.0040629557,-0.0043733316,0.0008398515,0.0012813336,0.002156195
MYOM1,-0.0024981254,-0.0015841068,0.00047058333,-0.0003695808,-0.0034796789,-0.0008959148,-0.0011628586,4.2659103e-06,-0.004158873,-2.3540395e-05,-0.0024032865,-0.0006405875,0.0016259905,0.0020430624,-0.0048919334,-0.0007086078,0.0025217154,0.010165223,0.0075277793,-0.0027649393,0.012661236,0.0029226164,-0.008283978,-0.0045293723,0.0022593224,-0.009559948,0.0070886733,-0.0007420038,0.003352164,-0.003546287,-0.004393175,-0.0068589146,0.0039851987,0.0036805428,0.005411972,-0.004542071,-0.005223642,0.004336599,0.0057842494,-0.010287216,0.009319838,-0.0002011965,-0.001962012,0.0060917586,0.013228936,0.002526657,-0.0010281417,0.00073564245,-0.008297298,0.0077060563,-0.005090287,0.010373962,-0.0062087295,-0.0012785305,0.0075808424,0.0059545087,-0.0046792603,0.0050118496,-0.005475681,-0.0025946982,-0.0024142799,-0.0074455147,0.0011523198,0.0012213744,0.0009917661,0.00066480413,0.00782649,0.010398804,-0.016808277,-0.001036656,0.009781806,-0.013673635,0.016372506,0.00483129,-0.0021578067,0.009135461,-4.4574703e-05,-0.01600595,-0.008303086,-0.0010319438,-0.0014431422,0.0016199934,0.0011287162,0.0027443797,-0.00014725568,0.0018334825,-0.0003083088,-0.0023549197,-0.0029140282,0.005024094,-0.0023071798,0.00608762,0.00048837205,0.010604497,-0.0022342643,0.0029818872,-0.0021600816,-0.01769412,0.0031217437,0.0043155067,-0.0029477978,0.00395012,0.00029529998,-0.0027696704,0.0056500896,0.0021608195,0.0054031126,-0.0070025367,-0.006252673,0.0032054635,-0.0014972847,-0.011017874,-0.00011851797,-0.0023018494,0.0071162726,-0.0015161945,-0.0033519622,0.005770872,0.0058614197,-8.3446874e-05
MYL12A,0.00652681,0.005221113,0.0024229975,-0.0012087853,-0.013903694,-0.0060910922,-0.012846373,0.005126896,-0.011840048,-0.005708788,0.0032526318,0.0021941934,-0.007561126,0.013331492,-0.0074499277,-0.0060907183,0.00053344015,0.011972615,0.003942524,0.00012860059,0.0018889094,-0.0038680227,0.0023687861,0.0062233997,0.0023600832,-0.0108834235,-0.0063252514,-0.001279399,0.006203073,-0.005354693,0.0025552998,-0.0030253835,-0.008415864,0.001417339,0.0040792017,0.007853524,0.0032494755,0.0014869059,-0.00086499867,0.0018240062,0.00074773445,0.0040848297,-0.0049693193,-0.00967278,0.001968945,-0.0066317637,0.001000861,-0.005698663,-0.009334265,-0.0044765156,0.00953288,0.0056241695,0.00042900397,-0.01269064,0.001315937,0.00065158634,-0.0025330342,0.0067758295,-0.006949374,-0.0057264185,-0.015710907,0.00032239544,0.010068292,0.00112262,-0.0026594887,-0.0008502199,0.002851068,-0.006845669,0.015748726,0.002200061,-0.0069584833,-0.0014350791,0.0023473431,-0.0053274436,0.0021409611,0.01502039,-0.0062415316,0.0007480763,0.005196109,-0.008781125,0.005724463,0.0077248164,-0.006282146,-0.009959629,0.0003286914,0.005279529,0.008407715,0.0015769023,-0.0042124745,-0.010213824,-0.00070449745,0.003562256,-0.0016987427,-0.005431403,-0.006813749,0.0004444185,0.005377065,-0.0056333034,-0.008520072,-0.002312414,-0.008943445,0.0022016617,0.003954865,-0.009514733,0.0022907131,-0.0019230843,0.012083931,-0.00057782215,0.014530092,-0.0010072339,-0.0008560582,-0.0024333638,-0.004244786,0.0058012847,-0.0047312966,-0.008011689,0.0010968398,0.005042373,-0.007126227,9.49292e-05
GAPLINC,-0.00080795237,0.0006885962,-0.0011189383,0.0014421702,-0.0007895208,0.0031033542,-0.0012655074,-0.0024248252,0.00044385876,0.0011391027,0.0024435986,-0.001672303,0.002398696,-0.004252968,-0.0018844373,-0.00082516274,0.0056900075,0.001479489,0.00053041236,0.0012443482,-0.0013586686,-0.00052013726,-0.0031152887,-0.00056861056,-0.0058880453,-0.0056142225,0.0007183653,-0.0049987063,-0.003090621,0.0018067502,0.0014735858,-0.00049475714,0.0029237596,-0.0009810715,0.002934225,-0.0042309538,0.0017586752,-0.00061471434,-0.005136647,0.0016385639,0.00065395475,-0.0026432816,-0.0019107058,0.00012319133,-0.000774092,-0.004383056,-0.0017209977,-0.0010540388,-0.004504869,-0.00076458754,0.0018420196,-0.0012070476,-0.0040677343,-0.00045753754,-0.0020762458,-0.0028551226,-0.0044068354,-0.0011827863,0.0010995754,-0.0034373803,0.0013285525,0.008012686,0.00058409566,0.0034478875,0.0016113417,0.0012112492,-3.1110267e-05,-0.0044682375,0.0023464183,0.0020137029,-0.00014765389,0.00116489,-0.0071968366,-0.002555947,-0.006840099,0.006314169,-0.003223073,-0.008805562,-0.004167639,-0.001419581,0.002875675,-0.00018872353,0.0064005554,-7.967338e-05,-0.0034238214,-0.010109979,-0.0048867716,-0.0022972354,-0.0017957079,-0.002889976,0.0018669182,-0.00027953114,0.0036295864,-0.0030918366,0.0025616256,0.0124360295,0.006579285,-0.0064630685,-0.00048654174,-0.0012097679,0.00036413906,0.0012246079,0.0011736316,0.0025463463,-0.00022684032,0.0012469729,0.0035402582,0.0057962555,-0.003389494,0.0037657283,0.0018771079,0.0037675581,0.0026098515,0.0039178324,0.0043679634,-0.006707069,-0.0034198144,0.0016904727,0.0139422715,0.0031136977
IMPA2,-0.00035525757,0.0059239594,0.00023443041,-0.0017757613,0.0037701877,-0.0011436298,-0.002519606,0.0014955987,-0.0071375906,0.001433648,-0.00016274443,-0.0031341352,0.00046864207,-0.005253539,0.0020235656,0.0030845362,0.0014177058,0.0044195955,0.004770261,0.0047110044,-0.0007513405,0.0036563773,-0.002259444,0.004008134,0.0012255948,0.0014661754,0.0038265507,-0.004063672,-0.0017957017,9.283321e-05,0.0017901714,-0.00405497,0.0040124087,0.002490338,0.00061018823,0.0005510152,-0.0017830544,0.00067258306,0.0031289363,0.0030619332,-0.0029709141,0.0011594387,-0.0016367472,-0.0022300265,0.0059478306,0.0005207502,-0.0013882117,-0.0021989231,0.0057173,0.0016611804,-0.00047981527,0.001926644,0.00029229492,8.240467e-05,0.0018013053,-0.0014935794,0.00022370585,0.0036239536,-0.0034514607,-0.0028849123,0.0027669342,-0.003189904,0.0027166903,-0.0050950604,-0.0025709185,0.00013994398,0.00051255064,-0.0020978446,0.006899658,0.0064221183,0.0017906849,0.0046608862,-0.0013057225,0.0068092593,0.00011143181,3.3085238e-05,-0.0011136114,0.0020196214,0.00093152036,-0.0022085896,0.0010853717,-0.002743544,-0.00086655834,-0.0028256143,0.0033651278,-0.003169912,-0.0007198527,0.0019968299,-0.00014342742,0.00032595298,-0.0034784446,-0.0010223531,0.004225065,0.0015056211,0.002087802,-0.00037592597,-0.010736376,0.009433411,-0.004797098,-0.0020783443,-0.00087233784,0.0001786682,-0.0034388616,0.0023046858,0.007899181,-0.0046375697,0.0014123479,0.0011769056,0.002225873,-0.0005872185,0.0025735765,0.00022945684,0.0041413647,-0.0017444856,0.003363057,-0.0019450674,0.0033097337,0.00459591,-0.00357765,-0.0038716916
ANKRD62,0.0045405594,-5.291749e-05,0.0015052549,-0.002700897,-0.00061696215,-0.00091842015,-0.0025016775,0.0024805488,-0.00042979658,-0.00024835137,0.0072124777,-0.0007799379,-0.0024801376,0.0016455265,0.0008251111,-0.0006618735,-0.0011740964,0.006414765,0.0041168593,-0.0028332358,-0.004205538,-0.013044804,0.0018322872,0.0040276367,0.0011338192,0.001252698,0.0042424407,-0.0006283142,-0.008787218,0.0049195625,0.011283178,0.0015948944,-0.0022091814,-0.0071822433,-0.013895722,0.0066314684,0.005073141,-0.0012787983,-0.00681607,0.01882803,-0.0010397778,-0.011563991,-0.00064040447,-0.00775559,0.00017227759,-0.005857206,-0.014406517,0.00039518546,0.0049692634,-0.004518411,-0.0054653296,0.009050918,-0.0015719432,-0.00692977,-0.004025855,0.00397556,0.0017243983,0.00209006,-0.006563885,0.0033852956,0.0016113902,-0.0015116322,-0.005034815,0.0023005113,0.0039053096,-0.008407554,0.0006317763,-0.010463323,-0.0020367876,0.00873162,-0.00888077,-0.0040791607,0.008895505,-0.002214539,-0.005997896,0.0048906477,0.010221644,-0.0026742613,-0.006780179,0.00027183516,0.0075735324,-0.007798579,0.001560903,0.011289659,0.010674983,-0.0034005945,-0.0069015543,-0.011804678,0.011288819,-0.013070629,-0.0005445625,0.018673403,-0.002816014,-0.0033662086,0.0020628953,0.0023843748,-0.0030083114,-0.007109389,-0.0012095128,-0.0048146285,0.00038416646,-0.0078347735,0.0040079695,0.0022626875,-0.0060088476,-0.008771332,-0.01543716,0.010132281,0.0026539785,-0.0016358288,-0.002833053,-0.0044146487,0.00209924,0.010249618,-0.0007316491,0.0010245248,-0.00975558,-0.00191347,-0.0016007451,0.008305244
DSC2,0.0011204776,0.0016634646,0.0009334149,-0.00061566604,-0.0003944104,0.0034938117,-0.0025615375,-0.00097554503,0.0016302167,0.0017471384,0.0027040117,0.0011456725,-0.00029773405,-0.0031505374,0.0052212034,0.0027246152,-0.0025656223,0.010971587,0.0034222272,0.00071066763,0.0010901304,-0.005586059,-0.00046261575,0.00020111483,0.0034602417,0.0019044435,-0.0038019826,0.005996922,-0.0069081737,0.0014221984,-0.0016681034,0.0044340333,-0.0029749055,-0.0065883053,-0.0009825566,0.00078715803,0.0032256453,0.0009743403,0.0037240663,-0.003651436,-0.0013399029,8.0714555e-05,-0.0023406534,0.0009407187,-0.00019427775,0.00030055907,-0.00050839904,0.004497698,0.009029862,-0.0036204646,-0.0019254665,0.003625768,-0.006301145,0.0035682074,0.0051636174,-0.0018329205,-0.0069737495,-0.007547867,0.0032423895,0.0018110807,-0.00044598503,0.0024731567,-0.003199397,-0.005444057,0.0009444989,-0.0066439994,-0.00010666823,-0.006334798,-0.0048441375,-0.004649346,0.0012403638,-0.0016029644,-0.0023060907,0.004083023,-0.0032491274,0.004072003,-0.0025728578,-0.00041786596,-0.009252654,0.00085781043,-0.0011015316,0.002980787,-2.2650556e-05,-0.0032220592,0.0018387645,0.0031244396,-0.0009810008,0.005349548,-0.00018653343,-0.0015297546,-0.001505926,0.0054051923,0.0027137187,3.0586327e-06,0.00052973063,-0.0041088657,0.008053656,-0.00036493718,0.0013318979,0.0039215847,-0.00021407318,-0.0027330841,-0.000327874,-0.0012047535,0.0052969246,-0.008281172,-0.0013011311,0.0010071443,0.0004697191,0.005444883,-0.003369916,-0.00013753482,0.0055422327,-0.00040089112,0.0005326201,0.0009537477,-0.006532502,0.0017314036,-0.00062509027,0.0053284275
