gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90
LINC00346,2.8832645e-05,4.323849e-16,6.20949e-05,1.4448534e-27,-1.2576596e-28,5.753939e-16,1.397727e-10,-3.2516064e-21,2.6329204e-08,-4.2925855e-18,-5.2e-42,6.3858836e-29,-4.435002e-10,-1.01389596e-26,4.778803e-15,2.862388e-33,6.000204e-35,-1.133423e-26,6.7333597e-22,5.6893073e-30,-1.28187986e-20,1.3122261e-28,5.347e-42,-1.3227139e-33,3.8960164e-22,2.5571806e-05,9.798783e-28,-3.9345624e-27,4.3915495e-16,-4.662961e-10,1.4391147e-22,-1.34770755e-08,-3.7569435e-18,-5.227e-42,-7.5887625e-28,1.285306e-09,-1.0022562e-38,1.51e-41,1.2653612e-34,7.567517e-31,1.5919415e-38,1.4343897e-30,-2.6254222e-36,5.283e-42,5.1566096e-38,1.4597393e-31,-4.5189e-41,1.0409638e-35,-8.249928e-31,-4.6678095e-37,1.9943496e-31,-2.6065228e-36,-6.299e-42,-8.436e-42,-2.0528455e-31,1.4182023e-26,-2.8454954e-19,2.2697416e-31,-3.9833335e-19,-4.309395e-27,5.067e-42,5.2820738e-34,5.0756994e-21,-2.9902383e-16,9.743947e-27,2.251163e-14,2.22799e-21,-3.471e-42,-4.4646007e-32,-5.8802683e-15,-3.59409e-36,2.3723695e-25,1.9091536e-31,-5.78e-42,-2.105102e-37,4.727109e-27,1.0896678e-11,-6.867335e-20,-2.4241e-41,-2.5474124e-31,1.2198731e-13,4.132393e-30,5.076e-42,1.1603798e-34,-3.1904647e-21,-5.866e-42,-5.199e-42,-5.18e-42,3.4323e-41,-1.12712285e-30,-1.3777233e-14
ANKRD10,0.0024589596,-1.2333954e-14,0.0057613584,-5.8042987e-27,1.2552933e-27,-1.7119644e-14,-2.0634388e-08,4.6235814e-21,-1.9415315e-06,-3.385792e-16,6.048e-42,4.2379372e-27,2.8366244e-08,1.6227375e-25,-4.659216e-14,-5.7472292e-33,1.1080106e-34,-1.6428476e-24,9.222799e-22,1.1534249e-30,1.8720656e-17,2.7220901e-27,5.23e-42,4.607383e-34,-3.6322891e-19,0.012853254,2.1424243e-26,-5.5246768e-27,1.0055661e-13,-4.9778425e-08,1.3806016e-20,-4.768611e-06,-7.5858466e-16,-5.361e-42,-5.920947e-27,6.614461e-08,1.192939e-38,-4.068082e-39,4.5597527e-34,-7.721308e-30,9.89773e-37,-1.4093334e-28,-1.925555e-34,-5.132e-42,-3.5713978e-38,-1.9494916e-30,4.53663e-40,-4.347012e-36,-1.1779803e-31,-7.041935e-37,-9.6790595e-29,8.502329e-37,-5.276e-42,-5.061129e-39,2.7896725e-30,1.066399e-24,3.2249503e-19,4.8560665e-30,-3.5299105e-17,-5.1612534e-27,5.588e-42,5.3902305e-35,5.362417e-19,1.8247512e-13,-1.3291602e-25,1.7544952e-11,3.5079296e-21,-4.376e-42,-4.2197035e-32,-2.5992858e-13,-2.0669286e-36,1.8081818e-23,-9.043645e-31,1.0204e-41,-2.3061192e-36,5.5995634e-26,1.7653816e-09,3.7845426e-19,5.008e-42,6.438326e-32,-2.2294118e-11,5.093768e-29,-5.963e-42,5.4259364e-34,-4.918725e-21,-5.368e-42,5.094e-42,-5.937e-42,2.94529e-40,-1.009146e-30,3.5772852e-13
LINC00431,4.969326e-05,-4.4628525e-16,5.5408174e-05,4.8209593e-27,4.778317e-29,9.359281e-16,-2.334633e-10,1.6344493e-21,-8.28894e-09,-7.812923e-18,8.111e-42,-1.6706907e-28,4.827256e-10,-2.6137042e-26,6.3969744e-16,-6.204866e-35,6.832182e-37,2.5096642e-26,-1.0646837e-21,-1.2485365e-31,1.5014765e-19,-1.4651331e-29,-6.105e-42,-2.119417e-35,-1.7519503e-20,-8.231725e-06,-2.5499696e-27,-1.9072396e-26,-2.088872e-15,7.062089e-10,-1.5191381e-21,-7.4797555e-09,-1.7213284e-18,-5.162e-42,-9.720941e-29,-8.591377e-10,7.51508e-40,4.1512e-41,-1.4435957e-35,2.6917704e-32,-6.711432e-38,-8.851312e-31,1.213754e-35,-4.923e-42,-5.52133e-40,5.205603e-32,-5.368e-42,-1.7679378e-35,1.7757891e-29,6.806736e-39,7.197409e-31,2.3038966e-37,-6.229e-42,1.336574e-39,-1.1178527e-33,2.642614e-27,-7.887681e-22,5.1741176e-32,2.4300493e-19,7.020365e-26,-5.203e-42,4.7491386e-33,-1.5944343e-21,-7.961683e-15,-5.691171e-26,-1.2972619e-13,2.8626188e-23,5.162e-42,1.6471286e-33,1.0607309e-15,-1.10417426e-35,-1.3675552e-23,2.2132803e-33,5.862e-42,-2.7208709e-36,-1.7415713e-27,-1.03207555e-11,2.4038733e-21,6.01e-42,-1.3834101e-31,4.5209832e-13,5.1583912e-30,-5.137e-42,7.3768382e-37,-1.1665909e-23,5.088e-42,5.15e-42,-3.831e-42,-4.0008e-41,8.6955365e-33,1.7470623e-15
MCF2L,9.3607e-05,-6.8660316e-16,0.00017837918,-3.9145828e-27,1.3440818e-29,-3.9699337e-15,-1.3042564e-09,4.0338732e-22,-7.442267e-08,-1.7387405e-16,5.183e-42,-3.0439657e-28,2.8050584e-09,1.4476924e-26,-1.9855172e-15,-2.596212e-35,-4.9882817e-36,-3.2197336e-26,6.4477557e-21,-7.981184e-34,5.6854316e-19,8.92654e-28,-5.881e-42,3.1773176e-34,-9.695719e-21,0.00019412719,-3.2208415e-27,7.895942e-28,3.7387086e-15,-1.3297409e-09,5.324074e-22,-1.5488136e-07,-3.3603362e-17,3.0676e-41,-4.0741647e-28,2.3245061e-09,4.13556e-39,-1.18089e-40,6.868897e-35,-1.4861006e-31,-1.527439e-39,-3.4057603e-30,2.1138469e-36,-5.429e-42,-2.82688e-40,-2.6138102e-31,-5.17e-42,1.050885e-35,-5.7498252e-33,4.135474e-39,1.291998e-31,4.5912977e-37,-5.339e-42,4.8436e-41,-4.4750295e-33,7.5303824e-26,1.4293403e-19,3.667922e-32,3.8537456e-18,-4.955601e-28,5.876e-42,-2.4785929e-36,2.0304019e-20,1.7664506e-14,-5.114116e-27,1.3674255e-12,1.4539227e-22,-5.133e-42,-1.3378935e-32,-1.4583795e-14,-8.245563e-36,-2.0094321e-26,-3.220122e-33,5.932e-42,6.20121e-40,3.2814503e-27,5.5805294e-11,2.5781315e-20,-5.073e-42,9.112715e-31,-1.9906813e-12,8.836133e-29,-5.593e-42,2.4816922e-37,-1.3408317e-22,5.573e-42,-5.032e-42,4.952e-42,-2.3196e-41,9.45407e-33,2.0701731e-14
TMEM255B,0.00023604972,-9.341035e-16,0.0003018995,1.1025726e-28,4.3774962e-27,-3.544024e-15,-8.884816e-10,-8.488753e-22,-8.808476e-08,-1.2095641e-17,-4.958e-42,-1.6881956e-28,-4.433871e-10,-3.9625962e-27,5.9465177e-15,-2.006335e-33,2.1407968e-35,6.042294e-26,3.2478043e-21,1.8087345e-30,-2.0777576e-19,3.9925537e-27,-4.968e-42,3.703405e-35,-6.0635687e-21,0.00031987284,-1.5099782e-27,5.011256e-27,-1.6678782e-15,8.202148e-10,-8.966208e-22,-9.5279624e-08,-1.23539424e-17,-6.206e-42,2.8194955e-28,-4.1531516e-09,1.94447e-40,-3.0206e-41,4.7887292e-35,1.9584595e-31,-4.715584e-38,1.446779e-29,5.2101897e-36,5.047e-42,-6.988189e-39,5.5745685e-31,6.2938e-41,4.0170892e-33,-1.7446011e-31,-6.473847e-36,1.4543846e-30,-2.1596926e-35,-5.343e-42,1.4976e-41,-1.2740016e-30,-2.4309971e-28,-6.115394e-21,-6.317449e-33,5.583102e-18,-5.0200703e-28,-5.654e-42,3.7735525e-36,-3.5510928e-19,-1.5901568e-14,-1.0473536e-26,4.2193137e-13,9.367141e-23,5.601e-42,2.1371298e-32,2.4701956e-14,-5.653229e-35,-4.9336697e-25,3.6939036e-33,4.926e-42,-1.1855107e-38,-5.272419e-26,3.8136105e-11,3.7283773e-21,-6.066e-42,4.0104403e-30,1.730007e-12,-1.2672978e-27,5.242e-42,4.167765e-36,6.8601724e-23,-4.934e-42,5.073e-42,-6.152e-42,-1.50235e-40,2.861718e-31,-3.8873815e-14
TEP1,0.000108405526,-8.34883e-16,0.0003031375,3.1953092e-27,-1.4305449e-27,-7.904773e-15,5.6340793e-10,-1.9079483e-20,-4.469718e-08,4.147781e-16,5.214e-42,5.949215e-27,-2.2204503e-09,-7.462976e-25,8.93077e-15,-1.9757257e-34,6.862445e-35,-7.1081344e-27,5.3631047e-21,-3.5703466e-31,3.2680396e-19,-1.320599e-27,1.761e-42,1.3768479e-32,-9.265474e-21,0.00075247634,6.4697965e-27,-2.2769638e-27,-2.0694983e-14,4.6168244e-10,-1.8821685e-21,-8.997924e-08,-1.5771821e-17,-5.202e-42,8.494215e-28,-1.2081716e-10,1.766934e-39,-2.6133e-41,7.327108e-35,-8.04487e-30,-3.0293567e-38,-1.05351625e-29,-9.850001e-35,-2.758e-42,-4.20603e-40,-2.1733605e-31,1.2752e-41,1.8391859e-35,2.6970924e-34,1.1645601e-36,3.943937e-30,1.8963097e-36,-5.409e-42,3.51656e-40,-2.9450733e-32,-2.5816866e-25,4.1422985e-20,-6.6202096e-32,4.3954645e-18,1.159033e-27,-5.108e-42,1.5823009e-35,-8.3103336e-19,5.1174817e-15,-2.617891e-28,-4.897258e-13,1.4206288e-22,5.588e-42,2.1777516e-31,-1.9682532e-16,6.8457095e-35,2.5678371e-24,-2.2372465e-31,-4.976e-42,-1.9686854e-35,-3.6762807e-25,2.446557e-11,1.5661347e-21,-8.346e-42,1.7307217e-30,3.2133996e-13,1.1923914e-29,-5.056e-42,-3.0125192e-36,-1.963213e-22,5.003e-42,-5.085e-42,-6.167e-42,-6.9038405e-38,-7.683118e-32,9.700917e-15
RNASE6,0.00072455505,-9.607525e-16,0.0007404535,-6.773228e-28,-3.5998016e-28,-6.832755e-14,-1.6473999e-09,-3.6918281e-22,-8.957652e-08,6.358355e-16,-5.431e-42,1.5197512e-28,-1.0024953e-08,9.487622e-25,4.0048145e-14,5.701432e-35,1.0629971e-35,3.255354e-26,-2.6576383e-19,-1.1268773e-29,-2.018064e-18,-8.388237e-28,-5.19e-42,-3.6076498e-35,8.390421e-19,0.0002045786,-2.861132e-27,4.0321366e-27,-8.7056034e-14,7.471075e-09,-1.149021e-20,-3.764429e-08,3.3126543e-16,9.174e-42,-5.737203e-28,-1.2018029e-08,-2.350426e-39,-6.71861e-40,1.6557683e-34,3.6758107e-30,-9.968662e-37,2.7217585e-29,-2.1860087e-35,5.003e-42,3.642038e-39,-1.9289526e-31,-3.7886e-41,3.5624194e-35,1.794726e-29,-5.133421e-38,2.5956371e-30,3.1773855e-36,3.896e-42,1.02047e-40,3.4475028e-32,-2.6361185e-24,3.2150794e-19,2.0377699e-32,-1.3185921e-18,7.4801386e-27,5.577e-42,4.262503e-35,-1.0906685e-19,-8.776814e-15,-7.628077e-27,-1.3587693e-12,-3.6180193e-21,5.92e-42,-4.518716e-31,8.7972935e-15,1.608043e-35,5.7079056e-25,-1.0511029e-32,5.025e-42,-2.293386e-37,-2.9783668e-26,1.5246058e-11,-5.660719e-20,-6.033e-42,1.3394437e-29,-1.2737483e-12,3.367075e-29,5.235e-42,2.5340453e-35,7.790797e-22,6.08e-42,5.678e-42,-6.097e-42,1.5226e-40,-5.5093016e-32,-8.7401725e-14
RNASE1,0.0014983483,-1.0842205e-14,0.0027257998,3.8547553e-28,9.237291e-28,2.907234e-14,-1.2563797e-08,3.2562113e-20,-1.100949e-06,-2.5485347e-16,-4.921e-42,-1.2829783e-27,1.9138788e-08,9.7710604e-26,-2.9088557e-17,9.944437e-35,-1.805738e-35,-2.2844214e-25,-8.831867e-20,-1.7460828e-31,7.922817e-18,1.085123e-26,5.153e-42,-3.4236695e-33,-1.4228441e-19,0.004882672,2.0442142e-25,2.4274529e-27,4.7737798e-14,-2.1473012e-08,8.2820675e-21,-2.0396717e-06,-3.6874417e-16,-5.059e-42,-1.7636235e-27,2.856344e-08,-7.777809e-39,-7.519415e-39,-3.0980838e-32,9.8812326e-30,1.3145252e-37,-1.1465521e-28,6.3041504e-35,-5.457e-42,-3.081791e-37,8.302261e-31,2.40534e-40,1.7443213e-34,-5.146296e-33,2.4960545e-38,-4.8612115e-29,-1.7613037e-34,6.156e-42,-5.37853e-40,1.742307e-30,6.529899e-25,-2.1901318e-19,6.6870906e-29,-1.6135514e-18,3.6306784e-26,-5.076e-42,-4.8695806e-35,3.0801696e-19,8.5718494e-14,-4.0861263e-26,8.921148e-12,2.2395511e-21,-5.214e-42,9.97044e-31,-1.4358477e-13,-8.196375e-33,-3.847899e-24,-3.0701132e-32,-4.923e-42,-2.7253123e-37,-2.1111569e-24,7.826077e-10,1.6183631e-19,5.963e-42,1.6357719e-29,-1.0928882e-11,-1.1528879e-29,8.671e-42,-3.3750653e-35,5.027917e-21,-5.182e-42,-5.4e-42,-4.944e-42,4.171646e-39,1.578931e-30,2.0285916e-13
ABHD4,0.0009109868,-1.7464569e-14,0.0013648955,-2.3357e-26,7.0831683e-28,1.8579132e-14,-1.1146856e-08,9.896161e-21,-6.117999e-07,-6.1475497e-16,-5.134e-42,-5.3486585e-28,1.1575088e-08,1.4084677e-24,-5.2860375e-14,3.31593e-35,-1.1624957e-35,-4.106397e-25,1.393009e-19,1.3761336e-30,9.1098005e-18,8.041858e-27,-5.395e-42,5.423888e-34,-9.3840875e-20,0.0017260229,-3.783856e-27,9.156373e-27,3.6455827e-14,-1.577748e-08,3.2505536e-20,-1.0834369e-06,-4.752832e-16,4.09e-42,-8.399535e-27,2.2778424e-08,-3.428557e-39,1.4820823e-38,2.3825462e-32,3.3488454e-31,-1.6677729e-38,7.182015e-30,2.830267e-35,-4.933e-42,-9.3467e-41,-1.2435278e-29,6.6325e-41,1.1035155e-33,5.1479926e-34,-2.253212e-39,4.6624714e-31,1.6197968e-35,5.513e-42,-8.6897e-41,2.6361146e-32,3.6012743e-25,-2.3047098e-19,-8.7204295e-32,-1.3031257e-17,-2.5926855e-27,-5.054e-42,-2.5574736e-35,5.451505e-19,8.4994464e-14,-5.368505e-26,5.3585096e-12,1.386665e-21,-6.173e-42,1.8287599e-31,-1.4338124e-13,-1.5486198e-35,-2.410151e-24,-3.0303403e-33,4.86e-43,8.966546e-37,2.7427274e-25,4.934031e-10,1.9450405e-19,5.047e-42,2.5998845e-30,-9.857223e-12,2.2390874e-28,6.062e-42,4.8666815e-36,-1.4041403e-21,-4.909e-42,5.139e-42,9.927e-42,-3.08667e-40,1.4102548e-32,1.3492525e-13
LRP10,0.0026306494,-1.691862e-14,0.004750284,2.1430175e-27,1.0173101e-27,4.36975e-14,-1.9805178e-08,-2.8886246e-20,-1.7467027e-06,-2.8296544e-16,-5.047e-42,4.069089e-27,2.4542539e-08,2.2204273e-25,-1.5446027e-14,-6.855968e-33,-1.2069522e-35,-3.4228443e-25,2.3844693e-19,-2.2904585e-29,5.629973e-18,1.5662855e-26,5.304e-42,2.0028842e-34,-7.424873e-20,0.007610839,4.2970754e-26,1.7608945e-27,2.5141468e-14,-3.325415e-08,-9.04219e-21,-3.0138974e-06,-4.929281e-16,6.05e-42,1.5296449e-26,4.263789e-08,3.55374e-39,3.37517e-40,5.814982e-33,-2.8948296e-30,9.283686e-37,3.67681e-30,-2.3109482e-33,-5.289e-42,-6.69511e-40,-3.755054e-30,3.0443052e-38,-7.911705e-34,1.189055e-30,1.129007e-39,-6.396651e-30,1.11176195e-36,5.361e-42,-2.853006e-39,-1.1666354e-31,9.762105e-25,-1.3357767e-19,2.7338602e-30,-3.9130626e-17,1.6219138e-25,4.924e-42,-1.3164458e-34,1.5009875e-19,1.6070702e-13,-1.24900155e-26,1.39938955e-11,1.3329806e-21,5.106e-42,1.2917177e-30,-2.2238429e-13,-6.391213e-33,-6.872156e-24,5.9535556e-32,5.164e-42,7.330122e-38,-2.190145e-25,1.2384619e-09,1.4676896e-19,4.914e-42,9.6305886e-30,-1.7149691e-11,-1.7257764e-28,5.118e-42,-9.918046e-37,-4.434967e-21,4.917e-42,-5.345e-42,-5.025e-42,1.5938049e-37,3.000233e-30,3.1352078e-13
CEBPE,0.0038823215,-6.874084e-14,0.0052371565,-1.3242395e-26,2.3112575e-27,1.5922715e-13,-2.8374037e-08,1.443788e-20,-2.4429883e-06,-5.58891e-16,-8.092e-42,1.384661e-26,4.8195815e-08,4.7450195e-25,-3.8097702e-14,1.5989862e-34,2.1640348e-34,-6.7897566e-24,2.2419622e-19,-1.069433e-31,1.6337447e-17,3.883421e-27,-6.159e-42,2.5681245e-34,-5.4932227e-19,0.0037905856,4.825341e-26,5.408645e-26,8.305732e-14,-3.6248345e-08,8.972391e-21,-2.6533353e-06,-1.426582e-15,5.775e-42,4.3253154e-26,4.959072e-08,-8.881777e-37,9.958836e-39,9.6112005e-35,1.6283217e-30,1.0606567e-36,-1.6050795e-29,-1.2518838e-34,-5.67e-42,1.7247631e-37,1.9908945e-30,1.931202e-39,1.8880979e-34,-1.4137934e-32,-7.466384e-38,5.8738183e-31,-1.1468579e-34,-6.248e-42,-7.25284e-40,-1.8314008e-31,2.334094e-24,-1.083963e-18,2.7701364e-31,-5.2444164e-17,-8.6355825e-27,-5.204e-42,-3.8542454e-35,8.925199e-19,2.380401e-13,2.4001463e-25,1.6233693e-11,5.0326282e-21,-5.11e-42,2.6352426e-32,-2.6208912e-13,-1.6060788e-34,-1.4616988e-22,-3.8149259e-31,-5.183e-42,-2.016483e-36,7.0167316e-26,1.3001517e-09,4.8859884e-19,4.905e-42,4.0535277e-30,-2.953178e-11,6.2122064e-28,-5.307e-42,5.8847006e-34,-7.6277976e-21,-4.948e-42,-5.426e-42,4.935e-42,3.389353e-39,1.9155942e-30,6.34069e-13
SLC7A8,0.0024667033,-7.294988e-14,0.004994851,-1.1754371e-26,2.400453e-27,4.7902695e-14,-2.2587262e-08,1.6503662e-19,-1.9547226e-06,-1.156935e-15,-5.824e-42,-1.2039552e-26,3.1643584e-08,1.6803209e-25,-4.6470216e-14,2.167082e-34,1.1873788e-34,-3.8013442e-25,2.6578812e-19,8.329134e-31,1.7826075e-17,1.0570319e-26,5.171e-42,-1.1495001e-34,-9.174718e-19,0.009925436,-5.1709475e-26,1.6980165e-26,9.736062e-14,-4.6815238e-08,1.3299363e-20,-4.1002327e-06,-7.316016e-16,-4.966e-42,-3.0569587e-27,6.433168e-08,-2.411202e-39,-1.526736e-39,-2.4901887e-33,-4.46026e-30,-3.539511e-36,1.898267e-29,-3.6578342e-35,4.909e-42,4.40672e-40,3.5715851e-31,8.86391e-40,-1.16844976e-32,-7.987925e-30,2.4225596e-37,-1.2175538e-28,1.1598798e-35,-5.228e-42,-6.9663e-41,2.3862667e-31,2.2269954e-24,-3.3682097e-19,-2.0288119e-32,-9.428007e-17,-5.911599e-27,4.982e-42,-3.5485233e-35,1.7328786e-18,1.8511984e-13,2.1275399e-25,1.698296e-11,3.57609e-21,4.921e-42,-4.539547e-31,-2.5437757e-13,-4.404941e-35,-1.9918184e-23,-3.933505e-32,4.942e-42,-6.275811e-37,9.6005543e-26,1.5506868e-09,1.8563692e-19,5.228e-42,-3.2247826e-28,-2.2980855e-11,1.0651529e-28,-4.951e-42,4.5972125e-36,-3.843028e-21,5.189e-42,-4.91e-42,5.283e-42,2.744826e-39,-2.4840342e-31,3.5649841e-13
PSME1,0.0051364456,-4.979832e-14,0.009528262,-7.462571e-27,-3.8478605e-27,9.479019e-14,-4.3730545e-08,2.9145852e-21,-3.844283e-06,-7.085535e-16,5.073e-42,-7.7624708e-28,6.037287e-08,5.8387767e-25,-1.0712161e-13,3.3249638e-34,-1.5776703e-35,-2.8789607e-24,3.8717512e-19,1.0424907e-30,3.1438508e-17,1.4660076e-26,5.396e-42,-1.3089768e-34,-5.179465e-19,0.016325848,-8.9146096e-26,4.7743965e-27,2.452288e-13,-7.936818e-08,3.6622394e-20,-7.0173965e-06,-1.6836329e-15,5.413e-42,-5.736879e-26,1.09583e-07,-5.2558602e-37,-6.155784e-38,-3.0995282e-32,-6.8943525e-32,4.0245e-37,-1.2214666e-29,-1.2590709e-34,5.656e-42,-1.1319326e-38,2.021022e-30,1.8591e-41,-5.513942e-35,-1.2413521e-30,-4.62461e-37,-5.4894083e-29,4.2360322e-38,5.154e-42,-1.2979565e-37,-9.867986e-30,4.347563e-24,-1.0605634e-18,-9.4272874e-29,-9.214357e-17,-3.770717e-26,5.123e-42,2.1191732e-35,1.4169752e-18,3.4845076e-13,7.391725e-27,3.086161e-11,4.85562e-21,-5.649e-42,-1.0088808e-29,-4.944729e-13,1.4350479e-33,1.8879535e-23,-2.889413e-30,-5.146e-42,2.88596e-37,7.5089106e-26,2.8111553e-09,4.9855835e-19,1.4663e-41,8.1142263e-29,-4.237146e-11,2.4090502e-28,5.9e-42,-1.6853296e-35,-8.676431e-21,-1.1858e-41,5.297e-42,5.993e-42,6.06808e-40,1.606192e-31,6.801565e-13
ADCY4,7.052892e-05,-4.261089e-16,3.846294e-05,-8.888872e-28,-5.7336085e-28,6.2819214e-16,1.3902431e-09,2.3954805e-21,5.0878082e-08,-5.1924534e-18,-9.324e-42,3.045377e-29,-3.0760134e-09,8.661388e-28,1.582328e-14,4.141984e-35,-5.9172473e-36,2.978165e-27,1.3733365e-21,4.765852e-32,4.3803094e-20,-4.096787e-28,-5.452e-42,5.586715e-34,8.462318e-20,-3.2638363e-05,-2.8190956e-27,8.52305e-27,-2.1425038e-14,3.0026892e-09,6.7591354e-22,2.4543385e-09,7.6772763e-17,-9.162e-42,8.070825e-29,-6.9130324e-10,-1.30678e-39,-7.19e-42,1.8064592e-35,2.2465666e-30,-7.28579e-40,5.758358e-32,4.4262528e-35,-4.959e-42,-4.7905e-41,-6.214163e-32,-3.6553e-41,-5.5188405e-36,3.451086e-32,-8.523901e-39,-1.6839683e-30,-6.7229103e-37,5.063e-42,-2.25409e-40,1.1191279e-32,-4.916342e-26,3.2107894e-20,7.4908113e-32,-1.2079436e-17,3.93329e-28,-5.109e-42,-5.9475954e-37,-7.604846e-21,5.0167374e-16,7.448087e-27,-3.0803856e-13,-1.2123321e-21,9.272e-42,8.6488754e-32,5.0625465e-14,7.6007656e-36,3.5422492e-25,-1.5858236e-31,-4.944e-42,1.2656648e-38,3.796714e-27,6.331057e-12,-2.8112713e-21,-5.123e-42,3.7498954e-30,-1.7444114e-13,-8.567203e-30,8.499e-42,2.3832581e-36,1.9246023e-22,5.106e-42,-5.273e-42,-5.835e-42,-1.311841e-39,-3.7907549e-31,-7.717957e-14
NFKBIA,0.0012936915,-1.1660122e-14,0.0026213764,-2.5768453e-26,4.631522e-27,7.628139e-14,-1.0693386e-08,-1.5665082e-20,-9.36686e-07,-1.9105901e-16,-5.174e-42,-8.191432e-28,1.299627e-08,1.095857e-24,-1.4346024e-14,-6.025573e-34,2.4684101e-33,1.3190996e-25,1.042118e-19,9.4670155e-30,9.630464e-18,5.560806e-27,-5.925e-42,1.528626e-34,-1.4387155e-19,0.005345228,-9.922824e-27,2.5609027e-27,7.096044e-14,-2.0743824e-08,2.8152824e-20,-1.9289698e-06,-4.1448694e-16,5.185e-42,-2.6960843e-27,2.9283283e-08,4.999511e-38,-7.03485e-40,-5.683529e-36,3.0562107e-29,1.8791824e-35,7.455339e-29,-1.8458457e-33,1.2172e-41,-1.24887e-40,4.4396296e-31,2.77474e-40,2.2515571e-35,1.1039292e-31,-2.6224514e-37,1.0156459e-28,-7.4302344e-35,-2.918e-41,7.5394437e-38,-6.0550795e-32,3.4919595e-24,-1.1307462e-19,2.2417348e-29,-1.8293996e-17,-4.739275e-27,-5.171e-42,2.2965617e-33,3.338725e-19,9.088967e-14,-1.3283491e-25,7.898035e-12,1.6371451e-21,-6.077e-42,1.4020248e-31,-1.2319311e-13,-4.3419e-34,-2.9000677e-24,5.19531e-32,5.113e-42,-7.7916796e-38,-1.6713814e-25,7.1145057e-10,1.3704625e-19,-5.167e-42,1.3882518e-30,-1.0963095e-11,-3.7200738e-31,4.96e-42,-1.11746185e-35,-2.1134806e-21,-5.084e-42,-4.905e-42,5.098e-42,3.82148e-40,-2.3742152e-30,1.7526218e-13
FOXA1,0.00049608265,-2.7711186e-14,0.00074401073,-3.1500056e-27,-1.1146076e-28,1.7772864e-14,-4.1420174e-09,2.273461e-22,-3.684414e-07,-4.983944e-17,5.982e-42,-1.4878667e-26,5.793661e-09,2.8476254e-25,-2.4048234e-14,9.955022e-35,-2.71912e-37,-5.841004e-26,3.661303e-20,-4.4775617e-29,2.0529296e-17,4.183039e-27,-5.989e-42,-2.6286057e-35,-4.536419e-20,0.0011293674,2.6500386e-26,7.022956e-28,1.305349e-13,-9.584007e-09,2.8777046e-21,-6.502023e-07,-1.4148885e-16,-5.153e-42,-1.1574631e-27,1.35106255e-08,-5.5327214e-37,6.142e-40,2.6002459e-33,3.9474224e-31,3.3957083e-38,9.815462e-30,3.0644754e-37,5.148e-42,-1.533746e-38,2.792971e-31,-1.15955e-40,-7.932298e-36,-1.5971186e-30,-5.1424854e-36,2.584281e-29,5.7254975e-37,6.14e-42,1.0145e-41,6.4140915e-30,1.8673329e-25,-7.8505737e-19,9.517539e-32,-7.469581e-18,-1.3878447e-26,4.909e-42,-3.4404295e-35,8.4760344e-20,3.889374e-14,-1.3053215e-25,3.5222155e-12,3.3062328e-21,5.359e-42,-8.230929e-32,-4.8295728e-14,-1.3680768e-35,-1.9935724e-24,-3.1128898e-33,5.34e-42,-1.0322932e-37,-4.132172e-27,2.7793723e-10,3.1823088e-19,-1.1701e-41,-1.103458e-30,-4.1263035e-12,-7.2560484e-28,-5.698e-42,-1.2237216e-35,-9.345124e-22,6.083e-42,-5.059e-42,-5.252e-42,-1.7900809e-38,1.9779144e-32,7.3152435e-14
